Entity,Code,Date,TotalTests
Costa Rica,CRI,28-Mar-20,3135
Costa Rica,CRI,29-Mar-20,3357
Costa Rica,CRI,30-Mar-20,3620
Costa Rica,CRI,31-Mar-20,3773
Costa Rica,CRI,01-Apr-20,4146
Costa Rica,CRI,02-Apr-20,4278
Costa Rica,CRI,03-Apr-20,4388
Costa Rica,CRI,04-Apr-20,4582
Costa Rica,CRI,05-Apr-20,5026
Costa Rica,CRI,06-Apr-20,5291
Costa Rica,CRI,07-Apr-20,5453
Costa Rica,CRI,08-Apr-20,5963
Costa Rica,CRI,09-Apr-20,6226
Costa Rica,CRI,10-Apr-20,6380
Costa Rica,CRI,11-Apr-20,6536
Costa Rica,CRI,12-Apr-20,6690
Costa Rica,CRI,13-Apr-20,6796
Costa Rica,CRI,14-Apr-20,6872
Costa Rica,CRI,15-Apr-20,7065
Costa Rica,CRI,16-Apr-20,7279
Costa Rica,CRI,17-Apr-20,7451
Costa Rica,CRI,18-Apr-20,7678
Costa Rica,CRI,19-Apr-20,7730
Costa Rica,CRI,20-Apr-20,7826
Costa Rica,CRI,21-Apr-20,8092
Costa Rica,CRI,22-Apr-20,8393
Costa Rica,CRI,23-Apr-20,8646
Costa Rica,CRI,24-Apr-20,8748
Costa Rica,CRI,25-Apr-20,8835
Costa Rica,CRI,26-Apr-20,8872
Costa Rica,CRI,27-Apr-20,8930
Costa Rica,CRI,28-Apr-20,8989
Costa Rica,CRI,29-Apr-20,9226
Costa Rica,CRI,30-Apr-20,9335
Costa Rica,CRI,01-May-20,9502
Costa Rica,CRI,02-May-20,9593
Costa Rica,CRI,03-May-20,9713
Costa Rica,CRI,04-May-20,9819
Costa Rica,CRI,05-May-20,9892
Costa Rica,CRI,06-May-20,10101
Costa Rica,CRI,07-May-20,10375
Costa Rica,CRI,08-May-20,10827
Costa Rica,CRI,09-May-20,11276
Costa Rica,CRI,10-May-20,11868
Costa Rica,CRI,11-May-20,11988
Costa Rica,CRI,12-May-20,12061
Costa Rica,CRI,13-May-20,12507
Costa Rica,CRI,14-May-20,12822
Costa Rica,CRI,15-May-20,13031
Costa Rica,CRI,16-May-20,13696
Costa Rica,CRI,17-May-20,14272
Costa Rica,CRI,18-May-20,14478
Costa Rica,CRI,19-May-20,14616
Costa Rica,CRI,20-May-20,15050
Croatia,HRV,03-Mar-20,247
Croatia,HRV,04-Mar-20,255
Croatia,HRV,05-Mar-20,273
Croatia,HRV,06-Mar-20,302
Croatia,HRV,07-Mar-20,317
Croatia,HRV,08-Mar-20,327
Croatia,HRV,09-Mar-20,344
Croatia,HRV,10-Mar-20,365
Croatia,HRV,12-Mar-20,483
Croatia,HRV,13-Mar-20,553
Croatia,HRV,14-Mar-20,649
Croatia,HRV,15-Mar-20,745
Croatia,HRV,16-Mar-20,880
Croatia,HRV,17-Mar-20,1109
Croatia,HRV,18-Mar-20,1181
Croatia,HRV,19-Mar-20,1264
Croatia,HRV,24-Mar-20,3159
Croatia,HRV,25-Mar-20,3618
Croatia,HRV,26-Mar-20,4208
Croatia,HRV,27-Mar-20,4778
Croatia,HRV,28-Mar-20,5215
Croatia,HRV,29-Mar-20,5900
Croatia,HRV,30-Mar-20,6404
Croatia,HRV,31-Mar-20,7015
Croatia,HRV,01-Apr-20,7680
Croatia,HRV,02-Apr-20,8352
Croatia,HRV,03-Apr-20,9250
Croatia,HRV,04-Apr-20,9833
Croatia,HRV,05-Apr-20,10847
Croatia,HRV,06-Apr-20,11464
Croatia,HRV,07-Apr-20,12322
Croatia,HRV,08-Apr-20,13125
Croatia,HRV,09-Apr-20,13680
Croatia,HRV,10-Apr-20,14612
Croatia,HRV,11-Apr-20,15691
Croatia,HRV,12-Apr-20,16381
Croatia,HRV,13-Apr-20,17790
Croatia,HRV,14-Apr-20,18359
Croatia,HRV,15-Apr-20,19256
Croatia,HRV,16-Apr-20,20158
Croatia,HRV,17-Apr-20,20953
Croatia,HRV,18-Apr-20,21647
Croatia,HRV,19-Apr-20,24186
Croatia,HRV,20-Apr-20,26610
Croatia,HRV,22-Apr-20,27614
Croatia,HRV,23-Apr-20,28853
Croatia,HRV,24-Apr-20,30213
Croatia,HRV,25-Apr-20,30913
Croatia,HRV,26-Apr-20,31622
Croatia,HRV,27-Apr-20,32817
Croatia,HRV,28-Apr-20,33577
Croatia,HRV,29-Apr-20,34476
Croatia,HRV,30-Apr-20,36917
Croatia,HRV,02-May-20,37557
Croatia,HRV,03-May-20,38084
Croatia,HRV,04-May-20,39040
Croatia,HRV,05-May-20,39973
Croatia,HRV,06-May-20,41053
Croatia,HRV,07-May-20,41938
Croatia,HRV,08-May-20,43378
Croatia,HRV,09-May-20,44218
Croatia,HRV,10-May-20,44886
Croatia,HRV,11-May-20,46071
Croatia,HRV,12-May-20,47480
Croatia,HRV,13-May-20,48737
Croatia,HRV,14-May-20,50340
Croatia,HRV,15-May-20,51568
Croatia,HRV,16-May-20,52425
Croatia,HRV,17-May-20,53877
Croatia,HRV,18-May-20,54820
Croatia,HRV,19-May-20,55800
Croatia,HRV,20-May-20,57021
Cuba,CUB,22-Mar-20,518
Cuba,CUB,23-Mar-20,625
Cuba,CUB,24-Mar-20,738
Cuba,CUB,25-Mar-20,893
Cuba,CUB,26-Mar-20,1039
Cuba,CUB,27-Mar-20,1368
Cuba,CUB,28-Mar-20,1665
Cuba,CUB,29-Mar-20,2007
Cuba,CUB,30-Mar-20,2322
Cuba,CUB,31-Mar-20,2766
Cuba,CUB,01-Apr-20,3342
Cuba,CUB,02-Apr-20,4145
Cuba,CUB,03-Apr-20,5202
Cuba,CUB,04-Apr-20,6403
Cuba,CUB,05-Apr-20,7167
Cuba,CUB,06-Apr-20,8223
Cuba,CUB,07-Apr-20,9410
Cuba,CUB,08-Apr-20,10725
Cuba,CUB,09-Apr-20,12023
Cuba,CUB,10-Apr-20,13162
Cuba,CUB,11-Apr-20,15057
Cuba,CUB,12-Apr-20,17133
Cuba,CUB,13-Apr-20,18767
Cuba,CUB,14-Apr-20,20451
Cuba,CUB,15-Apr-20,21837
Cuba,CUB,16-Apr-20,23317
Cuba,CUB,17-Apr-20,25212
Cuba,CUB,18-Apr-20,26982
Cuba,CUB,19-Apr-20,28598
Cuba,CUB,20-Apr-20,30416
Cuba,CUB,21-Apr-20,32276
Cuba,CUB,22-Apr-20,34243
Cuba,CUB,23-Apr-20,36134
Cuba,CUB,24-Apr-20,37991
Cuba,CUB,25-Apr-20,39828
Cuba,CUB,26-Apr-20,41651
Cuba,CUB,27-Apr-20,43508
Cuba,CUB,28-Apr-20,45344
Cuba,CUB,29-Apr-20,47347
Cuba,CUB,30-Apr-20,49409
Cuba,CUB,01-May-20,51506
Cuba,CUB,02-May-20,53545
Cuba,CUB,03-May-20,55542
Cuba,CUB,04-May-20,57711
Cuba,CUB,05-May-20,59648
Cuba,CUB,06-May-20,61613
Cuba,CUB,07-May-20,63560
Cuba,CUB,08-May-20,65509
Cuba,CUB,09-May-20,67335
Cuba,CUB,10-May-20,69182
Cuba,CUB,11-May-20,71157
Cuba,CUB,12-May-20,73129
Cuba,CUB,13-May-20,75142
Cuba,CUB,14-May-20,77374
Cuba,CUB,15-May-20,79834
Cuba,CUB,16-May-20,81917
Cuba,CUB,17-May-20,83868
Cuba,CUB,18-May-20,85556
Cuba,CUB,19-May-20,87288
Czech Republic,CZE,27-Jan-20,20
Czech Republic,CZE,28-Jan-20,28
Czech Republic,CZE,29-Jan-20,33
Czech Republic,CZE,30-Jan-20,34
Czech Republic,CZE,31-Jan-20,37
Czech Republic,CZE,01-Feb-20,38
Czech Republic,CZE,02-Feb-20,43
Czech Republic,CZE,03-Feb-20,48
Czech Republic,CZE,04-Feb-20,53
Czech Republic,CZE,06-Feb-20,56
Czech Republic,CZE,07-Feb-20,62
Czech Republic,CZE,09-Feb-20,64
Czech Republic,CZE,10-Feb-20,72
Czech Republic,CZE,11-Feb-20,74
Czech Republic,CZE,12-Feb-20,75
Czech Republic,CZE,13-Feb-20,76
Czech Republic,CZE,15-Feb-20,77
Czech Republic,CZE,16-Feb-20,78
Czech Republic,CZE,17-Feb-20,80
Czech Republic,CZE,19-Feb-20,82
Czech Republic,CZE,22-Feb-20,83
Czech Republic,CZE,23-Feb-20,86
Czech Republic,CZE,24-Feb-20,98
Czech Republic,CZE,25-Feb-20,112
Czech Republic,CZE,26-Feb-20,135
Czech Republic,CZE,27-Feb-20,170
Czech Republic,CZE,28-Feb-20,193
Czech Republic,CZE,29-Feb-20,200
Czech Republic,CZE,01-Mar-20,211
Czech Republic,CZE,02-Mar-20,262
Czech Republic,CZE,03-Mar-20,340
Czech Republic,CZE,04-Mar-20,407
Czech Republic,CZE,05-Mar-20,483
Czech Republic,CZE,06-Mar-20,594
Czech Republic,CZE,07-Mar-20,787
Czech Republic,CZE,08-Mar-20,928
Czech Republic,CZE,09-Mar-20,1193
Czech Republic,CZE,10-Mar-20,1358
Czech Republic,CZE,11-Mar-20,1816
Czech Republic,CZE,12-Mar-20,2353
Czech Republic,CZE,13-Mar-20,3198
Czech Republic,CZE,14-Mar-20,4184
Czech Republic,CZE,15-Mar-20,5212
Czech Republic,CZE,16-Mar-20,6531
Czech Republic,CZE,17-Mar-20,7825
Czech Republic,CZE,18-Mar-20,9581
Czech Republic,CZE,19-Mar-20,11840
Czech Republic,CZE,20-Mar-20,13961
Czech Republic,CZE,21-Mar-20,15843
Czech Republic,CZE,22-Mar-20,17644
Czech Republic,CZE,23-Mar-20,19935
Czech Republic,CZE,24-Mar-20,22997
Czech Republic,CZE,25-Mar-20,27104
Czech Republic,CZE,26-Mar-20,31737
Czech Republic,CZE,27-Mar-20,37096
Czech Republic,CZE,28-Mar-20,41320
Czech Republic,CZE,29-Mar-20,44168
Czech Republic,CZE,30-Mar-20,49327
Czech Republic,CZE,31-Mar-20,55988
Czech Republic,CZE,01-Apr-20,62090
Czech Republic,CZE,02-Apr-20,68763
Czech Republic,CZE,03-Apr-20,76161
Czech Republic,CZE,04-Apr-20,81998
Czech Republic,CZE,05-Apr-20,86810
Czech Republic,CZE,06-Apr-20,93245
Czech Republic,CZE,07-Apr-20,101418
Czech Republic,CZE,08-Apr-20,109887
Czech Republic,CZE,09-Apr-20,118067
Czech Republic,CZE,10-Apr-20,123769
Czech Republic,CZE,11-Apr-20,128660
Czech Republic,CZE,12-Apr-20,131910
Czech Republic,CZE,13-Apr-20,135125
Czech Republic,CZE,14-Apr-20,141298
Czech Republic,CZE,15-Apr-20,149774
Czech Republic,CZE,16-Apr-20,158155
Czech Republic,CZE,17-Apr-20,166443
Czech Republic,CZE,18-Apr-20,172048
Czech Republic,CZE,19-Apr-20,176075
Czech Republic,CZE,20-Apr-20,182642
Czech Republic,CZE,21-Apr-20,190983
Czech Republic,CZE,22-Apr-20,199801
Czech Republic,CZE,23-Apr-20,207702
Czech Republic,CZE,24-Apr-20,214831
Czech Republic,CZE,25-Apr-20,219277
Czech Republic,CZE,26-Apr-20,222658
Czech Republic,CZE,27-Apr-20,230412
Czech Republic,CZE,28-Apr-20,239153
Czech Republic,CZE,29-Apr-20,246475
Czech Republic,CZE,30-Apr-20,253871
Czech Republic,CZE,01-May-20,258284
Czech Republic,CZE,02-May-20,262164
Czech Republic,CZE,03-May-20,266045
Czech Republic,CZE,04-May-20,273672
Czech Republic,CZE,05-May-20,283119
Czech Republic,CZE,06-May-20,291202
Czech Republic,CZE,07-May-20,298784
Czech Republic,CZE,08-May-20,303341
Czech Republic,CZE,09-May-20,307123
Czech Republic,CZE,10-May-20,311174
Czech Republic,CZE,11-May-20,318979
Czech Republic,CZE,12-May-20,327688
Czech Republic,CZE,13-May-20,335375
Czech Republic,CZE,14-May-20,342262
Czech Republic,CZE,15-May-20,348965
Czech Republic,CZE,16-May-20,353223
Czech Republic,CZE,17-May-20,356717
Czech Republic,CZE,18-May-20,364118
Czech Republic,CZE,19-May-20,372341
Denmark,DNK,17-Mar-20,7630
Denmark,DNK,19-Mar-20,8847
Denmark,DNK,20-Mar-20,11657
Denmark,DNK,21-Mar-20,12351
Denmark,DNK,22-Mar-20,12843
Denmark,DNK,23-Mar-20,13756
Denmark,DNK,25-Mar-20,14870
Denmark,DNK,26-Mar-20,15981
Denmark,DNK,27-Mar-20,17275
Denmark,DNK,28-Mar-20,18810
Denmark,DNK,29-Mar-20,20198
Denmark,DNK,30-Mar-20,21378
Denmark,DNK,31-Mar-20,23763
Denmark,DNK,01-Apr-20,26776
Denmark,DNK,02-Apr-20,29921
Denmark,DNK,03-Apr-20,34388
Denmark,DNK,04-Apr-20,39928
Denmark,DNK,05-Apr-20,43734
Denmark,DNK,06-Apr-20,46916
Denmark,DNK,07-Apr-20,51544
Denmark,DNK,08-Apr-20,57535
Denmark,DNK,09-Apr-20,62210
Denmark,DNK,10-Apr-20,64731
Denmark,DNK,11-Apr-20,67771
Denmark,DNK,12-Apr-20,70125
Denmark,DNK,13-Apr-20,72099
Denmark,DNK,14-Apr-20,73919
Denmark,DNK,15-Apr-20,77712
Denmark,DNK,16-Apr-20,82380
Denmark,DNK,17-Apr-20,87024
Denmark,DNK,18-Apr-20,91437
Denmark,DNK,19-Apr-20,94277
Denmark,DNK,20-Apr-20,96244
Denmark,DNK,21-Apr-20,100543
Denmark,DNK,22-Apr-20,108465
Denmark,DNK,23-Apr-20,116621
Denmark,DNK,24-Apr-20,125329
Denmark,DNK,25-Apr-20,136738
Denmark,DNK,26-Apr-20,146915
Denmark,DNK,27-Apr-20,155810
Denmark,DNK,28-Apr-20,166846
Denmark,DNK,29-Apr-20,180062
Denmark,DNK,30-Apr-20,193165
Denmark,DNK,01-May-20,206576
Denmark,DNK,02-May-20,221912
Denmark,DNK,03-May-20,233799
Denmark,DNK,04-May-20,244791
Denmark,DNK,05-May-20,257738
Denmark,DNK,06-May-20,270680
Denmark,DNK,07-May-20,284480
Denmark,DNK,08-May-20,298488
Denmark,DNK,09-May-20,308984
Denmark,DNK,10-May-20,317834
Denmark,DNK,11-May-20,326560
Denmark,DNK,12-May-20,334260
Denmark,DNK,13-May-20,345712
Denmark,DNK,14-May-20,357986
Denmark,DNK,15-May-20,368889
Denmark,DNK,16-May-20,379482
Denmark,DNK,17-May-20,388703
Denmark,DNK,18-May-20,394394
Denmark,DNK,19-May-20,402194
Denmark,DNK,20-May-20,412051
Ecuador,ECU,18-Mar-20,480
Ecuador,ECU,19-Mar-20,672
Ecuador,ECU,20-Mar-20,959
Ecuador,ECU,21-Mar-20,1181
Ecuador,ECU,22-Mar-20,1661
Ecuador,ECU,23-Mar-20,2072
Ecuador,ECU,24-Mar-20,2307
Ecuador,ECU,25-Mar-20,2598
Ecuador,ECU,26-Mar-20,3125
Ecuador,ECU,27-Mar-20,3568
Ecuador,ECU,28-Mar-20,3935
Ecuador,ECU,29-Mar-20,4123
Ecuador,ECU,30-Mar-20,4219
Ecuador,ECU,31-Mar-20,4828
Ecuador,ECU,01-Apr-20,5591
Ecuador,ECU,02-Apr-20,6302
Ecuador,ECU,03-Apr-20,6656
Ecuador,ECU,04-Apr-20,6834
Ecuador,ECU,05-Apr-20,7249
Ecuador,ECU,06-Apr-20,7590
Ecuador,ECU,07-Apr-20,7951
Ecuador,ECU,08-Apr-20,8658
Ecuador,ECU,09-Apr-20,9639
Ecuador,ECU,10-Apr-20,13657
Ecuador,ECU,11-Apr-20,14201
Ecuador,ECU,12-Apr-20,14584
Ecuador,ECU,13-Apr-20,14826
Ecuador,ECU,14-Apr-20,15098
Ecuador,ECU,15-Apr-20,15614
Ecuador,ECU,16-Apr-20,16137
Ecuador,ECU,17-Apr-20,16525
Ecuador,ECU,18-Apr-20,17513
Ecuador,ECU,19-Apr-20,18433
Ecuador,ECU,20-Apr-20,19860
Ecuador,ECU,21-Apr-20,20480
Ecuador,ECU,22-Apr-20,21607
Ecuador,ECU,23-Apr-20,23383
Ecuador,ECU,27-Apr-20,31134
Ecuador,ECU,28-Apr-20,32460
Ecuador,ECU,29-Apr-20,33684
Ecuador,ECU,30-Apr-20,34347
Ecuador,ECU,01-May-20,37061
Ecuador,ECU,02-May-20,38924
Ecuador,ECU,03-May-20,43727
Ecuador,ECU,04-May-20,46260
Ecuador,ECU,06-May-20,42870
Ecuador,ECU,07-May-20,44373
Ecuador,ECU,08-May-20,40630
Ecuador,ECU,09-May-20,41501
Ecuador,ECU,10-May-20,43315
Ecuador,ECU,11-May-20,41938
Ecuador,ECU,12-May-20,44188
Ecuador,ECU,13-May-20,44285
Ecuador,ECU,14-May-20,44349
Ecuador,ECU,15-May-20,47881
Ecuador,ECU,16-May-20,50020
Ecuador,ECU,17-May-20,51395
Ecuador,ECU,18-May-20,52712
Ecuador,ECU,19-May-20,53813
El Salvador,SLV,10-Apr-20,5760
El Salvador,SLV,11-Apr-20,6272
El Salvador,SLV,12-Apr-20,6729
El Salvador,SLV,13-Apr-20,7230
El Salvador,SLV,14-Apr-20,7785
El Salvador,SLV,15-Apr-20,8333
El Salvador,SLV,16-Apr-20,9267
El Salvador,SLV,17-Apr-20,10191
El Salvador,SLV,18-Apr-20,11160
El Salvador,SLV,19-Apr-20,12210
El Salvador,SLV,20-Apr-20,13352
El Salvador,SLV,21-Apr-20,14375
El Salvador,SLV,22-Apr-20,15385
El Salvador,SLV,23-Apr-20,16418
El Salvador,SLV,24-Apr-20,17423
El Salvador,SLV,25-Apr-20,18686
El Salvador,SLV,26-Apr-20,20109
El Salvador,SLV,27-Apr-20,21364
El Salvador,SLV,28-Apr-20,22593
El Salvador,SLV,29-Apr-20,24057
El Salvador,SLV,30-Apr-20,25492
El Salvador,SLV,01-May-20,26961
El Salvador,SLV,02-May-20,28596
El Salvador,SLV,03-May-20,30387
El Salvador,SLV,04-May-20,32030
El Salvador,SLV,05-May-20,33628
El Salvador,SLV,06-May-20,35411
El Salvador,SLV,07-May-20,37306
El Salvador,SLV,08-May-20,39079
El Salvador,SLV,09-May-20,41090
El Salvador,SLV,10-May-20,43043
El Salvador,SLV,11-May-20,44926
El Salvador,SLV,12-May-20,46831
El Salvador,SLV,13-May-20,48913
El Salvador,SLV,14-May-20,51142
El Salvador,SLV,15-May-20,53412
El Salvador,SLV,16-May-20,55694
El Salvador,SLV,17-May-20,57883
El Salvador,SLV,18-May-20,60341
El Salvador,SLV,19-May-20,62838
Estonia,EST,25-Feb-20,5
Estonia,EST,26-Feb-20,13
Estonia,EST,27-Feb-20,23
Estonia,EST,28-Feb-20,36
Estonia,EST,29-Feb-20,44
Estonia,EST,01-Mar-20,62
Estonia,EST,02-Mar-20,84
Estonia,EST,03-Mar-20,113
Estonia,EST,04-Mar-20,149
Estonia,EST,05-Mar-20,184
Estonia,EST,06-Mar-20,255
Estonia,EST,07-Mar-20,284
Estonia,EST,08-Mar-20,304
Estonia,EST,09-Mar-20,368
Estonia,EST,10-Mar-20,425
Estonia,EST,11-Mar-20,490
Estonia,EST,12-Mar-20,621
Estonia,EST,13-Mar-20,804
Estonia,EST,14-Mar-20,967
Estonia,EST,15-Mar-20,1462
Estonia,EST,16-Mar-20,1767
Estonia,EST,17-Mar-20,1958
Estonia,EST,18-Mar-20,2497
Estonia,EST,19-Mar-20,2848
Estonia,EST,20-Mar-20,3240
Estonia,EST,21-Mar-20,3877
Estonia,EST,22-Mar-20,4037
Estonia,EST,23-Mar-20,4532
Estonia,EST,24-Mar-20,5935
Estonia,EST,25-Mar-20,6982
Estonia,EST,26-Mar-20,8121
Estonia,EST,27-Mar-20,9374
Estonia,EST,28-Mar-20,10409
Estonia,EST,29-Mar-20,11260
Estonia,EST,30-Mar-20,12409
Estonia,EST,31-Mar-20,14385
Estonia,EST,01-Apr-20,15760
Estonia,EST,02-Apr-20,18266
Estonia,EST,03-Apr-20,19799
Estonia,EST,04-Apr-20,20985
Estonia,EST,05-Apr-20,21844
Estonia,EST,06-Apr-20,23523
Estonia,EST,07-Apr-20,24795
Estonia,EST,08-Apr-20,26400
Estonia,EST,09-Apr-20,27866
Estonia,EST,10-Apr-20,29436
Estonia,EST,11-Apr-20,30331
Estonia,EST,12-Apr-20,30740
Estonia,EST,13-Apr-20,32248
Estonia,EST,14-Apr-20,33954
Estonia,EST,15-Apr-20,36003
Estonia,EST,16-Apr-20,37575
Estonia,EST,17-Apr-20,39585
Estonia,EST,18-Apr-20,40307
Estonia,EST,19-Apr-20,40906
Estonia,EST,20-Apr-20,42195
Estonia,EST,21-Apr-20,43615
Estonia,EST,22-Apr-20,45160
Estonia,EST,23-Apr-20,46259
Estonia,EST,24-Apr-20,47309
Estonia,EST,25-Apr-20,47912
Estonia,EST,26-Apr-20,48381
Estonia,EST,27-Apr-20,49489
Estonia,EST,28-Apr-20,51159
Estonia,EST,29-Apr-20,52719
Estonia,EST,30-Apr-20,53746
Estonia,EST,01-May-20,54440
Estonia,EST,02-May-20,55174
Estonia,EST,03-May-20,55751
Estonia,EST,04-May-20,57399
Estonia,EST,05-May-20,58937
Estonia,EST,06-May-20,60475
Estonia,EST,07-May-20,61751
Estonia,EST,08-May-20,62701
Estonia,EST,09-May-20,63350
Estonia,EST,10-May-20,63941
Estonia,EST,11-May-20,64953
Estonia,EST,12-May-20,66079
Estonia,EST,13-May-20,67119
Estonia,EST,14-May-20,68084
Estonia,EST,15-May-20,68835
Estonia,EST,16-May-20,69512
Estonia,EST,17-May-20,70179
Estonia,EST,18-May-20,71437
Estonia,EST,19-May-20,72465
Ethiopia,ETH,17-Mar-20,79
Ethiopia,ETH,22-Mar-20,392
Ethiopia,ETH,25-Mar-20,576
Ethiopia,ETH,27-Mar-20,718
Ethiopia,ETH,31-Mar-20,1013
Ethiopia,ETH,01-Apr-20,1083
Ethiopia,ETH,03-Apr-20,1222
Ethiopia,ETH,05-Apr-20,1843
Ethiopia,ETH,06-Apr-20,2007
Ethiopia,ETH,07-Apr-20,2271
Ethiopia,ETH,08-Apr-20,2496
Ethiopia,ETH,09-Apr-20,2790
Ethiopia,ETH,12-Apr-20,3863
Ethiopia,ETH,13-Apr-20,4110
Ethiopia,ETH,14-Apr-20,4557
Ethiopia,ETH,15-Apr-20,4988
Ethiopia,ETH,16-Apr-20,5389
Ethiopia,ETH,21-Apr-20,8698
Ethiopia,ETH,23-Apr-20,10736
Ethiopia,ETH,24-Apr-20,11669
Ethiopia,ETH,25-Apr-20,12688
Ethiopia,ETH,27-Apr-20,14588
Ethiopia,ETH,28-Apr-20,15668
Ethiopia,ETH,29-Apr-20,16434
Ethiopia,ETH,30-Apr-20,17842
Ethiopia,ETH,04-May-20,24088
Ethiopia,ETH,06-May-20,26517
Ethiopia,ETH,07-May-20,28360
Ethiopia,ETH,08-May-20,30306
Ethiopia,ETH,11-May-20,36624
Ethiopia,ETH,12-May-20,39048
Ethiopia,ETH,13-May-20,41689
Ethiopia,ETH,14-May-20,45278
Ethiopia,ETH,18-May-20,59029
Ethiopia,ETH,19-May-20,62300
Ethiopia,ETH,20-May-20,65760
Finland,FIN,30-Jan-20,73
Finland,FIN,26-Feb-20,77
Finland,FIN,27-Feb-20,86
Finland,FIN,28-Feb-20,444
Finland,FIN,29-Feb-20,459
Finland,FIN,01-Mar-20,475
Finland,FIN,02-Mar-20,501
Finland,FIN,03-Mar-20,552
Finland,FIN,04-Mar-20,637
Finland,FIN,05-Mar-20,717
Finland,FIN,06-Mar-20,822
Finland,FIN,07-Mar-20,842
Finland,FIN,08-Mar-20,856
Finland,FIN,09-Mar-20,978
Finland,FIN,10-Mar-20,1106
Finland,FIN,11-Mar-20,1269
Finland,FIN,12-Mar-20,1618
Finland,FIN,13-Mar-20,2027
Finland,FIN,14-Mar-20,2622
Finland,FIN,15-Mar-20,3266
Finland,FIN,16-Mar-20,4078
Finland,FIN,17-Mar-20,5195
Finland,FIN,18-Mar-20,6210
Finland,FIN,19-Mar-20,6986
Finland,FIN,20-Mar-20,8254
Finland,FIN,21-Mar-20,9849
Finland,FIN,22-Mar-20,10901
Finland,FIN,23-Mar-20,12220
Finland,FIN,24-Mar-20,13799
Finland,FIN,25-Mar-20,15648
Finland,FIN,26-Mar-20,17485
Finland,FIN,27-Mar-20,19490
Finland,FIN,28-Mar-20,20697
Finland,FIN,29-Mar-20,21280
Finland,FIN,30-Mar-20,22361
Finland,FIN,31-Mar-20,23446
Finland,FIN,01-Apr-20,25013
Finland,FIN,02-Apr-20,27266
Finland,FIN,03-Apr-20,28955
Finland,FIN,04-Apr-20,32178
Finland,FIN,05-Apr-20,33825
Finland,FIN,06-Apr-20,35795
Finland,FIN,07-Apr-20,37915
Finland,FIN,08-Apr-20,41216
Finland,FIN,09-Apr-20,43650
Finland,FIN,10-Apr-20,46893
Finland,FIN,11-Apr-20,48211
Finland,FIN,12-Apr-20,49799
Finland,FIN,13-Apr-20,50719
Finland,FIN,14-Apr-20,51910
Finland,FIN,15-Apr-20,54201
Finland,FIN,16-Apr-20,57663
Finland,FIN,17-Apr-20,60377
Finland,FIN,18-Apr-20,63975
Finland,FIN,19-Apr-20,66334
Finland,FIN,20-Apr-20,68124
Finland,FIN,21-Apr-20,71631
Finland,FIN,22-Apr-20,75753
Finland,FIN,23-Apr-20,79333
Finland,FIN,24-Apr-20,83493
Finland,FIN,25-Apr-20,86484
Finland,FIN,26-Apr-20,88956
Finland,FIN,27-Apr-20,91353
Finland,FIN,28-Apr-20,95007
Finland,FIN,29-Apr-20,99315
Finland,FIN,30-Apr-20,103358
Finland,FIN,01-May-20,106610
Finland,FIN,02-May-20,108044
Finland,FIN,03-May-20,109652
Finland,FIN,04-May-20,111365
Finland,FIN,05-May-20,115045
Finland,FIN,06-May-20,118736
Finland,FIN,07-May-20,122441
Finland,FIN,08-May-20,125606
Finland,FIN,09-May-20,128276
Finland,FIN,10-May-20,130087
Finland,FIN,11-May-20,132211
Finland,FIN,12-May-20,136067
Finland,FIN,13-May-20,139835
Finland,FIN,14-May-20,143374
Finland,FIN,15-May-20,147372
Finland,FIN,16-May-20,150472
Finland,FIN,17-May-20,152698
Finland,FIN,18-May-20,154803
Finland,FIN,19-May-20,156206
France,FRA,24-Feb-20,31
France,FRA,25-Feb-20,146
France,FRA,26-Feb-20,412
France,FRA,27-Feb-20,851
France,FRA,28-Feb-20,1316
France,FRA,29-Feb-20,1902
France,FRA,01-Mar-20,2451
France,FRA,02-Mar-20,2887
France,FRA,03-Mar-20,3594
France,FRA,04-Mar-20,4803
France,FRA,05-Mar-20,6046
France,FRA,06-Mar-20,7695
France,FRA,07-Mar-20,9495
France,FRA,08-Mar-20,11071
France,FRA,09-Mar-20,12667
France,FRA,10-Mar-20,15018
France,FRA,15-Mar-20,36747
France,FRA,24-Mar-20,107546
France,FRA,31-Mar-20,224254
France,FRA,07-Apr-20,333807
France,FRA,14-Apr-20,463662
France,FRA,21-Apr-20,595154
France,FRA,28-Apr-20,724574
France,FRA,05-May-20,831174
Germany,DEU,08-Mar-20,124716
Germany,DEU,15-Mar-20,252173
Germany,DEU,22-Mar-20,600792
Germany,DEU,29-Mar-20,962307
Germany,DEU,05-Apr-20,1370655
Germany,DEU,12-Apr-20,1749888
Germany,DEU,19-Apr-20,2079915
Germany,DEU,26-Apr-20,2440358
Germany,DEU,03-May-20,2765617
Germany,DEU,10-May-20,3147771
Ghana,GHA,17-Mar-20,143
Ghana,GHA,22-Mar-20,315
Ghana,GHA,23-Mar-20,521
Ghana,GHA,28-Mar-20,2519
Ghana,GHA,10-Apr-20,27346
Ghana,GHA,11-Apr-20,37954
Ghana,GHA,14-Apr-20,50719
Ghana,GHA,01-May-20,129461
Ghana,GHA,07-May-20,149948
Ghana,GHA,08-May-20,155201
Ghana,GHA,10-May-20,159520
Ghana,GHA,11-May-20,161203
Ghana,GHA,12-May-20,164452
Ghana,GHA,13-May-20,167704
Ghana,GHA,14-May-20,171642
Ghana,GHA,15-May-20,173096
