Entity,Code,Date,TotalTestsPerK
Indonesia,IDN,04-Apr-20,0.029
Indonesia,IDN,06-Apr-20,0.042
Indonesia,IDN,07-Apr-20,0.049
Indonesia,IDN,08-Apr-20,0.054
Indonesia,IDN,09-Apr-20,0.062
Indonesia,IDN,10-Apr-20,0.071
Indonesia,IDN,11-Apr-20,0.073
Indonesia,IDN,12-Apr-20,0.099
Indonesia,IDN,13-Apr-20,0.101
Indonesia,IDN,14-Apr-20,0.116
Indonesia,IDN,15-Apr-20,0.121
Ireland,IRL,09-Mar-20,0.365
Ireland,IRL,17-Mar-20,1.358
Ireland,IRL,23-Mar-20,3.681
Ireland,IRL,31-Mar-20,6.181
Ireland,IRL,07-Apr-20,8.692
Ireland,IRL,14-Apr-20,18.545
Israel,ISR,26-Jan-20,0
Israel,ISR,27-Jan-20,0
Israel,ISR,29-Jan-20,0.001
Israel,ISR,30-Jan-20,0.001
Israel,ISR,02-Feb-20,0.002
Israel,ISR,03-Feb-20,0.003
Israel,ISR,04-Feb-20,0.003
Israel,ISR,09-Feb-20,0.008
Israel,ISR,10-Feb-20,0.011
Israel,ISR,11-Feb-20,0.02
Israel,ISR,12-Feb-20,0.024
Israel,ISR,13-Feb-20,0.028
Israel,ISR,14-Feb-20,0.032
Israel,ISR,15-Feb-20,0.032
Israel,ISR,16-Feb-20,0.035
Israel,ISR,17-Feb-20,0.04
Israel,ISR,18-Feb-20,0.045
Israel,ISR,19-Feb-20,0.049
Israel,ISR,20-Feb-20,0.052
Israel,ISR,21-Feb-20,0.054
Israel,ISR,22-Feb-20,0.056
Israel,ISR,23-Feb-20,0.064
Israel,ISR,24-Feb-20,0.071
Israel,ISR,25-Feb-20,0.083
Israel,ISR,26-Feb-20,0.097
Israel,ISR,27-Feb-20,0.112
Israel,ISR,28-Feb-20,0.126
Israel,ISR,29-Feb-20,0.144
Israel,ISR,01-Mar-20,0.162
Israel,ISR,02-Mar-20,0.182
Israel,ISR,03-Mar-20,0.208
Israel,ISR,04-Mar-20,0.222
Israel,ISR,05-Mar-20,0.242
Israel,ISR,06-Mar-20,0.277
Israel,ISR,07-Mar-20,0.321
Israel,ISR,08-Mar-20,0.376
Israel,ISR,09-Mar-20,0.443
Israel,ISR,10-Mar-20,0.503
Israel,ISR,11-Mar-20,0.561
Israel,ISR,12-Mar-20,0.644
Israel,ISR,13-Mar-20,0.734
Israel,ISR,14-Mar-20,0.808
Israel,ISR,15-Mar-20,0.939
Israel,ISR,16-Mar-20,1.086
Israel,ISR,17-Mar-20,1.331
Israel,ISR,18-Mar-20,1.636
Israel,ISR,19-Mar-20,1.923
Israel,ISR,20-Mar-20,2.227
Israel,ISR,21-Mar-20,2.453
Israel,ISR,22-Mar-20,2.839
Israel,ISR,23-Mar-20,3.282
Israel,ISR,24-Mar-20,3.864
Israel,ISR,25-Mar-20,4.465
Israel,ISR,26-Mar-20,5.103
Israel,ISR,27-Mar-20,5.678
Israel,ISR,28-Mar-20,6.247
Israel,ISR,29-Mar-20,6.992
Israel,ISR,30-Mar-20,7.644
Israel,ISR,31-Mar-20,8.545
Israel,ISR,01-Apr-20,9.488
Israel,ISR,02-Apr-20,10.53
Israel,ISR,03-Apr-20,11.666
Israel,ISR,04-Apr-20,12.429
Israel,ISR,05-Apr-20,13.494
Israel,ISR,06-Apr-20,14.326
Israel,ISR,07-Apr-20,15.083
Israel,ISR,08-Apr-20,15.722
Israel,ISR,09-Apr-20,16.355
Israel,ISR,10-Apr-20,17.042
Israel,ISR,11-Apr-20,17.74
Israel,ISR,12-Apr-20,18.715
Israel,ISR,13-Apr-20,19.747
Israel,ISR,14-Apr-20,21.489
Italy,ITA,24-Feb-20,0.073
Italy,ITA,25-Feb-20,0.146
Italy,ITA,26-Feb-20,0.162
Italy,ITA,27-Feb-20,0.203
Italy,ITA,28-Feb-20,0.265
Italy,ITA,29-Feb-20,0.316
Italy,ITA,01-Mar-20,0.357
Italy,ITA,02-Mar-20,0.395
Italy,ITA,03-Mar-20,0.437
Italy,ITA,04-Mar-20,0.505
Italy,ITA,05-Mar-20,0.547
Italy,ITA,06-Mar-20,0.615
Italy,ITA,07-Mar-20,0.711
Italy,ITA,08-Mar-20,0.844
Italy,ITA,09-Mar-20,0.91
Italy,ITA,10-Mar-20,1.028
Italy,ITA,11-Mar-20,1.237
Italy,ITA,12-Mar-20,1.455
Italy,ITA,13-Mar-20,1.649
Italy,ITA,14-Mar-20,1.846
Italy,ITA,15-Mar-20,2.112
Italy,ITA,16-Mar-20,2.333
Italy,ITA,17-Mar-20,2.514
Italy,ITA,18-Mar-20,2.8
Italy,ITA,19-Mar-20,3.091
Italy,ITA,20-Mar-20,3.499
Italy,ITA,21-Mar-20,3.944
Italy,ITA,22-Mar-20,4.37
Italy,ITA,23-Mar-20,4.659
Italy,ITA,24-Mar-20,5.022
Italy,ITA,25-Mar-20,5.487
Italy,ITA,26-Mar-20,6.106
Italy,ITA,27-Mar-20,6.664
Italy,ITA,28-Mar-20,7.264
Italy,ITA,29-Mar-20,7.678
Italy,ITA,30-Mar-20,8.073
Italy,ITA,31-Mar-20,8.573
Italy,ITA,01-Apr-20,9.156
Italy,ITA,02-Apr-20,9.829
Italy,ITA,03-Apr-20,10.482
Italy,ITA,04-Apr-20,11.115
Italy,ITA,05-Apr-20,11.694
Italy,ITA,06-Apr-20,12.205
Italy,ITA,07-Apr-20,12.776
Italy,ITA,08-Apr-20,13.65
Italy,ITA,09-Apr-20,14.432
Italy,ITA,10-Apr-20,15.336
Italy,ITA,11-Apr-20,16.294
Italy,ITA,12-Apr-20,17.084
Italy,ITA,13-Apr-20,17.705
Italy,ITA,14-Apr-20,18.157
Italy,ITA,15-Apr-20,18.897
Japan,JPN,26-Feb-20,0.015
Japan,JPN,27-Feb-20,0.016
Japan,JPN,28-Feb-20,0.017
Japan,JPN,29-Feb-20,0.018
Japan,JPN,02-Mar-20,0.02
Japan,JPN,03-Mar-20,0.021
Japan,JPN,04-Mar-20,0.052
Japan,JPN,05-Mar-20,0.054
Japan,JPN,06-Mar-20,0.059
Japan,JPN,07-Mar-20,0.063
Japan,JPN,08-Mar-20,0.065
Japan,JPN,09-Mar-20,0.066
Japan,JPN,10-Mar-20,0.076
Japan,JPN,11-Mar-20,0.079
Japan,JPN,12-Mar-20,0.081
Japan,JPN,13-Mar-20,0.089
Japan,JPN,14-Mar-20,0.095
Japan,JPN,15-Mar-20,0.103
Japan,JPN,16-Mar-20,0.103
Japan,JPN,17-Mar-20,0.124
Japan,JPN,18-Mar-20,0.115
Japan,JPN,19-Mar-20,0.121
Japan,JPN,20-Mar-20,0.149
Japan,JPN,21-Mar-20,0.15
Japan,JPN,22-Mar-20,0.16
Japan,JPN,23-Mar-20,0.161
Japan,JPN,24-Mar-20,0.193
Japan,JPN,25-Mar-20,0.186
Japan,JPN,26-Mar-20,0.199
Japan,JPN,27-Mar-20,0.213
Japan,JPN,28-Mar-20,0.225
Japan,JPN,29-Mar-20,0.227
Japan,JPN,30-Mar-20,0.229
Japan,JPN,31-Mar-20,0.257
Japan,JPN,01-Apr-20,0.273
Japan,JPN,02-Apr-20,0.273
Japan,JPN,03-Apr-20,0.312
Japan,JPN,04-Apr-20,0.339
Japan,JPN,05-Apr-20,0.353
Japan,JPN,06-Apr-20,0.365
Japan,JPN,07-Apr-20,0.437
Japan,JPN,08-Apr-20,0.486
Japan,JPN,09-Apr-20,0.509
Japan,JPN,10-Apr-20,0.544
Japan,JPN,11-Apr-20,0.592
Japan,JPN,12-Apr-20,0.612
Japan,JPN,14-Apr-20,0.708
"Japan, tests performed",,18-Feb-20,0.008
"Japan, tests performed",,19-Feb-20,0.014
"Japan, tests performed",,20-Feb-20,0.02
"Japan, tests performed",,21-Feb-20,0.033
"Japan, tests performed",,22-Feb-20,0.042
"Japan, tests performed",,23-Feb-20,0.047
"Japan, tests performed",,24-Feb-20,0.051
"Japan, tests performed",,25-Feb-20,0.058
"Japan, tests performed",,26-Feb-20,0.069
"Japan, tests performed",,27-Feb-20,0.08
"Japan, tests performed",,28-Feb-20,0.091
"Japan, tests performed",,29-Feb-20,0.099
"Japan, tests performed",,01-Mar-20,0.104
"Japan, tests performed",,02-Mar-20,0.113
"Japan, tests performed",,03-Mar-20,0.126
"Japan, tests performed",,04-Mar-20,0.137
"Japan, tests performed",,05-Mar-20,0.149
"Japan, tests performed",,06-Mar-20,0.165
"Japan, tests performed",,07-Mar-20,0.177
"Japan, tests performed",,08-Mar-20,0.181
"Japan, tests performed",,09-Mar-20,0.191
"Japan, tests performed",,10-Mar-20,0.206
"Japan, tests performed",,11-Mar-20,0.22
"Japan, tests performed",,12-Mar-20,0.234
"Japan, tests performed",,13-Mar-20,0.246
"Japan, tests performed",,14-Mar-20,0.258
"Japan, tests performed",,15-Mar-20,0.263
"Japan, tests performed",,16-Mar-20,0.272
"Japan, tests performed",,17-Mar-20,0.286
"Japan, tests performed",,18-Mar-20,0.3
"Japan, tests performed",,19-Mar-20,0.314
"Japan, tests performed",,20-Mar-20,0.326
"Japan, tests performed",,21-Mar-20,0.333
"Japan, tests performed",,22-Mar-20,0.339
"Japan, tests performed",,23-Mar-20,0.35
"Japan, tests performed",,24-Mar-20,0.368
"Japan, tests performed",,25-Mar-20,0.383
"Japan, tests performed",,26-Mar-20,0.4
"Japan, tests performed",,27-Mar-20,0.418
"Japan, tests performed",,28-Mar-20,0.438
"Japan, tests performed",,29-Mar-20,0.455
"Japan, tests performed",,30-Mar-20,0.48
"Japan, tests performed",,31-Mar-20,0.511
"Japan, tests performed",,01-Apr-20,0.543
"Japan, tests performed",,02-Apr-20,0.581
"Japan, tests performed",,03-Apr-20,0.625
"Japan, tests performed",,04-Apr-20,0.67
"Japan, tests performed",,05-Apr-20,0.698
"Japan, tests performed",,06-Apr-20,0.736
"Japan, tests performed",,07-Apr-20,0.789
"Japan, tests performed",,08-Apr-20,0.848
"Japan, tests performed",,09-Apr-20,0.91
"Japan, tests performed",,10-Apr-20,0.969
"Japan, tests performed",,11-Apr-20,1.022
"Japan, tests performed",,12-Apr-20,1.058
"Japan, tests performed",,13-Apr-20,1.1
Latvia,LVA,29-Feb-20,0.061
Latvia,LVA,01-Mar-20,0.067
Latvia,LVA,02-Mar-20,0.086
Latvia,LVA,03-Mar-20,0.108
Latvia,LVA,04-Mar-20,0.127
Latvia,LVA,05-Mar-20,0.145
Latvia,LVA,06-Mar-20,0.162
Latvia,LVA,07-Mar-20,0.17
Latvia,LVA,08-Mar-20,0.181
Latvia,LVA,09-Mar-20,0.207
Latvia,LVA,10-Mar-20,0.238
Latvia,LVA,11-Mar-20,0.263
Latvia,LVA,12-Mar-20,0.304
Latvia,LVA,13-Mar-20,0.371
Latvia,LVA,14-Mar-20,0.538
Latvia,LVA,15-Mar-20,0.715
Latvia,LVA,16-Mar-20,0.9
Latvia,LVA,17-Mar-20,1.162
Latvia,LVA,18-Mar-20,1.56
Latvia,LVA,19-Mar-20,1.941
Latvia,LVA,20-Mar-20,2.31
Latvia,LVA,21-Mar-20,3.044
Latvia,LVA,22-Mar-20,3.472
Latvia,LVA,23-Mar-20,4.098
Latvia,LVA,24-Mar-20,4.567
Latvia,LVA,25-Mar-20,5.175
Latvia,LVA,26-Mar-20,5.606
Latvia,LVA,27-Mar-20,6.182
Latvia,LVA,28-Mar-20,6.734
Latvia,LVA,29-Mar-20,7.293
Latvia,LVA,30-Mar-20,7.558
Latvia,LVA,31-Mar-20,7.822
Latvia,LVA,01-Apr-20,8.352
Latvia,LVA,02-Apr-20,8.893
Latvia,LVA,03-Apr-20,9.613
Latvia,LVA,04-Apr-20,10.238
Latvia,LVA,05-Apr-20,10.924
Latvia,LVA,06-Apr-20,11.333
Latvia,LVA,07-Apr-20,11.926
Latvia,LVA,08-Apr-20,12.697
Latvia,LVA,09-Apr-20,13.449
Latvia,LVA,10-Apr-20,14.081
Latvia,LVA,11-Apr-20,14.684
Latvia,LVA,12-Apr-20,14.904
Latvia,LVA,13-Apr-20,15.201
Latvia,LVA,14-Apr-20,15.329
Latvia,LVA,15-Apr-20,15.793
Lithuania,LTU,28-Feb-20,0.027
Lithuania,LTU,04-Mar-20,0.079
Lithuania,LTU,13-Mar-20,0.128
Lithuania,LTU,16-Mar-20,0.219
Lithuania,LTU,17-Mar-20,0.26
Lithuania,LTU,18-Mar-20,0.328
Lithuania,LTU,22-Mar-20,0.731
Lithuania,LTU,25-Mar-20,1.217
Lithuania,LTU,27-Mar-20,1.926
Lithuania,LTU,28-Mar-20,2.419
Lithuania,LTU,29-Mar-20,2.953
Lithuania,LTU,30-Mar-20,3.468
Lithuania,LTU,01-Apr-20,4.408
Lithuania,LTU,02-Apr-20,5.477
Lithuania,LTU,03-Apr-20,6.462
Lithuania,LTU,04-Apr-20,7.494
Lithuania,LTU,05-Apr-20,8.289
Lithuania,LTU,06-Apr-20,8.974
Lithuania,LTU,07-Apr-20,9.748
Lithuania,LTU,09-Apr-20,11.502
Lithuania,LTU,10-Apr-20,12.638
Lithuania,LTU,11-Apr-20,13.487
Lithuania,LTU,13-Apr-20,14.55
Lithuania,LTU,14-Apr-20,14.966
Lithuania,LTU,15-Apr-20,15.663
Luxembourg,LUX,01-Apr-20,30.947
Luxembourg,LUX,03-Apr-20,35.538
Luxembourg,LUX,04-Apr-20,37.74
Luxembourg,LUX,06-Apr-20,40.221
Luxembourg,LUX,09-Apr-20,45.569
Luxembourg,LUX,10-Apr-20,46.814
Luxembourg,LUX,11-Apr-20,47.96
Luxembourg,LUX,12-Apr-20,48.539
Luxembourg,LUX,14-Apr-20,48.884
Malaysia,MYS,14-Feb-20,0.02
Malaysia,MYS,16-Feb-20,0.02
Malaysia,MYS,17-Feb-20,0.023
Malaysia,MYS,18-Feb-20,0.024
Malaysia,MYS,20-Feb-20,0.027
Malaysia,MYS,21-Feb-20,0.029
Malaysia,MYS,23-Feb-20,0.031
Malaysia,MYS,24-Feb-20,0.032
Malaysia,MYS,25-Feb-20,0.032
Malaysia,MYS,26-Feb-20,0.033
Malaysia,MYS,27-Feb-20,0.047
Malaysia,MYS,28-Feb-20,0.047
Malaysia,MYS,02-Mar-20,0.053
Malaysia,MYS,04-Mar-20,0.06
Malaysia,MYS,09-Mar-20,0.082
Malaysia,MYS,11-Mar-20,0.109
Malaysia,MYS,12-Mar-20,0.112
Malaysia,MYS,14-Mar-20,0.149
Malaysia,MYS,17-Mar-20,0.208
Malaysia,MYS,19-Mar-20,0.27
Malaysia,MYS,20-Mar-20,0.309
Malaysia,MYS,22-Mar-20,0.343
Malaysia,MYS,23-Mar-20,0.399
Malaysia,MYS,24-Mar-20,0.414
Malaysia,MYS,25-Mar-20,0.481
Malaysia,MYS,26-Mar-20,0.517
Malaysia,MYS,27-Mar-20,0.735
Malaysia,MYS,28-Mar-20,0.896
Malaysia,MYS,30-Mar-20,0.949
Malaysia,MYS,31-Mar-20,0.982
Malaysia,MYS,01-Apr-20,1.089
Malaysia,MYS,02-Apr-20,1.144
Malaysia,MYS,03-Apr-20,1.2
Malaysia,MYS,04-Apr-20,1.245
Malaysia,MYS,05-Apr-20,1.325
Malaysia,MYS,06-Apr-20,1.444
Malaysia,MYS,07-Apr-20,1.597
Malaysia,MYS,08-Apr-20,1.772
Malaysia,MYS,09-Apr-20,1.928
Malaysia,MYS,10-Apr-20,2.067
Malaysia,MYS,11-Apr-20,2.187
Malaysia,MYS,12-Apr-20,2.358
Malaysia,MYS,13-Apr-20,2.487
Malaysia,MYS,14-Apr-20,2.58
Malaysia,MYS,15-Apr-20,2.652
Mexico,MEX,23-Jan-20,0
Mexico,MEX,24-Jan-20,0
Mexico,MEX,25-Jan-20,0
Mexico,MEX,29-Jan-20,0
Mexico,MEX,03-Feb-20,0
Mexico,MEX,10-Feb-20,0
Mexico,MEX,12-Feb-20,0
Mexico,MEX,13-Feb-20,0
Mexico,MEX,15-Feb-20,0
Mexico,MEX,20-Feb-20,0
Mexico,MEX,25-Feb-20,0
Mexico,MEX,27-Feb-20,0.001
Mexico,MEX,28-Feb-20,0.001
Mexico,MEX,29-Feb-20,0.001
Mexico,MEX,01-Mar-20,0.002
Mexico,MEX,02-Mar-20,0.002
Mexico,MEX,03-Mar-20,0.002
Mexico,MEX,04-Mar-20,0.002
Mexico,MEX,05-Mar-20,0.002
Mexico,MEX,06-Mar-20,0.002
Mexico,MEX,07-Mar-20,0.002
Mexico,MEX,08-Mar-20,0.003
Mexico,MEX,09-Mar-20,0.003
Mexico,MEX,10-Mar-20,0.003
Mexico,MEX,11-Mar-20,0.003
Mexico,MEX,12-Mar-20,0.004
Mexico,MEX,13-Mar-20,0.004
Mexico,MEX,14-Mar-20,0.005
Mexico,MEX,15-Mar-20,0.005
Mexico,MEX,16-Mar-20,0.006
Mexico,MEX,17-Mar-20,0.007
Mexico,MEX,18-Mar-20,0.008
Mexico,MEX,19-Mar-20,0.009
Mexico,MEX,20-Mar-20,0.011
Mexico,MEX,21-Mar-20,0.014
Mexico,MEX,22-Mar-20,0.016
Mexico,MEX,23-Mar-20,0.018
Mexico,MEX,24-Mar-20,0.021
Mexico,MEX,25-Mar-20,0.023
Mexico,MEX,26-Mar-20,0.028
Mexico,MEX,27-Mar-20,0.033
Mexico,MEX,28-Mar-20,0.04
Mexico,MEX,29-Mar-20,0.046
Mexico,MEX,30-Mar-20,0.052
Mexico,MEX,31-Mar-20,0.057
Mexico,MEX,01-Apr-20,0.064
Mexico,MEX,02-Apr-20,0.071
Mexico,MEX,03-Apr-20,0.077
Mexico,MEX,04-Apr-20,0.085
Mexico,MEX,05-Apr-20,0.096
Mexico,MEX,06-Apr-20,0.106
Mexico,MEX,07-Apr-20,0.134
Mexico,MEX,08-Apr-20,0.152
Mexico,MEX,09-Apr-20,0.16
Mexico,MEX,10-Apr-20,0.176
Mexico,MEX,11-Apr-20,0.19
Mexico,MEX,12-Apr-20,0.199
Mexico,MEX,13-Apr-20,0.21
Mexico,MEX,14-Apr-20,0.219
Netherlands,NLD,14-Mar-20,0.847
Netherlands,NLD,16-Mar-20,1.088
Netherlands,NLD,20-Mar-20,1.887
Netherlands,NLD,22-Mar-20,2.175
Netherlands,NLD,23-Mar-20,2.34
Netherlands,NLD,24-Mar-20,2.609
Netherlands,NLD,27-Mar-20,3.261
Netherlands,NLD,29-Mar-20,3.828
Netherlands,NLD,30-Mar-20,4.029
Netherlands,NLD,31-Mar-20,4.284
Netherlands,NLD,01-Apr-20,4.533
Netherlands,NLD,02-Apr-20,4.815
Netherlands,NLD,03-Apr-20,5.126
Netherlands,NLD,04-Apr-20,5.338
Netherlands,NLD,05-Apr-20,5.477
Netherlands,NLD,06-Apr-20,5.702
Netherlands,NLD,07-Apr-20,5.91
New Zealand,NZL,09-Mar-20,0.065
New Zealand,NZL,10-Mar-20,0.083
New Zealand,NZL,11-Mar-20,0.1
New Zealand,NZL,12-Mar-20,0.107
New Zealand,NZL,13-Mar-20,0.114
New Zealand,NZL,14-Mar-20,0.121
New Zealand,NZL,15-Mar-20,0.15
New Zealand,NZL,16-Mar-20,0.217
New Zealand,NZL,17-Mar-20,0.354
New Zealand,NZL,18-Mar-20,0.604
New Zealand,NZL,19-Mar-20,0.871
New Zealand,NZL,20-Mar-20,1.192
New Zealand,NZL,21-Mar-20,1.436
New Zealand,NZL,22-Mar-20,1.695
New Zealand,NZL,23-Mar-20,1.913
New Zealand,NZL,24-Mar-20,2.232
New Zealand,NZL,25-Mar-20,2.768
New Zealand,NZL,26-Mar-20,3.206
New Zealand,NZL,27-Mar-20,3.634
New Zealand,NZL,28-Mar-20,4.008
New Zealand,NZL,29-Mar-20,4.198
New Zealand,NZL,30-Mar-20,4.485
New Zealand,NZL,31-Mar-20,4.918
New Zealand,NZL,01-Apr-20,5.448
New Zealand,NZL,02-Apr-20,6.161
New Zealand,NZL,03-Apr-20,6.912
New Zealand,NZL,04-Apr-20,7.552
New Zealand,NZL,05-Apr-20,8.319
New Zealand,NZL,06-Apr-20,8.921
New Zealand,NZL,07-Apr-20,9.758
New Zealand,NZL,08-Apr-20,10.583
New Zealand,NZL,09-Apr-20,11.518
New Zealand,NZL,10-Apr-20,12.152
New Zealand,NZL,11-Apr-20,12.652
New Zealand,NZL,12-Apr-20,12.996
New Zealand,NZL,13-Apr-20,13.321
New Zealand,NZL,14-Apr-20,13.755
Norway,NOR,16-Mar-20,3.314
Norway,NOR,17-Mar-20,3.972
Norway,NOR,18-Mar-20,5.234
Norway,NOR,19-Mar-20,6.346
Norway,NOR,20-Mar-20,8.025
Norway,NOR,21-Mar-20,9.074
Norway,NOR,22-Mar-20,9.981
Norway,NOR,23-Mar-20,11.239
Norway,NOR,24-Mar-20,12.956
Norway,NOR,25-Mar-20,13.412
Norway,NOR,26-Mar-20,13.559
Norway,NOR,27-Mar-20,14.319
Norway,NOR,28-Mar-20,15.154
Norway,NOR,29-Mar-20,15.622
Norway,NOR,30-Mar-20,15.999
Norway,NOR,31-Mar-20,16.56
Norway,NOR,01-Apr-20,17.297
Norway,NOR,02-Apr-20,18.09
Norway,NOR,03-Apr-20,18.714
Norway,NOR,04-Apr-20,19.426
Norway,NOR,05-Apr-20,19.948
Norway,NOR,06-Apr-20,20.423
Norway,NOR,07-Apr-20,20.9
Norway,NOR,08-Apr-20,21.667
Norway,NOR,09-Apr-20,22.209
Norway,NOR,10-Apr-20,22.601
Norway,NOR,11-Apr-20,22.805
Norway,NOR,12-Apr-20,23.21
Norway,NOR,13-Apr-20,23.36
Norway,NOR,14-Apr-20,23.592
Norway,NOR,15-Apr-20,23.894
Pakistan,PAK,11-Mar-20,0.002
Pakistan,PAK,12-Mar-20,0.003
Pakistan,PAK,13-Mar-20,0.003
Pakistan,PAK,14-Mar-20,0.003
Pakistan,PAK,15-Mar-20,0.004
Pakistan,PAK,16-Mar-20,0.005
Pakistan,PAK,17-Mar-20,0.005
Pakistan,PAK,18-Mar-20,0.01
Pakistan,PAK,19-Mar-20,0.016
Pakistan,PAK,20-Mar-20,0.019
Pakistan,PAK,21-Mar-20,0.025
Pakistan,PAK,22-Mar-20,0.026
Pakistan,PAK,23-Mar-20,0.028
Pakistan,PAK,24-Mar-20,0.029
Pakistan,PAK,25-Mar-20,0.031
Pakistan,PAK,26-Mar-20,0.038
Pakistan,PAK,27-Mar-20,0.063
Pakistan,PAK,28-Mar-20,0.069
Pakistan,PAK,29-Mar-20,0.071
Pakistan,PAK,30-Mar-20,0.075
Pakistan,PAK,31-Mar-20,0.077
Pakistan,PAK,01-Apr-20,0.083
Pakistan,PAK,02-Apr-20,0.145
Pakistan,PAK,03-Apr-20,0.158
Pakistan,PAK,04-Apr-20,0.167
Pakistan,PAK,05-Apr-20,0.172
Pakistan,PAK,06-Apr-20,0.188
Pakistan,PAK,07-Apr-20,0.202
Pakistan,PAK,08-Apr-20,0.215
Pakistan,PAK,09-Apr-20,0.263
Pakistan,PAK,10-Apr-20,0.278
Pakistan,PAK,11-Apr-20,0.297
Pakistan,PAK,12-Apr-20,0.313
Pakistan,PAK,13-Apr-20,0.336
Pakistan,PAK,14-Apr-20,0.352
Panama,PAN,09-Mar-20,0.024
Panama,PAN,10-Mar-20,0.034
Panama,PAN,11-Mar-20,0.045
Panama,PAN,12-Mar-20,0.093
Panama,PAN,13-Mar-20,0.151
Panama,PAN,14-Mar-20,0.2
Panama,PAN,15-Mar-20,0.228
Panama,PAN,16-Mar-20,0.25
Panama,PAN,17-Mar-20,0.29
Panama,PAN,18-Mar-20,0.339
Panama,PAN,19-Mar-20,0.412
Panama,PAN,20-Mar-20,0.506
Panama,PAN,21-Mar-20,0.576
Panama,PAN,22-Mar-20,0.592
Panama,PAN,23-Mar-20,0.624
Panama,PAN,24-Mar-20,0.73
Panama,PAN,25-Mar-20,0.86
Panama,PAN,26-Mar-20,1.002
Panama,PAN,27-Mar-20,1.087
Panama,PAN,28-Mar-20,1.213
Panama,PAN,29-Mar-20,1.306
Panama,PAN,30-Mar-20,1.404
Panama,PAN,31-Mar-20,1.489
Panama,PAN,01-Apr-20,1.58
Panama,PAN,02-Apr-20,1.721
Panama,PAN,03-Apr-20,1.897
Panama,PAN,04-Apr-20,2.028
Panama,PAN,05-Apr-20,2.131
Panama,PAN,06-Apr-20,2.251
Panama,PAN,07-Apr-20,2.36
Panama,PAN,08-Apr-20,2.615
Panama,PAN,09-Apr-20,2.803
Panama,PAN,10-Apr-20,3.182
Panama,PAN,11-Apr-20,3.401
Panama,PAN,12-Apr-20,3.531
Panama,PAN,13-Apr-20,3.629
Panama,PAN,14-Apr-20,3.743
Paraguay,PRY,07-Mar-20,0
Paraguay,PRY,10-Mar-20,0.001
Paraguay,PRY,11-Mar-20,0.002
Paraguay,PRY,12-Mar-20,0.003
Paraguay,PRY,13-Mar-20,0.006
Paraguay,PRY,15-Mar-20,0.01
Paraguay,PRY,16-Mar-20,0.014
Paraguay,PRY,17-Mar-20,0.018
Paraguay,PRY,18-Mar-20,0.021
Paraguay,PRY,19-Mar-20,0.026
Paraguay,PRY,20-Mar-20,0.032
Paraguay,PRY,21-Mar-20,0.041
Paraguay,PRY,22-Mar-20,0.047
Paraguay,PRY,23-Mar-20,0.059
Paraguay,PRY,24-Mar-20,0.072
Paraguay,PRY,25-Mar-20,0.079
Paraguay,PRY,26-Mar-20,0.09
Paraguay,PRY,27-Mar-20,0.105
Paraguay,PRY,28-Mar-20,0.113
Paraguay,PRY,29-Mar-20,0.128
Paraguay,PRY,30-Mar-20,0.138
Paraguay,PRY,31-Mar-20,0.15
Paraguay,PRY,01-Apr-20,0.164
Paraguay,PRY,02-Apr-20,0.18
Paraguay,PRY,03-Apr-20,0.204
Paraguay,PRY,04-Apr-20,0.231
Paraguay,PRY,05-Apr-20,0.259
Paraguay,PRY,06-Apr-20,0.282
Paraguay,PRY,07-Apr-20,0.312
Paraguay,PRY,08-Apr-20,0.346
Paraguay,PRY,09-Apr-20,0.378
Paraguay,PRY,10-Apr-20,0.409
Paraguay,PRY,11-Apr-20,0.442
Paraguay,PRY,12-Apr-20,0.478
Paraguay,PRY,13-Apr-20,0.513
Paraguay,PRY,14-Apr-20,0.548
Peru,PER,04-Mar-20,0.003
Peru,PER,06-Mar-20,0.005
Peru,PER,07-Mar-20,0.007
Peru,PER,08-Mar-20,0.008
Peru,PER,09-Mar-20,0.01
Peru,PER,10-Mar-20,0.01
Peru,PER,11-Mar-20,0.02
Peru,PER,14-Mar-20,0.037
Peru,PER,15-Mar-20,0.055
Peru,PER,16-Mar-20,0.069
Peru,PER,17-Mar-20,0.084
Peru,PER,18-Mar-20,0.092
Peru,PER,19-Mar-20,0.115
Peru,PER,20-Mar-20,0.129
Peru,PER,21-Mar-20,0.156
Peru,PER,22-Mar-20,0.186
Peru,PER,23-Mar-20,0.211
Peru,PER,24-Mar-20,0.225
Peru,PER,25-Mar-20,0.241
Peru,PER,26-Mar-20,0.277
Peru,PER,27-Mar-20,0.302
Peru,PER,28-Mar-20,0.327
Peru,PER,29-Mar-20,0.38
Peru,PER,30-Mar-20,0.404
Peru,PER,31-Mar-20,0.434
Peru,PER,01-Apr-20,0.468
Peru,PER,02-Apr-20,0.496
Peru,PER,03-Apr-20,0.52
Peru,PER,04-Apr-20,0.536
Peru,PER,05-Apr-20,0.583
Peru,PER,06-Apr-20,0.613
Peru,PER,07-Apr-20,0.647
Peru,PER,08-Apr-20,1.189
Peru,PER,09-Apr-20,1.455
Peru,PER,10-Apr-20,1.702
Peru,PER,11-Apr-20,1.973
Peru,PER,12-Apr-20,2.297
Peru,PER,13-Apr-20,2.615
Peru,PER,14-Apr-20,3.068
Peru,PER,15-Apr-20,3.284
Philippines,PHL,11-Apr-20,0.308
Philippines,PHL,13-Apr-20,0.347
Philippines,PHL,14-Apr-20,0.364
