Entity,Code,Date,TotalTestsPerK
Denmark,DNK,01-Apr-20,4.677
Denmark,DNK,02-Apr-20,5.162
Denmark,DNK,03-Apr-20,5.932
Denmark,DNK,04-Apr-20,6.888
Denmark,DNK,05-Apr-20,7.545
Denmark,DNK,06-Apr-20,8.093
Denmark,DNK,07-Apr-20,9.085
Denmark,DNK,08-Apr-20,9.925
Denmark,DNK,09-Apr-20,10.732
Denmark,DNK,10-Apr-20,11.167
Denmark,DNK,11-Apr-20,11.691
Denmark,DNK,12-Apr-20,12.097
Denmark,DNK,13-Apr-20,12.438
Denmark,DNK,14-Apr-20,12.802
Denmark,DNK,15-Apr-20,13.406
Denmark,DNK,16-Apr-20,14.211
Denmark,DNK,17-Apr-20,15.012
Denmark,DNK,18-Apr-20,15.774
Denmark,DNK,19-Apr-20,16.264
Denmark,DNK,20-Apr-20,16.603
Denmark,DNK,21-Apr-20,17.345
Denmark,DNK,22-Apr-20,18.711
Denmark,DNK,23-Apr-20,20.118
Denmark,DNK,24-Apr-20,21.62
Ecuador,ECU,18-Mar-20,0.028
Ecuador,ECU,19-Mar-20,0.039
Ecuador,ECU,20-Mar-20,0.055
Ecuador,ECU,21-Mar-20,0.068
Ecuador,ECU,22-Mar-20,0.096
Ecuador,ECU,23-Mar-20,0.12
Ecuador,ECU,24-Mar-20,0.133
Ecuador,ECU,25-Mar-20,0.15
Ecuador,ECU,26-Mar-20,0.18
Ecuador,ECU,27-Mar-20,0.206
Ecuador,ECU,28-Mar-20,0.227
Ecuador,ECU,29-Mar-20,0.238
Ecuador,ECU,30-Mar-20,0.243
Ecuador,ECU,31-Mar-20,0.279
Ecuador,ECU,01-Apr-20,0.323
Ecuador,ECU,02-Apr-20,0.364
Ecuador,ECU,03-Apr-20,0.384
Ecuador,ECU,04-Apr-20,0.394
Ecuador,ECU,05-Apr-20,0.418
Ecuador,ECU,06-Apr-20,0.438
Ecuador,ECU,07-Apr-20,0.459
Ecuador,ECU,08-Apr-20,0.499
Ecuador,ECU,09-Apr-20,0.556
Ecuador,ECU,10-Apr-20,0.788
Ecuador,ECU,11-Apr-20,0.819
Ecuador,ECU,12-Apr-20,0.841
Ecuador,ECU,13-Apr-20,0.855
Ecuador,ECU,14-Apr-20,0.871
Ecuador,ECU,15-Apr-20,0.901
Ecuador,ECU,16-Apr-20,0.931
Ecuador,ECU,17-Apr-20,0.953
Ecuador,ECU,18-Apr-20,1.01
Ecuador,ECU,19-Apr-20,1.063
Ecuador,ECU,20-Apr-20,1.146
Ecuador,ECU,21-Apr-20,1.181
Ecuador,ECU,22-Apr-20,1.246
Ecuador,ECU,23-Apr-20,1.349
El Salvador,SLV,12-Apr-20,1.039
El Salvador,SLV,14-Apr-20,1.202
El Salvador,SLV,15-Apr-20,1.286
El Salvador,SLV,16-Apr-20,1.43
El Salvador,SLV,17-Apr-20,1.573
El Salvador,SLV,18-Apr-20,1.722
El Salvador,SLV,19-Apr-20,1.885
El Salvador,SLV,20-Apr-20,2.061
El Salvador,SLV,21-Apr-20,2.219
El Salvador,SLV,22-Apr-20,2.375
Estonia,EST,25-Feb-20,0.004
Estonia,EST,26-Feb-20,0.01
Estonia,EST,27-Feb-20,0.018
Estonia,EST,28-Feb-20,0.028
Estonia,EST,29-Feb-20,0.034
Estonia,EST,01-Mar-20,0.048
Estonia,EST,02-Mar-20,0.065
Estonia,EST,03-Mar-20,0.087
Estonia,EST,04-Mar-20,0.115
Estonia,EST,05-Mar-20,0.141
Estonia,EST,06-Mar-20,0.196
Estonia,EST,07-Mar-20,0.218
Estonia,EST,08-Mar-20,0.234
Estonia,EST,09-Mar-20,0.283
Estonia,EST,10-Mar-20,0.327
Estonia,EST,11-Mar-20,0.377
Estonia,EST,12-Mar-20,0.477
Estonia,EST,13-Mar-20,0.618
Estonia,EST,14-Mar-20,0.744
Estonia,EST,15-Mar-20,1.124
Estonia,EST,16-Mar-20,1.359
Estonia,EST,17-Mar-20,1.506
Estonia,EST,18-Mar-20,1.92
Estonia,EST,19-Mar-20,2.19
Estonia,EST,20-Mar-20,2.491
Estonia,EST,21-Mar-20,2.981
Estonia,EST,22-Mar-20,3.104
Estonia,EST,23-Mar-20,3.485
Estonia,EST,24-Mar-20,4.563
Estonia,EST,25-Mar-20,5.368
Estonia,EST,26-Mar-20,6.244
Estonia,EST,27-Mar-20,7.208
Estonia,EST,28-Mar-20,8.003
Estonia,EST,29-Mar-20,8.658
Estonia,EST,30-Mar-20,9.544
Estonia,EST,31-Mar-20,11.064
Estonia,EST,01-Apr-20,12.119
Estonia,EST,02-Apr-20,14.046
Estonia,EST,03-Apr-20,15.224
Estonia,EST,04-Apr-20,16.136
Estonia,EST,05-Apr-20,16.797
Estonia,EST,06-Apr-20,18.088
Estonia,EST,07-Apr-20,19.066
Estonia,EST,08-Apr-20,20.301
Estonia,EST,09-Apr-20,21.428
Estonia,EST,10-Apr-20,22.635
Estonia,EST,11-Apr-20,23.323
Estonia,EST,12-Apr-20,23.638
Estonia,EST,13-Apr-20,24.797
Estonia,EST,14-Apr-20,26.109
Estonia,EST,15-Apr-20,27.686
Estonia,EST,16-Apr-20,28.894
Estonia,EST,17-Apr-20,30.445
Estonia,EST,18-Apr-20,31.001
Estonia,EST,19-Apr-20,31.461
Estonia,EST,20-Apr-20,32.451
Estonia,EST,21-Apr-20,33.544
Estonia,EST,22-Apr-20,34.734
Estonia,EST,23-Apr-20,35.585
Ethiopia,ETH,17-Mar-20,0.001
Ethiopia,ETH,22-Mar-20,0.003
Ethiopia,ETH,25-Mar-20,0.005
Ethiopia,ETH,27-Mar-20,0.006
Ethiopia,ETH,31-Mar-20,0.009
Ethiopia,ETH,01-Apr-20,0.01
Ethiopia,ETH,03-Apr-20,0.011
Ethiopia,ETH,05-Apr-20,0.016
Ethiopia,ETH,06-Apr-20,0.018
Ethiopia,ETH,07-Apr-20,0.02
Ethiopia,ETH,08-Apr-20,0.022
Ethiopia,ETH,09-Apr-20,0.025
Ethiopia,ETH,12-Apr-20,0.034
Ethiopia,ETH,13-Apr-20,0.036
Ethiopia,ETH,14-Apr-20,0.04
Ethiopia,ETH,15-Apr-20,0.044
Ethiopia,ETH,16-Apr-20,0.048
Ethiopia,ETH,21-Apr-20,0.077
Ethiopia,ETH,23-Apr-20,0.095
Ethiopia,ETH,24-Apr-20,0.103
Finland,FIN,12-Mar-20,0.25
Finland,FIN,13-Mar-20,0.323
Finland,FIN,14-Mar-20,0.428
Finland,FIN,15-Mar-20,0.548
Finland,FIN,16-Mar-20,0.694
Finland,FIN,17-Mar-20,0.894
Finland,FIN,18-Mar-20,1.076
Finland,FIN,19-Mar-20,1.215
Finland,FIN,20-Mar-20,1.442
Finland,FIN,21-Mar-20,1.728
Finland,FIN,22-Mar-20,1.916
Finland,FIN,23-Mar-20,2.153
Finland,FIN,24-Mar-20,2.436
Finland,FIN,25-Mar-20,2.608
Finland,FIN,26-Mar-20,2.937
Finland,FIN,27-Mar-20,3.377
Finland,FIN,28-Mar-20,3.627
Finland,FIN,29-Mar-20,3.731
Finland,FIN,30-Mar-20,3.925
Finland,FIN,31-Mar-20,4.119
Finland,FIN,01-Apr-20,4.4
Finland,FIN,02-Apr-20,4.8
Finland,FIN,03-Apr-20,5.099
Finland,FIN,04-Apr-20,5.674
Finland,FIN,05-Apr-20,5.965
Finland,FIN,06-Apr-20,6.311
Finland,FIN,07-Apr-20,6.683
Finland,FIN,08-Apr-20,7.267
Finland,FIN,09-Apr-20,7.699
Finland,FIN,10-Apr-20,8.276
Finland,FIN,11-Apr-20,8.509
Finland,FIN,12-Apr-20,8.792
Finland,FIN,13-Apr-20,8.953
Finland,FIN,14-Apr-20,9.161
Finland,FIN,15-Apr-20,9.591
Finland,FIN,16-Apr-20,10.206
Finland,FIN,17-Apr-20,10.683
Finland,FIN,18-Apr-20,11.311
Finland,FIN,19-Apr-20,11.721
Finland,FIN,20-Apr-20,12.032
Finland,FIN,21-Apr-20,12.579
Finland,FIN,22-Apr-20,13.219
Finland,FIN,23-Apr-20,13.356
France,FRA,24-Feb-20,0
France,FRA,25-Feb-20,0.002
France,FRA,26-Feb-20,0.006
France,FRA,27-Feb-20,0.013
France,FRA,28-Feb-20,0.02
France,FRA,29-Feb-20,0.029
France,FRA,01-Mar-20,0.037
France,FRA,02-Mar-20,0.044
France,FRA,03-Mar-20,0.055
France,FRA,04-Mar-20,0.073
France,FRA,05-Mar-20,0.092
France,FRA,06-Mar-20,0.117
France,FRA,07-Mar-20,0.144
France,FRA,08-Mar-20,0.168
France,FRA,09-Mar-20,0.193
France,FRA,10-Mar-20,0.229
France,FRA,15-Mar-20,0.559
France,FRA,24-Mar-20,1.636
France,FRA,31-Mar-20,3.412
France,FRA,07-Apr-20,5.079
France,FRA,14-Apr-20,7.055
France,FRA,21-Apr-20,9.056
Germany,DEU,08-Mar-20,1.511
Germany,DEU,15-Mar-20,3.055
Germany,DEU,22-Mar-20,7.279
Germany,DEU,29-Mar-20,11.657
Germany,DEU,05-Apr-20,16.602
Germany,DEU,12-Apr-20,21.192
Germany,DEU,19-Apr-20,25.111
Ghana,GHA,28-Mar-20,0.082
Ghana,GHA,10-Apr-20,0.89
Ghana,GHA,11-Apr-20,1.235
Ghana,GHA,13-Apr-20,1.445
Ghana,GHA,14-Apr-20,1.65
Ghana,GHA,18-Apr-20,1.982
Ghana,GHA,19-Apr-20,2.232
Greece,GRC,03-Mar-20,0.051
Greece,GRC,12-Mar-20,0.196
Greece,GRC,13-Mar-20,0.243
Greece,GRC,14-Mar-20,0.306
Greece,GRC,15-Mar-20,0.36
Greece,GRC,16-Mar-20,0.389
Greece,GRC,18-Mar-20,0.54
Greece,GRC,21-Mar-20,0.721
Greece,GRC,25-Mar-20,0.901
Greece,GRC,27-Mar-20,1.214
Greece,GRC,28-Mar-20,1.294
Greece,GRC,29-Mar-20,1.365
Greece,GRC,30-Mar-20,1.438
Greece,GRC,31-Mar-20,1.507
Greece,GRC,01-Apr-20,1.563
Greece,GRC,02-Apr-20,1.697
Greece,GRC,03-Apr-20,2.021
Greece,GRC,05-Apr-20,2.293
Greece,GRC,06-Apr-20,2.359
Greece,GRC,07-Apr-20,2.575
Greece,GRC,08-Apr-20,2.93
Greece,GRC,09-Apr-20,3.029
Greece,GRC,10-Apr-20,3.191
Greece,GRC,11-Apr-20,3.364
Greece,GRC,12-Apr-20,3.806
Greece,GRC,13-Apr-20,3.911
Greece,GRC,14-Apr-20,4.395
Greece,GRC,15-Apr-20,4.573
Greece,GRC,18-Apr-20,4.8
Greece,GRC,20-Apr-20,4.895
Greece,GRC,21-Apr-20,5.014
Greece,GRC,22-Apr-20,5.129
Greece,GRC,23-Apr-20,5.336
Greece,GRC,24-Apr-20,5.531
Hong Kong,HKG,31-Jan-20,0.478
Hong Kong,HKG,29-Feb-20,4.053
Hong Kong,HKG,31-Mar-20,12.724
Hong Kong,HKG,21-Apr-20,19.296
Hungary,HUN,04-Mar-20,0.024
Hungary,HUN,06-Mar-20,0.028
Hungary,HUN,07-Mar-20,0.033
Hungary,HUN,08-Mar-20,0.038
Hungary,HUN,10-Mar-20,0.055
Hungary,HUN,11-Mar-20,0.063
Hungary,HUN,12-Mar-20,0.076
Hungary,HUN,13-Mar-20,0.089
Hungary,HUN,14-Mar-20,0.105
Hungary,HUN,15-Mar-20,0.128
Hungary,HUN,16-Mar-20,0.153
Hungary,HUN,17-Mar-20,0.165
Hungary,HUN,18-Mar-20,0.187
Hungary,HUN,19-Mar-20,0.241
Hungary,HUN,20-Mar-20,0.313
Hungary,HUN,21-Mar-20,0.361
Hungary,HUN,22-Mar-20,0.462
Hungary,HUN,23-Mar-20,0.573
Hungary,HUN,24-Mar-20,0.635
Hungary,HUN,25-Mar-20,0.709
Hungary,HUN,26-Mar-20,0.832
Hungary,HUN,27-Mar-20,0.964
Hungary,HUN,28-Mar-20,1.071
Hungary,HUN,29-Mar-20,1.263
Hungary,HUN,30-Mar-20,1.382
Hungary,HUN,31-Mar-20,1.47
Hungary,HUN,01-Apr-20,1.581
Hungary,HUN,02-Apr-20,1.705
Hungary,HUN,03-Apr-20,1.847
Hungary,HUN,04-Apr-20,2.019
Hungary,HUN,05-Apr-20,2.209
Hungary,HUN,06-Apr-20,2.316
Hungary,HUN,07-Apr-20,2.468
Hungary,HUN,08-Apr-20,2.676
Hungary,HUN,09-Apr-20,2.892
Hungary,HUN,10-Apr-20,3.113
Hungary,HUN,11-Apr-20,3.322
Hungary,HUN,12-Apr-20,3.485
Hungary,HUN,13-Apr-20,3.619
Hungary,HUN,14-Apr-20,3.724
Hungary,HUN,15-Apr-20,3.88
Hungary,HUN,16-Apr-20,4
Hungary,HUN,17-Apr-20,4.323
Hungary,HUN,18-Apr-20,4.563
Hungary,HUN,19-Apr-20,4.818
Hungary,HUN,20-Apr-20,4.995
Hungary,HUN,21-Apr-20,5.202
Hungary,HUN,22-Apr-20,5.478
Hungary,HUN,23-Apr-20,5.757
Hungary,HUN,24-Apr-20,6.054
Iceland,ISL,27-Feb-20,0.067
Iceland,ISL,28-Feb-20,0.105
Iceland,ISL,29-Feb-20,0.198
Iceland,ISL,01-Mar-20,0.262
Iceland,ISL,02-Mar-20,0.402
Iceland,ISL,03-Mar-20,0.533
Iceland,ISL,04-Mar-20,0.769
Iceland,ISL,05-Mar-20,0.95
Iceland,ISL,06-Mar-20,1.116
Iceland,ISL,07-Mar-20,1.285
Iceland,ISL,08-Mar-20,1.393
Iceland,ISL,09-Mar-20,1.678
Iceland,ISL,10-Mar-20,2.171
Iceland,ISL,11-Mar-20,2.605
Iceland,ISL,12-Mar-20,3.342
Iceland,ISL,13-Mar-20,4.382
Iceland,ISL,14-Mar-20,5.323
Iceland,ISL,15-Mar-20,8.455
Iceland,ISL,16-Mar-20,13.428
Iceland,ISL,17-Mar-20,17.507
Iceland,ISL,18-Mar-20,22.833
Iceland,ISL,19-Mar-20,26.653
Iceland,ISL,20-Mar-20,28.34
Iceland,ISL,21-Mar-20,29.359
Iceland,ISL,22-Mar-20,29.893
Iceland,ISL,23-Mar-20,31.23
Iceland,ISL,24-Mar-20,34.047
Iceland,ISL,25-Mar-20,36.635
Iceland,ISL,26-Mar-20,39.542
Iceland,ISL,27-Mar-20,42.52
Iceland,ISL,28-Mar-20,44.993
Iceland,ISL,29-Mar-20,47.907
Iceland,ISL,30-Mar-20,52.044
Iceland,ISL,31-Mar-20,56.741
Iceland,ISL,01-Apr-20,60.86
Iceland,ISL,02-Apr-20,64.546
Iceland,ISL,03-Apr-20,68.756
Iceland,ISL,04-Apr-20,73.866
Iceland,ISL,05-Apr-20,81.109
Iceland,ISL,06-Apr-20,84.349
Iceland,ISL,07-Apr-20,90.045
Iceland,ISL,08-Apr-20,94.928
Iceland,ISL,09-Apr-20,99.304
Iceland,ISL,10-Apr-20,100.79
Iceland,ISL,11-Apr-20,102.591
Iceland,ISL,12-Apr-20,103.275
Iceland,ISL,13-Apr-20,105.755
Iceland,ISL,14-Apr-20,108.805
Iceland,ISL,15-Apr-20,111.188
Iceland,ISL,16-Apr-20,115.069
Iceland,ISL,17-Apr-20,119.6
Iceland,ISL,18-Apr-20,124.468
Iceland,ISL,19-Apr-20,125.578
Iceland,ISL,20-Apr-20,127.583
Iceland,ISL,21-Apr-20,129.439
Iceland,ISL,22-Apr-20,131.26
Iceland,ISL,23-Apr-20,131.822
India,IND,13-Mar-20,0.005
India,IND,18-Mar-20,0.009
India,IND,19-Mar-20,0.01
India,IND,20-Mar-20,0.01
India,IND,21-Mar-20,0.011
India,IND,22-Mar-20,0.012
India,IND,23-Mar-20,0.015
India,IND,24-Mar-20,0.015
India,IND,25-Mar-20,0.018
India,IND,27-Mar-20,0.02
India,IND,02-Apr-20,0.035
India,IND,03-Apr-20,0.05
India,IND,04-Apr-20,0.058
India,IND,05-Apr-20,0.065
India,IND,06-Apr-20,0.073
India,IND,07-Apr-20,0.082
India,IND,08-Apr-20,0.092
India,IND,09-Apr-20,0.105
India,IND,10-Apr-20,0.117
India,IND,11-Apr-20,0.13
India,IND,12-Apr-20,0.142
India,IND,13-Apr-20,0.157
India,IND,14-Apr-20,0.177
India,IND,15-Apr-20,0.199
India,IND,16-Apr-20,0.219
India,IND,17-Apr-20,0.242
India,IND,18-Apr-20,0.269
India,IND,19-Apr-20,0.29
India,IND,21-Apr-20,0.334
India,IND,23-Apr-20,0.362
India,IND,24-Apr-20,0.392
"India, people tested",,13-Mar-20,0.004
"India, people tested",,18-Mar-20,0.009
"India, people tested",,19-Mar-20,0.009
"India, people tested",,20-Mar-20,0.01
"India, people tested",,21-Mar-20,0.011
"India, people tested",,22-Mar-20,0.012
"India, people tested",,23-Mar-20,0.014
"India, people tested",,24-Mar-20,0.014
"India, people tested",,25-Mar-20,0.018
"India, people tested",,27-Mar-20,0.019
"India, people tested",,09-Apr-20,0.095
"India, people tested",,10-Apr-20,0.106
"India, people tested",,11-Apr-20,0.119
"India, people tested",,12-Apr-20,0.131
"India, people tested",,13-Apr-20,0.146
"India, people tested",,14-Apr-20,0.166
"India, people tested",,15-Apr-20,0.187
"India, people tested",,16-Apr-20,0.207
"India, people tested",,17-Apr-20,0.23
"India, people tested",,18-Apr-20,0.257
"India, people tested",,19-Apr-20,0.278
"India, people tested",,21-Apr-20,0.324
"India, people tested",,23-Apr-20,0.351
"India, people tested",,24-Apr-20,0.38
Indonesia,IDN,16-Mar-20,0.005
Indonesia,IDN,17-Mar-20,0.005
Indonesia,IDN,19-Mar-20,0.006
Indonesia,IDN,20-Mar-20,0.007
Indonesia,IDN,22-Mar-20,0.009
Indonesia,IDN,23-Mar-20,0.009
Indonesia,IDN,24-Mar-20,0.011
Indonesia,IDN,27-Mar-20,0.016
Indonesia,IDN,28-Mar-20,0.021
Indonesia,IDN,29-Mar-20,0.023
Indonesia,IDN,30-Mar-20,0.024
Indonesia,IDN,31-Mar-20,0.024
Indonesia,IDN,01-Apr-20,0.025
Indonesia,IDN,02-Apr-20,0.026
Indonesia,IDN,03-Apr-20,0.028
Indonesia,IDN,04-Apr-20,0.029
Indonesia,IDN,06-Apr-20,0.042
Indonesia,IDN,07-Apr-20,0.049
Indonesia,IDN,08-Apr-20,0.054
Indonesia,IDN,09-Apr-20,0.062
Indonesia,IDN,10-Apr-20,0.071
Indonesia,IDN,11-Apr-20,0.073
Indonesia,IDN,12-Apr-20,0.099
Indonesia,IDN,13-Apr-20,0.101
Indonesia,IDN,14-Apr-20,0.116
Indonesia,IDN,15-Apr-20,0.121
Indonesia,IDN,16-Apr-20,0.128
Indonesia,IDN,17-Apr-20,0.136
Indonesia,IDN,18-Apr-20,0.145
Indonesia,IDN,19-Apr-20,0.155
Indonesia,IDN,20-Apr-20,0.161
Indonesia,IDN,21-Apr-20,0.17
Indonesia,IDN,22-Apr-20,0.174
Indonesia,IDN,23-Apr-20,0.179
Indonesia,IDN,24-Apr-20,0.186
Iran,IRN,05-Apr-20,2.271
Iran,IRN,08-Apr-20,2.644
Iran,IRN,09-Apr-20,2.768
Iran,IRN,10-Apr-20,2.902
Iran,IRN,11-Apr-20,3.011
Iran,IRN,12-Apr-20,3.151
Iran,IRN,14-Apr-20,3.438
Iran,IRN,15-Apr-20,3.58
Iran,IRN,16-Apr-20,3.713
Iran,IRN,17-Apr-20,3.827
Iran,IRN,18-Apr-20,3.95
Iran,IRN,19-Apr-20,4.087
Iran,IRN,20-Apr-20,4.223
Iran,IRN,21-Apr-20,4.375
Iran,IRN,23-Apr-20,4.66
Ireland,IRL,09-Mar-20,0.365
Ireland,IRL,17-Mar-20,1.358
Ireland,IRL,23-Mar-20,3.681
Ireland,IRL,31-Mar-20,6.181
Ireland,IRL,07-Apr-20,8.692
Ireland,IRL,14-Apr-20,18.545
Ireland,IRL,21-Apr-20,22.828
Israel,ISR,26-Jan-20,0
Israel,ISR,27-Jan-20,0
Israel,ISR,29-Jan-20,0.001
Israel,ISR,30-Jan-20,0.001
Israel,ISR,02-Feb-20,0.002
Israel,ISR,03-Feb-20,0.003
Israel,ISR,04-Feb-20,0.003
Israel,ISR,09-Feb-20,0.008
Israel,ISR,10-Feb-20,0.011
Israel,ISR,11-Feb-20,0.02
Israel,ISR,12-Feb-20,0.024
Israel,ISR,13-Feb-20,0.028
Israel,ISR,14-Feb-20,0.032
Israel,ISR,15-Feb-20,0.032
Israel,ISR,16-Feb-20,0.035
Israel,ISR,17-Feb-20,0.04
Israel,ISR,18-Feb-20,0.045
Israel,ISR,19-Feb-20,0.049
Israel,ISR,20-Feb-20,0.052
Israel,ISR,21-Feb-20,0.054
Israel,ISR,22-Feb-20,0.056
Israel,ISR,23-Feb-20,0.064
Israel,ISR,24-Feb-20,0.071
Israel,ISR,25-Feb-20,0.083
Israel,ISR,26-Feb-20,0.097
Israel,ISR,27-Feb-20,0.112
Israel,ISR,28-Feb-20,0.126
Israel,ISR,29-Feb-20,0.144
Israel,ISR,01-Mar-20,0.162
Israel,ISR,02-Mar-20,0.182
Israel,ISR,03-Mar-20,0.208
Israel,ISR,04-Mar-20,0.222
Israel,ISR,05-Mar-20,0.242
Israel,ISR,06-Mar-20,0.277
Israel,ISR,07-Mar-20,0.321
Israel,ISR,08-Mar-20,0.376
Israel,ISR,09-Mar-20,0.443
Israel,ISR,10-Mar-20,0.503
Israel,ISR,11-Mar-20,0.561
Israel,ISR,12-Mar-20,0.644
Israel,ISR,13-Mar-20,0.734
Israel,ISR,14-Mar-20,0.808
Israel,ISR,15-Mar-20,0.939
Israel,ISR,16-Mar-20,1.086
Israel,ISR,17-Mar-20,1.331
Israel,ISR,18-Mar-20,1.636
Israel,ISR,19-Mar-20,1.923
Israel,ISR,20-Mar-20,2.227
Israel,ISR,21-Mar-20,2.453
Israel,ISR,22-Mar-20,2.839
Israel,ISR,23-Mar-20,3.282
Israel,ISR,24-Mar-20,3.864
Israel,ISR,25-Mar-20,4.465
Israel,ISR,26-Mar-20,5.103
Israel,ISR,27-Mar-20,5.678
Israel,ISR,28-Mar-20,6.247
Israel,ISR,29-Mar-20,6.992
Israel,ISR,30-Mar-20,7.644
Israel,ISR,31-Mar-20,8.545
Israel,ISR,01-Apr-20,9.488
Israel,ISR,02-Apr-20,10.53
Israel,ISR,03-Apr-20,11.666
Israel,ISR,04-Apr-20,12.429
Israel,ISR,05-Apr-20,13.494
Israel,ISR,06-Apr-20,14.326
Israel,ISR,07-Apr-20,15.083
Israel,ISR,08-Apr-20,15.722
Israel,ISR,09-Apr-20,16.355
Israel,ISR,10-Apr-20,17.042
Israel,ISR,11-Apr-20,17.74
Israel,ISR,12-Apr-20,18.715
Israel,ISR,13-Apr-20,19.747
Israel,ISR,14-Apr-20,21.489
Israel,ISR,15-Apr-20,22.574
Israel,ISR,16-Apr-20,23.94
Israel,ISR,17-Apr-20,25.092
Israel,ISR,18-Apr-20,26.24
Israel,ISR,19-Apr-20,27.323
Israel,ISR,20-Apr-20,28.449
Israel,ISR,21-Apr-20,29.984
Italy,ITA,24-Feb-20,0.073
Italy,ITA,25-Feb-20,0.146
Italy,ITA,26-Feb-20,0.162
Italy,ITA,27-Feb-20,0.203
Italy,ITA,28-Feb-20,0.265
Italy,ITA,29-Feb-20,0.316
Italy,ITA,01-Mar-20,0.357
Italy,ITA,02-Mar-20,0.395
Italy,ITA,03-Mar-20,0.437
Italy,ITA,04-Mar-20,0.505
Italy,ITA,05-Mar-20,0.547
Italy,ITA,06-Mar-20,0.615
Italy,ITA,07-Mar-20,0.711
Italy,ITA,08-Mar-20,0.844
Italy,ITA,09-Mar-20,0.91
Italy,ITA,10-Mar-20,1.028
Italy,ITA,11-Mar-20,1.237
Italy,ITA,12-Mar-20,1.455
Italy,ITA,13-Mar-20,1.649
Italy,ITA,14-Mar-20,1.846
Italy,ITA,15-Mar-20,2.112
Italy,ITA,16-Mar-20,2.333
Italy,ITA,17-Mar-20,2.514
Italy,ITA,18-Mar-20,2.8
Italy,ITA,19-Mar-20,3.091
Italy,ITA,20-Mar-20,3.499
Italy,ITA,21-Mar-20,3.944
Italy,ITA,22-Mar-20,4.37
Italy,ITA,23-Mar-20,4.659
Italy,ITA,24-Mar-20,5.022
Italy,ITA,25-Mar-20,5.487
Italy,ITA,26-Mar-20,6.106
Italy,ITA,27-Mar-20,6.664
Italy,ITA,28-Mar-20,7.264
Italy,ITA,29-Mar-20,7.678
Italy,ITA,30-Mar-20,8.073
Italy,ITA,31-Mar-20,8.573
Italy,ITA,01-Apr-20,9.156
Italy,ITA,02-Apr-20,9.829
Italy,ITA,03-Apr-20,10.482
Italy,ITA,04-Apr-20,11.115
Italy,ITA,05-Apr-20,11.694
Italy,ITA,06-Apr-20,12.205
Italy,ITA,07-Apr-20,12.776
Italy,ITA,08-Apr-20,13.65
Italy,ITA,09-Apr-20,14.432
Italy,ITA,10-Apr-20,15.336
Italy,ITA,11-Apr-20,16.294
Italy,ITA,12-Apr-20,17.084
Italy,ITA,13-Apr-20,17.705
Italy,ITA,14-Apr-20,18.157
Italy,ITA,15-Apr-20,18.897
Italy,ITA,16-Apr-20,19.928
Italy,ITA,17-Apr-20,21.039
Italy,ITA,18-Apr-20,22.083
Italy,ITA,19-Apr-20,22.941
Italy,ITA,20-Apr-20,23.642
Italy,ITA,21-Apr-20,24.524
Italy,ITA,22-Apr-20,25.591
Italy,ITA,23-Apr-20,26.718
Italy,ITA,24-Apr-20,27.774
"Italy, people tested",,19-Apr-20,15.817
"Italy, people tested",,20-Apr-20,15.95
"Italy, people tested",,21-Apr-20,16.425
"Italy, people tested",,22-Apr-20,17.173
"Italy, people tested",,23-Apr-20,17.8
"Italy, people tested",,24-Apr-20,19.412
Japan,JPN,26-Feb-20,0.015
Japan,JPN,27-Feb-20,0.016
Japan,JPN,28-Feb-20,0.017
Japan,JPN,29-Feb-20,0.018
Japan,JPN,02-Mar-20,0.02
Japan,JPN,03-Mar-20,0.021
Japan,JPN,04-Mar-20,0.052
Japan,JPN,05-Mar-20,0.054
Japan,JPN,06-Mar-20,0.059
Japan,JPN,07-Mar-20,0.063
Japan,JPN,08-Mar-20,0.065
Japan,JPN,09-Mar-20,0.066
Japan,JPN,10-Mar-20,0.076
Japan,JPN,11-Mar-20,0.079
Japan,JPN,12-Mar-20,0.081
Japan,JPN,13-Mar-20,0.089
Japan,JPN,14-Mar-20,0.095
Japan,JPN,15-Mar-20,0.103
Japan,JPN,16-Mar-20,0.103
Japan,JPN,17-Mar-20,0.124
Japan,JPN,18-Mar-20,0.115
Japan,JPN,19-Mar-20,0.121
Japan,JPN,20-Mar-20,0.149
Japan,JPN,21-Mar-20,0.15
Japan,JPN,22-Mar-20,0.16
Japan,JPN,23-Mar-20,0.161
Japan,JPN,24-Mar-20,0.193
Japan,JPN,25-Mar-20,0.186
Japan,JPN,26-Mar-20,0.199
Japan,JPN,27-Mar-20,0.213
Japan,JPN,28-Mar-20,0.225
Japan,JPN,29-Mar-20,0.227
Japan,JPN,30-Mar-20,0.229
Japan,JPN,31-Mar-20,0.257
Japan,JPN,01-Apr-20,0.273
Japan,JPN,02-Apr-20,0.273
Japan,JPN,03-Apr-20,0.312
Japan,JPN,04-Apr-20,0.339
Japan,JPN,05-Apr-20,0.353
Japan,JPN,06-Apr-20,0.365
Japan,JPN,07-Apr-20,0.437
Japan,JPN,08-Apr-20,0.486
Japan,JPN,09-Apr-20,0.509
Japan,JPN,10-Apr-20,0.544
Japan,JPN,11-Apr-20,0.592
Japan,JPN,12-Apr-20,0.612
Japan,JPN,13-Apr-20,0.622
Japan,JPN,14-Apr-20,0.708
Japan,JPN,15-Apr-20,0.745
Japan,JPN,16-Apr-20,0.796
Japan,JPN,17-Apr-20,0.841
Japan,JPN,18-Apr-20,0.88
Japan,JPN,19-Apr-20,0.892
