Entity,Code,Date,TotalTests
Ecuador,ECU,29-Mar-20,188
Ecuador,ECU,30-Mar-20,96
Ecuador,ECU,31-Mar-20,609
Ecuador,ECU,01-Apr-20,763
Ecuador,ECU,02-Apr-20,711
Ecuador,ECU,03-Apr-20,354
Ecuador,ECU,04-Apr-20,178
Ecuador,ECU,05-Apr-20,415
Ecuador,ECU,06-Apr-20,341
Ecuador,ECU,07-Apr-20,361
Ecuador,ECU,08-Apr-20,707
Ecuador,ECU,09-Apr-20,981
Ecuador,ECU,10-Apr-20,4018
Ecuador,ECU,11-Apr-20,544
Ecuador,ECU,12-Apr-20,383
Ecuador,ECU,13-Apr-20,242
Ecuador,ECU,14-Apr-20,272
Ecuador,ECU,15-Apr-20,516
Ecuador,ECU,16-Apr-20,523
Ecuador,ECU,17-Apr-20,388
Ecuador,ECU,18-Apr-20,988
Ecuador,ECU,19-Apr-20,920
Ecuador,ECU,20-Apr-20,1427
Ecuador,ECU,21-Apr-20,620
Ecuador,ECU,22-Apr-20,1127
Ecuador,ECU,23-Apr-20,1776
Ecuador,ECU,24-Apr-20,22474
Ecuador,ECU,28-Apr-20,2669
El Salvador,SLV,15-Apr-20,548
El Salvador,SLV,16-Apr-20,934
El Salvador,SLV,17-Apr-20,924
El Salvador,SLV,18-Apr-20,969
El Salvador,SLV,19-Apr-20,1050
El Salvador,SLV,20-Apr-20,1142
El Salvador,SLV,21-Apr-20,1023
El Salvador,SLV,22-Apr-20,1010
El Salvador,SLV,23-Apr-20,1033
El Salvador,SLV,26-Apr-20,2686
El Salvador,SLV,27-Apr-20,1255
Estonia,EST,26-Feb-20,8
Estonia,EST,27-Feb-20,10
Estonia,EST,28-Feb-20,13
Estonia,EST,29-Feb-20,8
Estonia,EST,01-Mar-20,18
Estonia,EST,02-Mar-20,22
Estonia,EST,03-Mar-20,29
Estonia,EST,04-Mar-20,36
Estonia,EST,05-Mar-20,35
Estonia,EST,06-Mar-20,71
Estonia,EST,07-Mar-20,29
Estonia,EST,08-Mar-20,20
Estonia,EST,09-Mar-20,64
Estonia,EST,10-Mar-20,57
Estonia,EST,11-Mar-20,65
Estonia,EST,12-Mar-20,131
Estonia,EST,13-Mar-20,183
Estonia,EST,14-Mar-20,163
Estonia,EST,15-Mar-20,495
Estonia,EST,16-Mar-20,305
Estonia,EST,17-Mar-20,191
Estonia,EST,18-Mar-20,539
Estonia,EST,19-Mar-20,351
Estonia,EST,20-Mar-20,392
Estonia,EST,21-Mar-20,637
Estonia,EST,22-Mar-20,160
Estonia,EST,23-Mar-20,495
Estonia,EST,24-Mar-20,1403
Estonia,EST,25-Mar-20,1047
Estonia,EST,26-Mar-20,1139
Estonia,EST,27-Mar-20,1253
Estonia,EST,28-Mar-20,1035
Estonia,EST,29-Mar-20,851
Estonia,EST,30-Mar-20,1153
Estonia,EST,31-Mar-20,1977
Estonia,EST,01-Apr-20,1372
Estonia,EST,02-Apr-20,2506
Estonia,EST,03-Apr-20,1532
Estonia,EST,04-Apr-20,1186
Estonia,EST,05-Apr-20,859
Estonia,EST,06-Apr-20,1679
Estonia,EST,07-Apr-20,1273
Estonia,EST,08-Apr-20,1605
Estonia,EST,09-Apr-20,1466
Estonia,EST,10-Apr-20,1570
Estonia,EST,11-Apr-20,895
Estonia,EST,12-Apr-20,409
Estonia,EST,13-Apr-20,1508
Estonia,EST,14-Apr-20,1706
Estonia,EST,15-Apr-20,2051
Estonia,EST,16-Apr-20,1572
Estonia,EST,17-Apr-20,2017
Estonia,EST,18-Apr-20,722
Estonia,EST,19-Apr-20,599
Estonia,EST,20-Apr-20,1287
Estonia,EST,21-Apr-20,1420
Estonia,EST,22-Apr-20,1545
Estonia,EST,23-Apr-20,1102
Estonia,EST,24-Apr-20,1052
Estonia,EST,25-Apr-20,603
Estonia,EST,26-Apr-20,470
Estonia,EST,27-Apr-20,1111
Estonia,EST,28-Apr-20,1671
Estonia,EST,29-Apr-20,1563
Ethiopia,ETH,01-Apr-20,70
Ethiopia,ETH,06-Apr-20,164
Ethiopia,ETH,07-Apr-20,264
Ethiopia,ETH,08-Apr-20,225
Ethiopia,ETH,09-Apr-20,294
Ethiopia,ETH,13-Apr-20,247
Ethiopia,ETH,14-Apr-20,447
Ethiopia,ETH,15-Apr-20,431
Ethiopia,ETH,16-Apr-20,401
Ethiopia,ETH,24-Apr-20,933
Ethiopia,ETH,25-Apr-20,1019
Ethiopia,ETH,28-Apr-20,1080
Ethiopia,ETH,29-Apr-20,766
Ethiopia,ETH,30-Apr-20,1408
Finland,FIN,28-Feb-20,10
Finland,FIN,29-Feb-20,15
Finland,FIN,01-Mar-20,16
Finland,FIN,04-Mar-20,85
Finland,FIN,05-Mar-20,80
Finland,FIN,06-Mar-20,105
Finland,FIN,07-Mar-20,20
Finland,FIN,08-Mar-20,14
Finland,FIN,09-Mar-20,122
Finland,FIN,10-Mar-20,128
Finland,FIN,11-Mar-20,163
Finland,FIN,12-Mar-20,349
Finland,FIN,13-Mar-20,409
Finland,FIN,14-Mar-20,586
Finland,FIN,15-Mar-20,644
Finland,FIN,16-Mar-20,812
Finland,FIN,17-Mar-20,1117
Finland,FIN,18-Mar-20,1015
Finland,FIN,19-Mar-20,776
Finland,FIN,20-Mar-20,1268
Finland,FIN,21-Mar-20,1595
Finland,FIN,22-Mar-20,1052
Finland,FIN,23-Mar-20,1319
Finland,FIN,24-Mar-20,1579
Finland,FIN,25-Mar-20,1849
Finland,FIN,26-Mar-20,1837
Finland,FIN,27-Mar-20,2005
Finland,FIN,28-Mar-20,1207
Finland,FIN,29-Mar-20,583
Finland,FIN,30-Mar-20,1081
Finland,FIN,31-Mar-20,1085
Finland,FIN,01-Apr-20,1567
Finland,FIN,02-Apr-20,2234
Finland,FIN,03-Apr-20,1667
Finland,FIN,04-Apr-20,3206
Finland,FIN,05-Apr-20,1626
Finland,FIN,06-Apr-20,1928
Finland,FIN,07-Apr-20,2079
Finland,FIN,08-Apr-20,3260
Finland,FIN,09-Apr-20,2406
Finland,FIN,10-Apr-20,3222
Finland,FIN,11-Apr-20,1302
Finland,FIN,12-Apr-20,1575
Finland,FIN,13-Apr-20,904
Finland,FIN,14-Apr-20,1161
Finland,FIN,15-Apr-20,2271
Finland,FIN,16-Apr-20,3430
Finland,FIN,17-Apr-20,2677
Finland,FIN,18-Apr-20,3550
Finland,FIN,19-Apr-20,2306
Finland,FIN,20-Apr-20,1738
Finland,FIN,21-Apr-20,3434
Finland,FIN,22-Apr-20,4063
Finland,FIN,23-Apr-20,3513
Finland,FIN,24-Apr-20,4087
Finland,FIN,25-Apr-20,2941
Finland,FIN,26-Apr-20,2418
Finland,FIN,27-Apr-20,2290
Finland,FIN,28-Apr-20,2885
France,FRA,25-Feb-20,115
France,FRA,26-Feb-20,266
France,FRA,27-Feb-20,439
France,FRA,28-Feb-20,465
France,FRA,29-Feb-20,586
France,FRA,01-Mar-20,549
France,FRA,02-Mar-20,436
France,FRA,03-Mar-20,707
France,FRA,04-Mar-20,1209
France,FRA,05-Mar-20,1243
France,FRA,06-Mar-20,1649
France,FRA,07-Mar-20,1800
France,FRA,08-Mar-20,1576
France,FRA,09-Mar-20,1596
France,FRA,10-Mar-20,2351
Ghana,GHA,11-Apr-20,10608
Ghana,GHA,14-Apr-20,6298
Ghana,GHA,19-Apr-20,7675
Greece,GRC,13-Mar-20,520
Greece,GRC,14-Mar-20,700
Greece,GRC,15-Mar-20,600
Greece,GRC,16-Mar-20,320
Greece,GRC,28-Mar-20,886
Greece,GRC,29-Mar-20,788
Greece,GRC,30-Mar-20,810
Greece,GRC,31-Mar-20,771
Greece,GRC,01-Apr-20,618
Greece,GRC,02-Apr-20,1494
Greece,GRC,03-Apr-20,3593
Greece,GRC,06-Apr-20,740
Greece,GRC,07-Apr-20,2391
Greece,GRC,08-Apr-20,3944
Greece,GRC,09-Apr-20,1106
Greece,GRC,10-Apr-20,1798
Greece,GRC,11-Apr-20,1912
Greece,GRC,12-Apr-20,4917
Greece,GRC,13-Apr-20,1156
Greece,GRC,14-Apr-20,5381
Greece,GRC,15-Apr-20,1973
Greece,GRC,21-Apr-20,1322
Greece,GRC,22-Apr-20,1278
Greece,GRC,23-Apr-20,2297
Greece,GRC,24-Apr-20,2166
Greece,GRC,25-Apr-20,1680
Greece,GRC,26-Apr-20,1521
Greece,GRC,27-Apr-20,1486
Greece,GRC,28-Apr-20,3739
Greece,GRC,29-Apr-20,2297
Greece,GRC,30-Apr-20,3040
Hungary,HUN,07-Mar-20,50
Hungary,HUN,08-Mar-20,43
Hungary,HUN,11-Mar-20,78
Hungary,HUN,12-Mar-20,121
Hungary,HUN,13-Mar-20,128
Hungary,HUN,14-Mar-20,156
Hungary,HUN,15-Mar-20,222
Hungary,HUN,16-Mar-20,234
Hungary,HUN,17-Mar-20,117
Hungary,HUN,18-Mar-20,216
Hungary,HUN,19-Mar-20,519
Hungary,HUN,20-Mar-20,685
Hungary,HUN,21-Mar-20,470
Hungary,HUN,22-Mar-20,966
Hungary,HUN,23-Mar-20,1072
Hungary,HUN,24-Mar-20,598
Hungary,HUN,25-Mar-20,704
Hungary,HUN,26-Mar-20,1188
Hungary,HUN,27-Mar-20,1270
Hungary,HUN,28-Mar-20,1028
Hungary,HUN,29-Mar-20,1845
Hungary,HUN,30-Mar-20,1153
Hungary,HUN,31-Mar-20,845
Hungary,HUN,01-Apr-20,1062
Hungary,HUN,02-Apr-20,1193
Hungary,HUN,03-Apr-20,1368
Hungary,HUN,04-Apr-20,1655
Hungary,HUN,05-Apr-20,1826
Hungary,HUN,06-Apr-20,1032
Hungary,HUN,07-Apr-20,1464
Hungary,HUN,08-Apr-20,2002
Hungary,HUN,09-Apr-20,2078
Hungary,HUN,10-Apr-20,2122
Hungary,HUN,11-Apr-20,2013
Hungary,HUN,12-Apr-20,1571
Hungary,HUN,13-Apr-20,1287
Hungary,HUN,14-Apr-20,1006
Hungary,HUN,15-Apr-20,1501
Hungary,HUN,16-Apr-20,1163
Hungary,HUN,17-Apr-20,3101
Hungary,HUN,18-Apr-20,2311
Hungary,HUN,19-Apr-20,2452
Hungary,HUN,20-Apr-20,1704
Hungary,HUN,21-Apr-20,1995
Hungary,HUN,22-Apr-20,2650
Hungary,HUN,23-Apr-20,2688
Hungary,HUN,24-Apr-20,2861
Hungary,HUN,25-Apr-20,2550
Hungary,HUN,26-Apr-20,2704
Hungary,HUN,27-Apr-20,2120
Hungary,HUN,28-Apr-20,1547
Hungary,HUN,29-Apr-20,3128
Hungary,HUN,30-Apr-20,2651
Iceland,ISL,27-Feb-20,23
Iceland,ISL,28-Feb-20,13
Iceland,ISL,29-Feb-20,32
Iceland,ISL,01-Mar-20,22
Iceland,ISL,02-Mar-20,48
Iceland,ISL,03-Mar-20,45
Iceland,ISL,04-Mar-20,81
Iceland,ISL,05-Mar-20,62
Iceland,ISL,06-Mar-20,57
Iceland,ISL,07-Mar-20,58
Iceland,ISL,08-Mar-20,37
Iceland,ISL,09-Mar-20,98
Iceland,ISL,10-Mar-20,169
Iceland,ISL,11-Mar-20,149
Iceland,ISL,12-Mar-20,253
Iceland,ISL,13-Mar-20,357
Iceland,ISL,14-Mar-20,323
Iceland,ISL,15-Mar-20,1075
Iceland,ISL,16-Mar-20,1707
Iceland,ISL,17-Mar-20,1400
Iceland,ISL,18-Mar-20,1828
Iceland,ISL,19-Mar-20,1311
Iceland,ISL,20-Mar-20,579
Iceland,ISL,21-Mar-20,350
Iceland,ISL,22-Mar-20,183
Iceland,ISL,23-Mar-20,459
Iceland,ISL,24-Mar-20,967
Iceland,ISL,25-Mar-20,888
Iceland,ISL,26-Mar-20,998
Iceland,ISL,27-Mar-20,1022
Iceland,ISL,28-Mar-20,849
Iceland,ISL,29-Mar-20,1000
Iceland,ISL,30-Mar-20,1420
Iceland,ISL,31-Mar-20,1612
Iceland,ISL,01-Apr-20,1414
Iceland,ISL,02-Apr-20,1265
Iceland,ISL,03-Apr-20,1445
Iceland,ISL,04-Apr-20,1754
Iceland,ISL,05-Apr-20,2486
Iceland,ISL,06-Apr-20,1112
Iceland,ISL,07-Apr-20,1955
Iceland,ISL,08-Apr-20,1676
Iceland,ISL,09-Apr-20,1502
Iceland,ISL,10-Apr-20,510
Iceland,ISL,11-Apr-20,618
Iceland,ISL,12-Apr-20,235
Iceland,ISL,13-Apr-20,851
Iceland,ISL,14-Apr-20,1047
Iceland,ISL,15-Apr-20,818
Iceland,ISL,16-Apr-20,1332
Iceland,ISL,17-Apr-20,1555
Iceland,ISL,18-Apr-20,1671
Iceland,ISL,19-Apr-20,381
Iceland,ISL,20-Apr-20,688
Iceland,ISL,21-Apr-20,637
Iceland,ISL,22-Apr-20,625
Iceland,ISL,23-Apr-20,193
Iceland,ISL,24-Apr-20,685
Iceland,ISL,25-Apr-20,381
Iceland,ISL,26-Apr-20,25
Iceland,ISL,27-Apr-20,688
Iceland,ISL,28-Apr-20,508
Iceland,ISL,29-Apr-20,840
India,IND,19-Mar-20,191
India,IND,20-Mar-20,1060
India,IND,21-Mar-20,1325
India,IND,22-Mar-20,1298
India,IND,23-Mar-20,3708
India,IND,24-Mar-20,157
India,IND,25-Mar-20,4280
India,IND,03-Apr-20,21294
India,IND,04-Apr-20,10705
India,IND,05-Apr-20,9584
India,IND,06-Apr-20,11534
India,IND,07-Apr-20,12947
India,IND,08-Apr-20,13904
India,IND,09-Apr-20,16991
India,IND,10-Apr-20,16420
India,IND,11-Apr-20,18044
India,IND,12-Apr-20,16374
India,IND,13-Apr-20,21806
India,IND,14-Apr-20,27339
India,IND,15-Apr-20,29706
India,IND,16-Apr-20,28357
India,IND,17-Apr-20,32167
India,IND,18-Apr-20,37000
India,IND,19-Apr-20,29463
India,IND,24-Apr-20,41247
India,IND,25-Apr-20,38168
India,IND,26-Apr-20,45352
India,IND,27-Apr-20,40510
India,IND,28-Apr-20,50914
India,IND,29-Apr-20,54031
India,IND,30-Apr-20,59437
"India, people tested",,19-Mar-20,191
"India, people tested",,20-Mar-20,1060
"India, people tested",,21-Mar-20,1325
"India, people tested",,22-Mar-20,1298
"India, people tested",,23-Mar-20,3708
"India, people tested",,24-Mar-20,157
"India, people tested",,25-Mar-20,4280
"India, people tested",,10-Apr-20,16242
"India, people tested",,11-Apr-20,17739
"India, people tested",,12-Apr-20,16255
"India, people tested",,13-Apr-20,21523
"India, people tested",,14-Apr-20,26875
"India, people tested",,15-Apr-20,29304
"India, people tested",,16-Apr-20,27984
"India, people tested",,17-Apr-20,31735
"India, people tested",,18-Apr-20,36520
"India, people tested",,19-Apr-20,29016
"India, people tested",,24-Apr-20,40495
Indonesia,IDN,17-Mar-20,25
Indonesia,IDN,20-Mar-20,247
Indonesia,IDN,23-Mar-20,74
Indonesia,IDN,24-Mar-20,380
Indonesia,IDN,28-Mar-20,1286
Indonesia,IDN,29-Mar-20,491
Indonesia,IDN,30-Mar-20,268
Indonesia,IDN,31-Mar-20,129
Indonesia,IDN,01-Apr-20,114
Indonesia,IDN,02-Apr-20,416
Indonesia,IDN,03-Apr-20,428
Indonesia,IDN,04-Apr-20,365
Indonesia,IDN,07-Apr-20,1973
Indonesia,IDN,08-Apr-20,1138
Indonesia,IDN,09-Apr-20,2277
Indonesia,IDN,10-Apr-20,2604
Indonesia,IDN,11-Apr-20,330
Indonesia,IDN,12-Apr-20,7293
Indonesia,IDN,13-Apr-20,316
Indonesia,IDN,14-Apr-20,4237
Indonesia,IDN,15-Apr-20,1373
Indonesia,IDN,16-Apr-20,1974
Indonesia,IDN,17-Apr-20,2159
Indonesia,IDN,18-Apr-20,2288
Indonesia,IDN,19-Apr-20,2797
Indonesia,IDN,20-Apr-20,1530
Indonesia,IDN,21-Apr-20,2424
Indonesia,IDN,22-Apr-20,1188
Indonesia,IDN,23-Apr-20,1286
Indonesia,IDN,24-Apr-20,1916
Indonesia,IDN,25-Apr-20,1978
Indonesia,IDN,26-Apr-20,4433
Indonesia,IDN,27-Apr-20,2435
Indonesia,IDN,28-Apr-20,3135
Indonesia,IDN,29-Apr-20,5240
Indonesia,IDN,30-Apr-20,4567
Iran,IRN,09-Apr-20,10418
Iran,IRN,10-Apr-20,11175
Iran,IRN,11-Apr-20,9135
Iran,IRN,12-Apr-20,11685
Iran,IRN,15-Apr-20,11845
Iran,IRN,16-Apr-20,11136
Iran,IRN,17-Apr-20,9539
Iran,IRN,18-Apr-20,10258
Iran,IRN,19-Apr-20,11525
Iran,IRN,20-Apr-20,11350
Iran,IRN,21-Apr-20,12711
Iran,IRN,24-Apr-20,10420
Iran,IRN,25-Apr-20,10148
Iran,IRN,26-Apr-20,11238
Iran,IRN,27-Apr-20,11016
Iran,IRN,30-Apr-20,9909
Israel,ISR,22-Feb-20,13
Israel,ISR,23-Feb-20,75
Israel,ISR,24-Feb-20,58
Israel,ISR,25-Feb-20,104
Israel,ISR,26-Feb-20,123
Israel,ISR,27-Feb-20,134
Israel,ISR,28-Feb-20,115
Israel,ISR,29-Feb-20,158
Israel,ISR,01-Mar-20,160
Israel,ISR,02-Mar-20,173
Israel,ISR,03-Mar-20,223
Israel,ISR,04-Mar-20,123
Israel,ISR,05-Mar-20,177
Israel,ISR,06-Mar-20,302
Israel,ISR,07-Mar-20,387
Israel,ISR,08-Mar-20,475
Israel,ISR,09-Mar-20,588
Israel,ISR,10-Mar-20,518
Israel,ISR,11-Mar-20,511
Israel,ISR,12-Mar-20,722
Israel,ISR,13-Mar-20,785
Israel,ISR,14-Mar-20,645
Israel,ISR,15-Mar-20,1142
Israel,ISR,16-Mar-20,1278
Israel,ISR,17-Mar-20,2135
Israel,ISR,18-Mar-20,2656
Israel,ISR,19-Mar-20,2503
Israel,ISR,20-Mar-20,2643
Israel,ISR,21-Mar-20,1974
Israel,ISR,22-Mar-20,3359
Israel,ISR,23-Mar-20,3865
Israel,ISR,24-Mar-20,5067
Israel,ISR,25-Mar-20,5240
Israel,ISR,26-Mar-20,5555
Israel,ISR,27-Mar-20,5014
Israel,ISR,28-Mar-20,4961
Israel,ISR,29-Mar-20,6489
Israel,ISR,30-Mar-20,5681
Israel,ISR,31-Mar-20,7851
Israel,ISR,01-Apr-20,8213
Israel,ISR,02-Apr-20,9082
Israel,ISR,03-Apr-20,9903
Israel,ISR,04-Apr-20,6647
Israel,ISR,05-Apr-20,9279
Israel,ISR,06-Apr-20,7250
Israel,ISR,07-Apr-20,6592
Israel,ISR,08-Apr-20,5573
Israel,ISR,09-Apr-20,5532
Israel,ISR,10-Apr-20,6750
Israel,ISR,11-Apr-20,6298
Israel,ISR,12-Apr-20,9543
Israel,ISR,13-Apr-20,10422
Israel,ISR,14-Apr-20,12664
Israel,ISR,15-Apr-20,9449
Israel,ISR,16-Apr-20,12782
Israel,ISR,17-Apr-20,10781
Israel,ISR,18-Apr-20,10613
Israel,ISR,19-Apr-20,10254
Israel,ISR,20-Apr-20,13342
Israel,ISR,21-Apr-20,11422
Israel,ISR,22-Apr-20,11902
Israel,ISR,23-Apr-20,13861
Israel,ISR,24-Apr-20,11799
Israel,ISR,25-Apr-20,20700
Israel,ISR,26-Apr-20,8393
Israel,ISR,27-Apr-20,10881
Israel,ISR,28-Apr-20,10476
Italy,ITA,25-Feb-20,4299
Italy,ITA,26-Feb-20,964
Italy,ITA,27-Feb-20,2427
Italy,ITA,28-Feb-20,3681
Italy,ITA,29-Feb-20,2966
Italy,ITA,01-Mar-20,2466
Italy,ITA,02-Mar-20,2218
Italy,ITA,03-Mar-20,2511
Italy,ITA,04-Mar-20,3981
Italy,ITA,05-Mar-20,2525
Italy,ITA,06-Mar-20,3997
Italy,ITA,07-Mar-20,5703
Italy,ITA,08-Mar-20,7875
Italy,ITA,09-Mar-20,3889
Italy,ITA,10-Mar-20,6935
Italy,ITA,11-Mar-20,12393
Italy,ITA,12-Mar-20,12857
Italy,ITA,13-Mar-20,11477
Italy,ITA,14-Mar-20,11682
Italy,ITA,15-Mar-20,15729
Italy,ITA,16-Mar-20,13063
Italy,ITA,17-Mar-20,10695
Italy,ITA,18-Mar-20,16884
Italy,ITA,19-Mar-20,17236
Italy,ITA,20-Mar-20,24109
Italy,ITA,21-Mar-20,26336
Italy,ITA,22-Mar-20,25180
Italy,ITA,23-Mar-20,17066
Italy,ITA,24-Mar-20,21496
Italy,ITA,25-Mar-20,27481
Italy,ITA,26-Mar-20,36615
Italy,ITA,27-Mar-20,33019
Italy,ITA,28-Mar-20,35447
Italy,ITA,29-Mar-20,24504
Italy,ITA,30-Mar-20,23329
Italy,ITA,31-Mar-20,29609
Italy,ITA,01-Apr-20,34455
Italy,ITA,02-Apr-20,39809
Italy,ITA,03-Apr-20,38617
Italy,ITA,04-Apr-20,37375
Italy,ITA,05-Apr-20,34237
Italy,ITA,06-Apr-20,30271
Italy,ITA,07-Apr-20,33713
Italy,ITA,08-Apr-20,51680
Italy,ITA,09-Apr-20,46244
Italy,ITA,10-Apr-20,53495
Italy,ITA,11-Apr-20,56609
Italy,ITA,12-Apr-20,46720
Italy,ITA,13-Apr-20,36717
Italy,ITA,14-Apr-20,26779
Italy,ITA,15-Apr-20,43715
Italy,ITA,16-Apr-20,60999
Italy,ITA,17-Apr-20,65705
Italy,ITA,18-Apr-20,61725
Italy,ITA,19-Apr-20,50708
Italy,ITA,20-Apr-20,41483
Italy,ITA,21-Apr-20,52126
Italy,ITA,22-Apr-20,63101
Italy,ITA,23-Apr-20,66658
Italy,ITA,24-Apr-20,62447
Italy,ITA,25-Apr-20,65387
Italy,ITA,26-Apr-20,49916
Italy,ITA,27-Apr-20,32003
Italy,ITA,28-Apr-20,57272
Italy,ITA,29-Apr-20,63827
Italy,ITA,30-Apr-20,68456
"Italy, people tested",,20-Apr-20,7841
"Italy, people tested",,21-Apr-20,28095
"Italy, people tested",,22-Apr-20,44248
"Italy, people tested",,23-Apr-20,37083
"Italy, people tested",,24-Apr-20,95273
"Italy, people tested",,25-Apr-20,38676
"Italy, people tested",,26-Apr-20,24113
"Italy, people tested",,27-Apr-20,26678
"Italy, people tested",,28-Apr-20,37554
"Italy, people tested",,29-Apr-20,38589
"Italy, people tested",,30-Apr-20,41441
"Japan, tests performed",,18-Feb-20,1022
"Japan, tests performed",,19-Feb-20,762
"Japan, tests performed",,20-Feb-20,744
"Japan, tests performed",,21-Feb-20,1603
"Japan, tests performed",,22-Feb-20,1147
"Japan, tests performed",,23-Feb-20,655
"Japan, tests performed",,24-Feb-20,505
"Japan, tests performed",,25-Feb-20,892
"Japan, tests performed",,26-Feb-20,1369
"Japan, tests performed",,27-Feb-20,1373
"Japan, tests performed",,28-Feb-20,1489
"Japan, tests performed",,29-Feb-20,1016
"Japan, tests performed",,01-Mar-20,629
"Japan, tests performed",,02-Mar-20,1143
"Japan, tests performed",,03-Mar-20,1587
"Japan, tests performed",,04-Mar-20,1411
"Japan, tests performed",,05-Mar-20,1551
"Japan, tests performed",,06-Mar-20,1960
"Japan, tests performed",,07-Mar-20,1505
"Japan, tests performed",,08-Mar-20,568
"Japan, tests performed",,09-Mar-20,1245
"Japan, tests performed",,10-Mar-20,2026
"Japan, tests performed",,11-Mar-20,1879
"Japan, tests performed",,12-Mar-20,1744
"Japan, tests performed",,13-Mar-20,1561
"Japan, tests performed",,14-Mar-20,1578
"Japan, tests performed",,15-Mar-20,643
"Japan, tests performed",,16-Mar-20,1078
"Japan, tests performed",,17-Mar-20,1826
"Japan, tests performed",,18-Mar-20,1784
"Japan, tests performed",,19-Mar-20,1808
"Japan, tests performed",,20-Mar-20,1466
"Japan, tests performed",,21-Mar-20,891
"Japan, tests performed",,22-Mar-20,844
"Japan, tests performed",,23-Mar-20,1398
"Japan, tests performed",,24-Mar-20,2291
"Japan, tests performed",,25-Mar-20,1909
"Japan, tests performed",,26-Mar-20,2157
"Japan, tests performed",,27-Mar-20,2273
"Japan, tests performed",,28-Mar-20,2563
"Japan, tests performed",,29-Mar-20,2144
"Japan, tests performed",,30-Mar-20,3200
"Japan, tests performed",,31-Mar-20,4099
"Japan, tests performed",,01-Apr-20,4162
"Japan, tests performed",,02-Apr-20,5110
"Japan, tests performed",,03-Apr-20,5789
"Japan, tests performed",,04-Apr-20,5957
"Japan, tests performed",,05-Apr-20,3668
"Japan, tests performed",,06-Apr-20,5273
"Japan, tests performed",,07-Apr-20,7282
"Japan, tests performed",,08-Apr-20,7994
"Japan, tests performed",,09-Apr-20,8129
"Japan, tests performed",,10-Apr-20,7985
"Japan, tests performed",,11-Apr-20,7026
"Japan, tests performed",,12-Apr-20,4794
"Japan, tests performed",,13-Apr-20,6793
"Japan, tests performed",,14-Apr-20,8446
"Japan, tests performed",,15-Apr-20,8815
"Japan, tests performed",,16-Apr-20,8303
"Japan, tests performed",,17-Apr-20,9369
"Japan, tests performed",,18-Apr-20,8625
"Japan, tests performed",,19-Apr-20,4597
"Japan, tests performed",,20-Apr-20,6899
"Japan, tests performed",,21-Apr-20,8257
"Japan, tests performed",,22-Apr-20,8735
"Japan, tests performed",,23-Apr-20,9164
"Japan, tests performed",,24-Apr-20,7833
"Japan, tests performed",,25-Apr-20,6667
"Japan, tests performed",,26-Apr-20,3968
"Japan, tests performed",,27-Apr-20,5576
"Japan, tests performed",,28-Apr-20,4149
Kazakhstan,KAZ,14-Mar-20,319
Kazakhstan,KAZ,15-Mar-20,207
Kazakhstan,KAZ,16-Mar-20,386
Kazakhstan,KAZ,17-Mar-20,932
Kazakhstan,KAZ,18-Mar-20,264
Kazakhstan,KAZ,19-Mar-20,1050
Kazakhstan,KAZ,20-Mar-20,816
Kazakhstan,KAZ,21-Mar-20,1175
Kazakhstan,KAZ,22-Mar-20,1233
Kazakhstan,KAZ,23-Mar-20,1754
Kazakhstan,KAZ,24-Mar-20,1622
Kazakhstan,KAZ,25-Mar-20,1465
Kazakhstan,KAZ,26-Mar-20,2111
Kazakhstan,KAZ,27-Mar-20,1687
Kazakhstan,KAZ,28-Mar-20,1475
Kazakhstan,KAZ,29-Mar-20,2696
Kazakhstan,KAZ,30-Mar-20,1695
Kazakhstan,KAZ,31-Mar-20,9892
Kazakhstan,KAZ,01-Apr-20,1914
Kazakhstan,KAZ,02-Apr-20,2372
Kazakhstan,KAZ,03-Apr-20,7958
Kazakhstan,KAZ,04-Apr-20,2403
Kazakhstan,KAZ,05-Apr-20,4970
Kazakhstan,KAZ,06-Apr-20,2359
Kazakhstan,KAZ,07-Apr-20,1886
Kazakhstan,KAZ,08-Apr-20,2008
Kazakhstan,KAZ,09-Apr-20,2596
Kazakhstan,KAZ,10-Apr-20,2584
Kazakhstan,KAZ,11-Apr-20,3901
Kazakhstan,KAZ,12-Apr-20,3448
Kazakhstan,KAZ,13-Apr-20,3802
Kazakhstan,KAZ,14-Apr-20,3798
Kazakhstan,KAZ,15-Apr-20,4455
Kazakhstan,KAZ,16-Apr-20,4376
Kazakhstan,KAZ,17-Apr-20,6564
Kazakhstan,KAZ,18-Apr-20,8579
Kazakhstan,KAZ,19-Apr-20,7954
Kazakhstan,KAZ,20-Apr-20,9117
Kazakhstan,KAZ,21-Apr-20,8778
Kazakhstan,KAZ,22-Apr-20,12480
Kazakhstan,KAZ,23-Apr-20,14285
Kazakhstan,KAZ,24-Apr-20,11013
Kazakhstan,KAZ,25-Apr-20,15997
Kazakhstan,KAZ,26-Apr-20,15796
Kazakhstan,KAZ,27-Apr-20,9262
Kazakhstan,KAZ,28-Apr-20,10716
Kazakhstan,KAZ,29-Apr-20,16139
Kazakhstan,KAZ,30-Apr-20,17112
Kenya,KEN,18-Mar-20,21
Kenya,KEN,19-Mar-20,41
Kenya,KEN,29-Mar-20,69
Kenya,KEN,30-Mar-20,172
Kenya,KEN,31-Mar-20,234
Kenya,KEN,01-Apr-20,380
Kenya,KEN,02-Apr-20,662
