Country,Code,Date,TotalConfirmedDeaths,DailyNewConfirmedDeaths
Ecuador,ECU,29-Apr-20,24258,1018
Ecuador,ECU,30-Apr-20,24675,417
Ecuador,ECU,01-May-20,24934,259
Ecuador,ECU,02-May-20,26336,1402
Egypt,EGY,15-Feb-20,1,1
Egypt,EGY,16-Feb-20,1,
Egypt,EGY,17-Feb-20,1,
Egypt,EGY,18-Feb-20,1,
Egypt,EGY,19-Feb-20,1,
Egypt,EGY,20-Feb-20,1,
Egypt,EGY,21-Feb-20,1,
Egypt,EGY,22-Feb-20,1,
Egypt,EGY,23-Feb-20,1,
Egypt,EGY,24-Feb-20,1,
Egypt,EGY,25-Feb-20,1,
Egypt,EGY,26-Feb-20,1,
Egypt,EGY,27-Feb-20,1,
Egypt,EGY,28-Feb-20,1,
Egypt,EGY,29-Feb-20,1,
Egypt,EGY,01-Mar-20,1,
Egypt,EGY,02-Mar-20,2,1
Egypt,EGY,06-Mar-20,3,1
Egypt,EGY,07-Mar-20,15,12
Egypt,EGY,09-Mar-20,49,34
Egypt,EGY,10-Mar-20,55,6
Egypt,EGY,11-Mar-20,59,4
Egypt,EGY,12-Mar-20,60,1
Egypt,EGY,13-Mar-20,80,20
Egypt,EGY,14-Mar-20,93,13
Egypt,EGY,15-Mar-20,93,
Egypt,EGY,16-Mar-20,110,17
Egypt,EGY,17-Mar-20,126,16
Egypt,EGY,18-Mar-20,166,40
Egypt,EGY,19-Mar-20,196,30
Egypt,EGY,20-Mar-20,210,14
Egypt,EGY,21-Mar-20,256,46
Egypt,EGY,22-Mar-20,285,29
Egypt,EGY,23-Mar-20,294,9
Egypt,EGY,24-Mar-20,327,33
Egypt,EGY,25-Mar-20,366,39
Egypt,EGY,26-Mar-20,442,76
Egypt,EGY,27-Mar-20,456,14
Egypt,EGY,28-Mar-20,495,39
Egypt,EGY,29-Mar-20,536,41
Egypt,EGY,30-Mar-20,576,40
Egypt,EGY,31-Mar-20,609,33
Egypt,EGY,01-Apr-20,656,47
Egypt,EGY,02-Apr-20,710,54
Egypt,EGY,03-Apr-20,779,69
Egypt,EGY,04-Apr-20,779,
Egypt,EGY,05-Apr-20,985,206
Egypt,EGY,06-Apr-20,1070,85
Egypt,EGY,07-Apr-20,1073,3
Egypt,EGY,08-Apr-20,1322,249
Egypt,EGY,09-Apr-20,1560,238
Egypt,EGY,10-Apr-20,1699,139
Egypt,EGY,11-Apr-20,1794,95
Egypt,EGY,12-Apr-20,1939,145
Egypt,EGY,13-Apr-20,2065,126
Egypt,EGY,14-Apr-20,2190,125
Egypt,EGY,15-Apr-20,2350,160
Egypt,EGY,16-Apr-20,2505,155
Egypt,EGY,17-Apr-20,2673,168
Egypt,EGY,18-Apr-20,2844,171
Egypt,EGY,19-Apr-20,3032,188
Egypt,EGY,20-Apr-20,3144,112
Egypt,EGY,21-Apr-20,3333,189
Egypt,EGY,22-Apr-20,3490,157
Egypt,EGY,23-Apr-20,3490,
Egypt,EGY,24-Apr-20,3659,169
Egypt,EGY,25-Apr-20,4092,433
Egypt,EGY,26-Apr-20,4319,227
Egypt,EGY,27-Apr-20,4319,
Egypt,EGY,28-Apr-20,4782,463
Egypt,EGY,29-Apr-20,5042,260
Egypt,EGY,30-Apr-20,5268,226
Egypt,EGY,01-May-20,5537,269
Egypt,EGY,02-May-20,5895,358
El Salvador,SLV,19-Mar-20,1,1
El Salvador,SLV,20-Mar-20,1,
El Salvador,SLV,21-Mar-20,3,2
El Salvador,SLV,22-Mar-20,3,
El Salvador,SLV,23-Mar-20,3,
El Salvador,SLV,24-Mar-20,5,2
El Salvador,SLV,25-Mar-20,9,4
El Salvador,SLV,26-Mar-20,13,4
El Salvador,SLV,27-Mar-20,13,
El Salvador,SLV,28-Mar-20,13,
El Salvador,SLV,29-Mar-20,19,6
El Salvador,SLV,30-Mar-20,30,11
El Salvador,SLV,31-Mar-20,32,2
El Salvador,SLV,01-Apr-20,32,
El Salvador,SLV,02-Apr-20,41,9
El Salvador,SLV,03-Apr-20,46,5
El Salvador,SLV,04-Apr-20,56,10
El Salvador,SLV,05-Apr-20,62,6
El Salvador,SLV,06-Apr-20,69,7
El Salvador,SLV,07-Apr-20,78,9
El Salvador,SLV,08-Apr-20,78,
El Salvador,SLV,09-Apr-20,103,25
El Salvador,SLV,10-Apr-20,117,14
El Salvador,SLV,11-Apr-20,118,1
El Salvador,SLV,12-Apr-20,118,
El Salvador,SLV,13-Apr-20,125,7
El Salvador,SLV,14-Apr-20,149,24
El Salvador,SLV,15-Apr-20,159,10
El Salvador,SLV,16-Apr-20,159,
El Salvador,SLV,17-Apr-20,164,5
El Salvador,SLV,18-Apr-20,177,13
El Salvador,SLV,19-Apr-20,190,13
El Salvador,SLV,20-Apr-20,201,11
El Salvador,SLV,21-Apr-20,218,17
El Salvador,SLV,22-Apr-20,225,7
El Salvador,SLV,23-Apr-20,237,12
El Salvador,SLV,24-Apr-20,250,13
El Salvador,SLV,25-Apr-20,261,11
El Salvador,SLV,26-Apr-20,298,37
El Salvador,SLV,27-Apr-20,298,
El Salvador,SLV,28-Apr-20,323,25
El Salvador,SLV,29-Apr-20,345,22
El Salvador,SLV,30-Apr-20,377,32
El Salvador,SLV,01-May-20,424,47
El Salvador,SLV,02-May-20,446,22
Equatorial Guinea,GNQ,15-Mar-20,1,1
Equatorial Guinea,GNQ,16-Mar-20,1,
Equatorial Guinea,GNQ,17-Mar-20,1,
Equatorial Guinea,GNQ,18-Mar-20,1,
Equatorial Guinea,GNQ,19-Mar-20,3,2
Equatorial Guinea,GNQ,20-Mar-20,4,1
Equatorial Guinea,GNQ,21-Mar-20,4,
Equatorial Guinea,GNQ,22-Mar-20,6,2
Equatorial Guinea,GNQ,23-Mar-20,6,
Equatorial Guinea,GNQ,24-Mar-20,9,3
Equatorial Guinea,GNQ,25-Mar-20,9,
Equatorial Guinea,GNQ,26-Mar-20,11,2
Equatorial Guinea,GNQ,27-Mar-20,12,1
Equatorial Guinea,GNQ,28-Mar-20,13,1
Equatorial Guinea,GNQ,29-Mar-20,13,
Equatorial Guinea,GNQ,30-Mar-20,14,1
Equatorial Guinea,GNQ,31-Mar-20,14,
Equatorial Guinea,GNQ,01-Apr-20,15,1
Equatorial Guinea,GNQ,02-Apr-20,15,
Equatorial Guinea,GNQ,03-Apr-20,15,
Equatorial Guinea,GNQ,04-Apr-20,16,1
Equatorial Guinea,GNQ,05-Apr-20,16,
Equatorial Guinea,GNQ,06-Apr-20,16,
Equatorial Guinea,GNQ,07-Apr-20,16,
Equatorial Guinea,GNQ,08-Apr-20,16,
Equatorial Guinea,GNQ,09-Apr-20,18,2
Equatorial Guinea,GNQ,10-Apr-20,18,
Equatorial Guinea,GNQ,11-Apr-20,18,
Equatorial Guinea,GNQ,12-Apr-20,18,
Equatorial Guinea,GNQ,13-Apr-20,21,3
Equatorial Guinea,GNQ,14-Apr-20,21,
Equatorial Guinea,GNQ,15-Apr-20,41,20
Equatorial Guinea,GNQ,16-Apr-20,51,10
Equatorial Guinea,GNQ,17-Apr-20,51,
Equatorial Guinea,GNQ,18-Apr-20,79,28
Equatorial Guinea,GNQ,19-Apr-20,79,
Equatorial Guinea,GNQ,20-Apr-20,79,
Equatorial Guinea,GNQ,21-Apr-20,79,
Equatorial Guinea,GNQ,22-Apr-20,79,
Equatorial Guinea,GNQ,23-Apr-20,83,4
Equatorial Guinea,GNQ,24-Apr-20,84,1
Equatorial Guinea,GNQ,25-Apr-20,212,128
Equatorial Guinea,GNQ,26-Apr-20,214,2
Equatorial Guinea,GNQ,27-Apr-20,258,44
Equatorial Guinea,GNQ,28-Apr-20,258,
Equatorial Guinea,GNQ,29-Apr-20,315,57
Equatorial Guinea,GNQ,30-Apr-20,315,
Equatorial Guinea,GNQ,01-May-20,315,
Equatorial Guinea,GNQ,02-May-20,315,
Eritrea,ERI,22-Mar-20,1,1
Eritrea,ERI,23-Mar-20,1,
Eritrea,ERI,24-Mar-20,1,
Eritrea,ERI,25-Mar-20,1,
Eritrea,ERI,26-Mar-20,4,3
Eritrea,ERI,27-Mar-20,6,2
Eritrea,ERI,28-Mar-20,6,
Eritrea,ERI,29-Mar-20,6,
Eritrea,ERI,30-Mar-20,12,6
Eritrea,ERI,31-Mar-20,12,
Eritrea,ERI,01-Apr-20,15,3
Eritrea,ERI,02-Apr-20,18,3
Eritrea,ERI,03-Apr-20,22,4
Eritrea,ERI,04-Apr-20,22,
Eritrea,ERI,05-Apr-20,29,7
Eritrea,ERI,06-Apr-20,29,
Eritrea,ERI,07-Apr-20,31,2
Eritrea,ERI,08-Apr-20,31,
Eritrea,ERI,09-Apr-20,33,2
Eritrea,ERI,10-Apr-20,33,
Eritrea,ERI,11-Apr-20,34,1
Eritrea,ERI,12-Apr-20,34,
Eritrea,ERI,13-Apr-20,34,
Eritrea,ERI,14-Apr-20,34,
Eritrea,ERI,15-Apr-20,35,1
Eritrea,ERI,16-Apr-20,35,
Eritrea,ERI,17-Apr-20,35,
Eritrea,ERI,18-Apr-20,35,
Eritrea,ERI,19-Apr-20,35,
Eritrea,ERI,20-Apr-20,39,4
Eritrea,ERI,21-Apr-20,39,
Eritrea,ERI,22-Apr-20,39,
Eritrea,ERI,23-Apr-20,39,
Eritrea,ERI,24-Apr-20,39,
Eritrea,ERI,25-Apr-20,39,
Eritrea,ERI,26-Apr-20,39,
Eritrea,ERI,27-Apr-20,39,
Eritrea,ERI,28-Apr-20,39,
Eritrea,ERI,29-Apr-20,39,
Eritrea,ERI,30-Apr-20,39,
Eritrea,ERI,01-May-20,39,
Eritrea,ERI,02-May-20,39,
Estonia,EST,28-Feb-20,1,1
Estonia,EST,29-Feb-20,1,
Estonia,EST,01-Mar-20,1,
Estonia,EST,02-Mar-20,1,
Estonia,EST,04-Mar-20,2,1
Estonia,EST,06-Mar-20,5,3
Estonia,EST,07-Mar-20,10,5
Estonia,EST,11-Mar-20,13,3
Estonia,EST,12-Mar-20,16,3
Estonia,EST,13-Mar-20,27,11
Estonia,EST,14-Mar-20,79,52
Estonia,EST,15-Mar-20,115,36
Estonia,EST,16-Mar-20,171,56
Estonia,EST,17-Mar-20,205,34
Estonia,EST,18-Mar-20,225,20
Estonia,EST,19-Mar-20,258,33
Estonia,EST,20-Mar-20,267,9
Estonia,EST,21-Mar-20,283,16
Estonia,EST,22-Mar-20,306,23
Estonia,EST,23-Mar-20,326,20
Estonia,EST,24-Mar-20,352,26
Estonia,EST,25-Mar-20,369,17
Estonia,EST,26-Mar-20,404,35
Estonia,EST,27-Mar-20,538,134
Estonia,EST,28-Mar-20,575,37
Estonia,EST,29-Mar-20,640,65
Estonia,EST,30-Mar-20,679,39
Estonia,EST,31-Mar-20,715,36
Estonia,EST,01-Apr-20,745,30
Estonia,EST,02-Apr-20,779,34
Estonia,EST,03-Apr-20,858,79
Estonia,EST,04-Apr-20,961,103
Estonia,EST,05-Apr-20,1018,57
Estonia,EST,06-Apr-20,1097,79
Estonia,EST,07-Apr-20,1108,11
Estonia,EST,08-Apr-20,1149,41
Estonia,EST,09-Apr-20,1185,36
Estonia,EST,10-Apr-20,1207,22
Estonia,EST,11-Apr-20,1258,51
Estonia,EST,12-Apr-20,1304,46
Estonia,EST,13-Apr-20,1309,5
Estonia,EST,14-Apr-20,1332,23
Estonia,EST,15-Apr-20,1373,41
Estonia,EST,16-Apr-20,1402,29
Estonia,EST,17-Apr-20,1434,32
Estonia,EST,18-Apr-20,1459,25
Estonia,EST,19-Apr-20,1512,53
Estonia,EST,20-Apr-20,1528,16
Estonia,EST,21-Apr-20,1535,7
Estonia,EST,22-Apr-20,1552,17
Estonia,EST,23-Apr-20,1559,7
Estonia,EST,24-Apr-20,1592,33
Estonia,EST,25-Apr-20,1605,13
Estonia,EST,26-Apr-20,1635,30
Estonia,EST,27-Apr-20,1643,8
Estonia,EST,28-Apr-20,1647,4
Estonia,EST,29-Apr-20,1660,13
Estonia,EST,30-Apr-20,1666,6
Estonia,EST,01-May-20,1689,23
Estonia,EST,02-May-20,1694,5
Ethiopia,ETH,14-Mar-20,1,1
Ethiopia,ETH,15-Mar-20,1,
Ethiopia,ETH,16-Mar-20,4,3
Ethiopia,ETH,17-Mar-20,5,1
Ethiopia,ETH,18-Mar-20,5,
Ethiopia,ETH,19-Mar-20,6,1
Ethiopia,ETH,20-Mar-20,7,1
Ethiopia,ETH,21-Mar-20,9,2
Ethiopia,ETH,22-Mar-20,9,
Ethiopia,ETH,23-Mar-20,11,2
Ethiopia,ETH,24-Mar-20,11,
Ethiopia,ETH,25-Mar-20,11,
Ethiopia,ETH,26-Mar-20,12,1
Ethiopia,ETH,27-Mar-20,12,
Ethiopia,ETH,28-Mar-20,16,4
Ethiopia,ETH,29-Mar-20,16,
Ethiopia,ETH,30-Mar-20,16,
Ethiopia,ETH,31-Mar-20,23,7
Ethiopia,ETH,01-Apr-20,25,2
Ethiopia,ETH,02-Apr-20,29,4
Ethiopia,ETH,03-Apr-20,29,
Ethiopia,ETH,04-Apr-20,35,6
Ethiopia,ETH,05-Apr-20,38,3
Ethiopia,ETH,06-Apr-20,43,5
Ethiopia,ETH,07-Apr-20,44,1
Ethiopia,ETH,08-Apr-20,52,8
Ethiopia,ETH,09-Apr-20,55,3
Ethiopia,ETH,10-Apr-20,56,1
Ethiopia,ETH,11-Apr-20,65,9
Ethiopia,ETH,12-Apr-20,69,4
Ethiopia,ETH,13-Apr-20,71,2
Ethiopia,ETH,14-Apr-20,74,3
Ethiopia,ETH,15-Apr-20,82,8
Ethiopia,ETH,16-Apr-20,85,3
Ethiopia,ETH,17-Apr-20,92,7
Ethiopia,ETH,18-Apr-20,96,4
Ethiopia,ETH,19-Apr-20,105,9
Ethiopia,ETH,20-Apr-20,108,3
Ethiopia,ETH,21-Apr-20,111,3
Ethiopia,ETH,22-Apr-20,114,3
Ethiopia,ETH,23-Apr-20,116,2
Ethiopia,ETH,24-Apr-20,116,
Ethiopia,ETH,25-Apr-20,117,1
Ethiopia,ETH,26-Apr-20,122,5
Ethiopia,ETH,27-Apr-20,123,1
Ethiopia,ETH,28-Apr-20,124,1
Ethiopia,ETH,29-Apr-20,126,2
Ethiopia,ETH,30-Apr-20,130,4
Ethiopia,ETH,01-May-20,131,1
Ethiopia,ETH,02-May-20,133,2
Europe,,25-Jan-20,3,3
Europe,,26-Jan-20,3,
Europe,,27-Jan-20,3,
Europe,,28-Jan-20,4,1
Europe,,29-Jan-20,8,4
Europe,,30-Jan-20,10,2
Europe,,31-Jan-20,17,7
Europe,,01-Feb-20,23,6
Europe,,02-Feb-20,24,1
Europe,,03-Feb-20,25,1
Europe,,04-Feb-20,28,3
Europe,,05-Feb-20,28,
Europe,,06-Feb-20,28,
Europe,,07-Feb-20,30,2
Europe,,08-Feb-20,36,6
Europe,,09-Feb-20,37,1
Europe,,10-Feb-20,38,1
Europe,,11-Feb-20,42,4
Europe,,12-Feb-20,44,2
Europe,,13-Feb-20,45,1
Europe,,14-Feb-20,45,
Europe,,15-Feb-20,45,
Europe,,16-Feb-20,45,
Europe,,17-Feb-20,46,1
Europe,,18-Feb-20,46,
Europe,,19-Feb-20,46,
Europe,,20-Feb-20,46,
Europe,,21-Feb-20,46,
Europe,,22-Feb-20,60,14
Europe,,23-Feb-20,122,62
Europe,,24-Feb-20,179,57
Europe,,25-Feb-20,277,98
Europe,,26-Feb-20,382,105
Europe,,27-Feb-20,480,98
Europe,,28-Feb-20,819,339
Europe,,29-Feb-20,1120,301
Europe,,01-Mar-20,1524,404
Europe,,02-Mar-20,2203,679
Europe,,03-Mar-20,2701,498
Europe,,04-Mar-20,3361,660
Europe,,05-Mar-20,4283,922
Europe,,06-Mar-20,5669,1386
Europe,,07-Mar-20,7522,1853
Europe,,08-Mar-20,9473,1951
Europe,,09-Mar-20,11975,2502
Europe,,10-Mar-20,15346,3371
Europe,,11-Mar-20,18032,2686
Europe,,12-Mar-20,22897,4865
Europe,,13-Mar-20,29340,6443
Europe,,14-Mar-20,36183,6843
Europe,,15-Mar-20,44835,8652
Europe,,16-Mar-20,54328,9493
Europe,,17-Mar-20,63737,9409
Europe,,18-Mar-20,74161,10424
Europe,,19-Mar-20,86557,12396
Europe,,20-Mar-20,107491,20934
Europe,,21-Mar-20,126885,19394
Europe,,22-Mar-20,149253,22368
Europe,,23-Mar-20,168879,19626
Europe,,24-Mar-20,192389,23510
Europe,,25-Mar-20,215876,23487
Europe,,26-Mar-20,244778,28902
Europe,,27-Mar-20,279227,34449
Europe,,28-Mar-20,314217,34990
Europe,,29-Mar-20,348634,34417
Europe,,30-Mar-20,378385,29751
Europe,,31-Mar-20,407298,28913
Europe,,01-Apr-20,444541,37243
Europe,,02-Apr-20,480702,36161
Europe,,03-Apr-20,515383,34681
Europe,,04-Apr-20,553307,37924
Europe,,05-Apr-20,587850,34543
Europe,,06-Apr-20,618204,30354
Europe,,07-Apr-20,645273,27069
Europe,,08-Apr-20,674103,28830
Europe,,09-Apr-20,707774,33671
Europe,,10-Apr-20,743197,35423
Europe,,11-Apr-20,777239,34042
Europe,,12-Apr-20,811562,34323
Europe,,13-Apr-20,839010,27448
Europe,,14-Apr-20,863883,24873
Europe,,15-Apr-20,897263,33380
Europe,,16-Apr-20,927136,29873
Europe,,17-Apr-20,957807,30671
Europe,,18-Apr-20,987277,29470
Europe,,19-Apr-20,1012021,24744
Europe,,20-Apr-20,1038938,26917
Europe,,21-Apr-20,1064824,25886
Europe,,22-Apr-20,1091280,26456
Europe,,23-Apr-20,1118737,27457
Europe,,24-Apr-20,1144991,26254
Europe,,25-Apr-20,1173548,28557
Europe,,26-Apr-20,1198623,25075
Europe,,27-Apr-20,1221462,22839
Europe,,28-Apr-20,1241644,20182
Europe,,29-Apr-20,1263636,21992
Europe,,30-Apr-20,1284438,20802
Europe,,01-May-20,1306788,22350
Europe,,02-May-20,1333962,27174
European Union,,25-Jan-20,3,3
European Union,,26-Jan-20,3,
European Union,,27-Jan-20,3,
European Union,,28-Jan-20,4,1
European Union,,29-Jan-20,8,4
European Union,,30-Jan-20,10,2
European Union,,31-Jan-20,17,7
European Union,,01-Feb-20,21,4
European Union,,02-Feb-20,22,1
European Union,,03-Feb-20,23,1
European Union,,04-Feb-20,26,3
European Union,,05-Feb-20,26,
European Union,,06-Feb-20,26,
European Union,,07-Feb-20,28,2
European Union,,08-Feb-20,34,6
European Union,,09-Feb-20,35,1
European Union,,10-Feb-20,36,1
European Union,,11-Feb-20,40,4
European Union,,12-Feb-20,42,2
European Union,,13-Feb-20,43,1
European Union,,14-Feb-20,43,
European Union,,15-Feb-20,43,
European Union,,16-Feb-20,43,
European Union,,17-Feb-20,44,1
European Union,,18-Feb-20,44,
European Union,,19-Feb-20,44,
European Union,,20-Feb-20,44,
European Union,,21-Feb-20,44,
European Union,,22-Feb-20,58,14
European Union,,23-Feb-20,120,62
European Union,,24-Feb-20,177,57
European Union,,25-Feb-20,275,98
European Union,,26-Feb-20,379,104
European Union,,27-Feb-20,475,96
European Union,,28-Feb-20,802,327
European Union,,29-Feb-20,1095,293
European Union,,01-Mar-20,1484,389
European Union,,02-Mar-20,2144,660
European Union,,03-Mar-20,2625,481
European Union,,04-Mar-20,3253,628
European Union,,05-Mar-20,4114,861
European Union,,06-Mar-20,5422,1308
European Union,,07-Mar-20,7107,1685
European Union,,08-Mar-20,8955,1848
European Union,,09-Mar-20,11352,2397
European Union,,10-Mar-20,14632,3280
European Union,,11-Mar-20,17082,2450
European Union,,12-Mar-20,21528,4446
European Union,,13-Mar-20,27555,6027
European Union,,14-Mar-20,34076,6521
European Union,,15-Mar-20,42126,8050
European Union,,16-Mar-20,50509,8383
European Union,,17-Mar-20,59723,9214
European Union,,18-Mar-20,69427,9704
European Union,,19-Mar-20,81171,11744
European Union,,20-Mar-20,100742,19571
European Union,,21-Mar-20,118758,18016
European Union,,22-Mar-20,139423,20665
European Union,,23-Mar-20,157487,18064
European Union,,24-Mar-20,179465,21978
European Union,,25-Mar-20,201669,22204
European Union,,26-Mar-20,228766,27097
European Union,,27-Mar-20,261407,32641
European Union,,28-Mar-20,293930,32523
European Union,,29-Mar-20,326263,32333
European Union,,30-Mar-20,353918,27655
European Union,,31-Mar-20,380951,27033
European Union,,01-Apr-20,416191,35240
European Union,,02-Apr-20,450004,33813
European Union,,03-Apr-20,481899,31895
European Union,,04-Apr-20,516878,34979
European Union,,05-Apr-20,548805,31927
European Union,,06-Apr-20,576574,27769
European Union,,07-Apr-20,601105,24531
European Union,,08-Apr-20,627208,26103
European Union,,09-Apr-20,658073,30865
European Union,,10-Apr-20,689845,31772
European Union,,11-Apr-20,719880,30035
European Union,,12-Apr-20,750681,30801
European Union,,13-Apr-20,774195,23514
European Union,,14-Apr-20,794895,20700
European Union,,15-Apr-20,823736,28841
European Union,,16-Apr-20,847560,23824
European Union,,17-Apr-20,872699,25139
European Union,,18-Apr-20,895861,23162
European Union,,19-Apr-20,914359,18498
European Union,,20-Apr-20,933991,19632
European Union,,21-Apr-20,952935,18944
European Union,,22-Apr-20,972179,19244
European Union,,23-Apr-20,992450,20271
European Union,,24-Apr-20,1011877,19427
European Union,,25-Apr-20,1032617,20740
European Union,,26-Apr-20,1049474,16857
European Union,,27-Apr-20,1063976,14502
European Union,,28-Apr-20,1076603,12627
European Union,,29-Apr-20,1090223,13620
European Union,,30-Apr-20,1103120,12897
European Union,,01-May-20,1116747,13627
European Union,,02-May-20,1132947,16200
Faeroe Islands,FRO,20-Mar-20,72,72
Faeroe Islands,FRO,21-Mar-20,80,8
Faeroe Islands,FRO,22-Mar-20,92,12
Faeroe Islands,FRO,23-Mar-20,115,23
Faeroe Islands,FRO,24-Mar-20,118,3
Faeroe Islands,FRO,25-Mar-20,122,4
Faeroe Islands,FRO,26-Mar-20,132,10
Faeroe Islands,FRO,27-Mar-20,140,8
Faeroe Islands,FRO,28-Mar-20,144,4
Faeroe Islands,FRO,29-Mar-20,155,11
Faeroe Islands,FRO,30-Mar-20,159,4
Faeroe Islands,FRO,31-Mar-20,168,9
Faeroe Islands,FRO,01-Apr-20,169,1
Faeroe Islands,FRO,02-Apr-20,173,4
Faeroe Islands,FRO,03-Apr-20,177,4
Faeroe Islands,FRO,04-Apr-20,179,2
Faeroe Islands,FRO,05-Apr-20,181,2
Faeroe Islands,FRO,06-Apr-20,181,
Faeroe Islands,FRO,07-Apr-20,183,2
Faeroe Islands,FRO,08-Apr-20,184,1
Faeroe Islands,FRO,09-Apr-20,184,
Faeroe Islands,FRO,10-Apr-20,184,
Faeroe Islands,FRO,11-Apr-20,184,
Faeroe Islands,FRO,12-Apr-20,184,
Faeroe Islands,FRO,13-Apr-20,184,
Faeroe Islands,FRO,14-Apr-20,184,
Faeroe Islands,FRO,15-Apr-20,184,
Faeroe Islands,FRO,16-Apr-20,184,
Faeroe Islands,FRO,17-Apr-20,184,
Faeroe Islands,FRO,18-Apr-20,184,
Faeroe Islands,FRO,19-Apr-20,184,
Faeroe Islands,FRO,20-Apr-20,185,1
Faeroe Islands,FRO,21-Apr-20,185,
Faeroe Islands,FRO,22-Apr-20,185,
Faeroe Islands,FRO,23-Apr-20,185,
Faeroe Islands,FRO,24-Apr-20,187,2
Faeroe Islands,FRO,25-Apr-20,187,
Faeroe Islands,FRO,26-Apr-20,187,
Faeroe Islands,FRO,27-Apr-20,187,
Faeroe Islands,FRO,28-Apr-20,187,
Faeroe Islands,FRO,29-Apr-20,187,
Faeroe Islands,FRO,30-Apr-20,187,
Faeroe Islands,FRO,01-May-20,187,
Faeroe Islands,FRO,02-May-20,187,
Falkland Islands,FLK,04-Apr-20,1,1
Falkland Islands,FLK,05-Apr-20,1,
Falkland Islands,FLK,06-Apr-20,2,1
Falkland Islands,FLK,07-Apr-20,2,
Falkland Islands,FLK,08-Apr-20,5,3
Falkland Islands,FLK,09-Apr-20,5,
Falkland Islands,FLK,10-Apr-20,5,
Falkland Islands,FLK,11-Apr-20,5,
Falkland Islands,FLK,12-Apr-20,5,
Falkland Islands,FLK,13-Apr-20,5,
Falkland Islands,FLK,14-Apr-20,5,
Falkland Islands,FLK,15-Apr-20,11,6
Falkland Islands,FLK,16-Apr-20,11,
Falkland Islands,FLK,17-Apr-20,11,
Falkland Islands,FLK,18-Apr-20,11,
Falkland Islands,FLK,19-Apr-20,11,
Falkland Islands,FLK,20-Apr-20,11,
Falkland Islands,FLK,21-Apr-20,11,
Falkland Islands,FLK,22-Apr-20,12,1
Falkland Islands,FLK,23-Apr-20,12,
Falkland Islands,FLK,24-Apr-20,12,
Falkland Islands,FLK,25-Apr-20,12,
Falkland Islands,FLK,26-Apr-20,13,1
Falkland Islands,FLK,27-Apr-20,13,
Falkland Islands,FLK,28-Apr-20,13,
Falkland Islands,FLK,29-Apr-20,13,
Falkland Islands,FLK,30-Apr-20,13,
Falkland Islands,FLK,01-May-20,13,
Falkland Islands,FLK,02-May-20,13,
Fiji,FJI,20-Mar-20,1,1
Fiji,FJI,21-Mar-20,1,
Fiji,FJI,22-Mar-20,2,1
Fiji,FJI,23-Mar-20,3,1
Fiji,FJI,24-Mar-20,4,1
Fiji,FJI,25-Mar-20,5,1
Fiji,FJI,26-Mar-20,5,
Fiji,FJI,27-Mar-20,5,
Fiji,FJI,28-Mar-20,5,
Fiji,FJI,29-Mar-20,5,
Fiji,FJI,30-Mar-20,5,
Fiji,FJI,31-Mar-20,5,
Fiji,FJI,01-Apr-20,5,
Fiji,FJI,02-Apr-20,7,2
Fiji,FJI,03-Apr-20,7,
Fiji,FJI,04-Apr-20,12,5
Fiji,FJI,05-Apr-20,12,
Fiji,FJI,06-Apr-20,14,2
Fiji,FJI,07-Apr-20,14,
Fiji,FJI,08-Apr-20,15,1
Fiji,FJI,09-Apr-20,15,
Fiji,FJI,10-Apr-20,15,
Fiji,FJI,11-Apr-20,16,1
Fiji,FJI,12-Apr-20,16,
Fiji,FJI,13-Apr-20,16,
Fiji,FJI,14-Apr-20,16,
Fiji,FJI,15-Apr-20,16,
Fiji,FJI,16-Apr-20,16,
Fiji,FJI,17-Apr-20,17,1
Fiji,FJI,18-Apr-20,17,
Fiji,FJI,19-Apr-20,17,
Fiji,FJI,20-Apr-20,17,
Fiji,FJI,21-Apr-20,18,1
Fiji,FJI,22-Apr-20,18,
Fiji,FJI,23-Apr-20,18,
Fiji,FJI,24-Apr-20,18,
Fiji,FJI,25-Apr-20,18,
Fiji,FJI,26-Apr-20,18,
Fiji,FJI,27-Apr-20,18,
Fiji,FJI,28-Apr-20,18,
Fiji,FJI,29-Apr-20,18,
Fiji,FJI,30-Apr-20,18,
Fiji,FJI,01-May-20,18,
Fiji,FJI,02-May-20,18,
Finland,FIN,30-Jan-20,1,1
Finland,FIN,31-Jan-20,1,
Finland,FIN,01-Feb-20,1,
Finland,FIN,02-Feb-20,1,
Finland,FIN,03-Feb-20,1,
Finland,FIN,04-Feb-20,1,
Finland,FIN,05-Feb-20,1,
Finland,FIN,06-Feb-20,1,
Finland,FIN,07-Feb-20,1,
Finland,FIN,08-Feb-20,1,
Finland,FIN,09-Feb-20,1,
Finland,FIN,10-Feb-20,1,
Finland,FIN,11-Feb-20,1,
Finland,FIN,12-Feb-20,1,
Finland,FIN,13-Feb-20,1,
Finland,FIN,14-Feb-20,1,
Finland,FIN,15-Feb-20,1,
Finland,FIN,16-Feb-20,1,
Finland,FIN,17-Feb-20,1,
Finland,FIN,18-Feb-20,1,
Finland,FIN,19-Feb-20,1,
Finland,FIN,20-Feb-20,1,
Finland,FIN,21-Feb-20,1,
Finland,FIN,22-Feb-20,1,
Finland,FIN,23-Feb-20,1,
Finland,FIN,24-Feb-20,1,
Finland,FIN,25-Feb-20,1,
Finland,FIN,26-Feb-20,1,
Finland,FIN,27-Feb-20,2,1
