"Date","CountryCode","CountryName","S1_School closing","S1_IsGeneral","S2_Workplace closing","S2_IsGeneral","S3_Cancel public events","S3_IsGeneral","S4_Close public transport","S4_IsGeneral","S6_Restrictions on internal movement","S6_IsGeneral","S7_International travel controls","StringencyIndex"
2020-02-14,"SWE","Sweden","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-14,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-14,"SYR","Syria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-14,"THA","Thailand","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-14,"TWN","Taiwan","2","1","0",NA,"0",NA,"0",NA,"0",NA,"1","33"
2020-02-14,"TZA","Tanzania","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-14,"UGA","Uganda","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"2","24"
2020-02-14,"UKR","Ukraine",NA,NA,"2","1","2","1","2","0",NA,NA,NA,"52"
2020-02-14,"USA","United States","0","0","0","0","0","0","0","0","0","0","2","10"
2020-02-14,"VEN","Venezuela","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-14,"VNM","Vietnam","2","1",NA,NA,"0","0",NA,NA,"2","0","3","52"
2020-02-14,"ZAF","South Africa","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-14,"ZWE","Zimbabwe","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-15,"AFG","Afghanistan","0","1",NA,NA,"0","1",NA,NA,"0","1","0","0"
2020-02-15,"AGO","Angola","0",NA,"0",NA,"0","1","0","1","0","1","2","10"
2020-02-15,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"ARG","Argentina","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"ARM","Armenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"AUS","Australia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"3","29"
2020-02-15,"AUT","Austria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"AZE","Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"BEL","Belgium","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","14"
2020-02-15,"BGR","Bulgaria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","14"
2020-02-15,"BHR","Bahrain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"BLZ","Belize","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"BMU","Bermuda","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-15,"BOL","Bolivia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"BRA","Brazil","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"BRB","Barbados","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-15,"BWA","Botswana","0","1","0",NA,"0",NA,"0",NA,"0",NA,"1","19"
2020-02-15,"CAN","Canada","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-15,"CHE","Switzerland","0","1","0",NA,"0",NA,"0",NA,"0","1","0","0"
2020-02-15,"CHL","Chile","0","0","0","0","0","0","0",NA,"0","0","0","0"
2020-02-15,"CHN","China","2","1","2","0","1","0","2","0","2","0","0","62"
2020-02-15,"COD","Democratic Republic of Congo","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"COL","Colombia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","14"
2020-02-15,"CRI","Costa Rica","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"CZE","Czech Republic","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"DEU","Germany","0","0","0","0","0","0","0",NA,"0","0","0","14"
2020-02-15,"DNK","Denmark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"DOM","Dominican Republic","0","0","0","0","0","0","0",NA,"0","0","0","0"
2020-02-15,"DZA","Algeria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"ECU","Ecuador","0","0","0","0","0","0","0","0","0","0","0","14"
2020-02-15,"EGY","Egypt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"ESP","Spain","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","14"
2020-02-15,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"FIN","Finland","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"FRA","France","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"2","17"
2020-02-15,"GBR","United Kingdom","0","0","0","0","0","0","0",NA,"0","0","0","14"
2020-02-15,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"GRC","Greece","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"GTM","Guatemala","0","0","0","0","0","0","0","0","0","0","2","24"
2020-02-15,"GUY","Guyana","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-15,"HKG","Hong Kong","2","1","2","1","2","1","0","0","1","1","3","81"
2020-02-15,"HND","Honduras","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-15,"HRV","Croatia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-15,"HUN","Hungary","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","14"
2020-02-15,"IDN","Indonesia","0","0","0","0","0","0","0","0","0","0","3","29"
2020-02-15,"IND","India","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"3","21"
2020-02-15,"IRL","Ireland","0","1","0","1","0",NA,"0","1","0","1","0","0"
2020-02-15,"IRN","Iran","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"IRQ","Iraq","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"ISL","Iceland","0","0","0","0","0",NA,"0",NA,"0",NA,"1","5"
2020-02-15,"ISR","Israel","0","0","0","0","0","0","0","0","0","0","3","29"
2020-02-15,"ITA","Italy","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"3","14"
2020-02-15,"JOR","Jordan","0","0","0","0","0","0","0","0","0","1","0","0"
2020-02-15,"JPN","Japan","0","1","0","1","0","1","0","1","0","1","1","19"
2020-02-15,"KAZ","Kazakhstan","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"KEN","Kenya","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-15,"KHM","Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"KOR","South Korea","2","0","0","0","2","0","0",NA,"0",NA,"3","40"
2020-02-15,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"LAO","Laos","0","0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA
2020-02-15,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"LKA","Sri Lanka","0",NA,"0","1","0",NA,"0",NA,"1","1","1","29"
2020-02-15,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"MAC","Macao","2","1","2","1","2","1",NA,NA,"1","1","1","71"
2020-02-15,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"MEX","Mexico","0","0","0","0","0","0","0","0","0","0","3","29"
2020-02-15,"MKD","Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"MMR","Myanmar","0","0","0","0","0","0","0","0","0","0","1","12"
2020-02-15,"MYS","Malaysia","0","0","0","0","0","0","0","0","0","0","3","29"
2020-02-15,"NGA","Nigeria","0",NA,"0",NA,"1",NA,"0",NA,"0",NA,"0","5"
2020-02-15,"NIC","Nicaragua","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-15,"NLD","Netherlands","0","1","0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"NOR","Norway","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"NZL","New Zealand","0","0","0","0","0","0","0","0",NA,NA,"3","14"
2020-02-15,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"PAK","Pakistan","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"PAN","Panama","0","0","0","0","0","0","0","0","0","0","1","19"
2020-02-15,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"PNG","Papua New Guinea","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"3","29"
2020-02-15,"POL","Poland","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","7"
2020-02-15,"PRT","Portugal","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-15,"QAT","Qatar","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"3","29"
2020-02-15,"ROU","Romania","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"2","10"
2020-02-15,"RUS","Russia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"3","14"
2020-02-15,"SGP","Singapore","0","0","0","0","1","0","0","0","0","0","3","33"
2020-02-15,"SLV","El Salvador","0","0","0","0","0","0","0","0","0","0","3","29"
2020-02-15,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"SRB","Serbia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-15,"SVK","Slovak Republic","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-15,"SVN","Slovenia","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-15,"SWE","Sweden","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"SYR","Syria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-15,"THA","Thailand","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"TWN","Taiwan","2","1","0",NA,"0",NA,"0",NA,"0",NA,"1","33"
2020-02-15,"TZA","Tanzania","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"UGA","Uganda","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"2","24"
2020-02-15,"UKR","Ukraine",NA,NA,"2","1","2","1","2","0",NA,NA,NA,"52"
2020-02-15,"USA","United States","0","0","0","0","0","0","0","0","0","0","2","10"
2020-02-15,"VEN","Venezuela","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-15,"VNM","Vietnam","2","1",NA,NA,"0","0",NA,NA,"2","0","3","52"
2020-02-15,"ZAF","South Africa","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-15,"ZWE","Zimbabwe","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-16,"AFG","Afghanistan","0","1",NA,NA,"0","1",NA,NA,"0","1","0","0"
2020-02-16,"AGO","Angola","0",NA,"0",NA,"0","1","0","1","0","1","2","10"
2020-02-16,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"ARG","Argentina","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"ARM","Armenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"AUS","Australia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"3","29"
2020-02-16,"AUT","Austria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"AZE","Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"BEL","Belgium","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","14"
2020-02-16,"BGR","Bulgaria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","14"
2020-02-16,"BHR","Bahrain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"BLZ","Belize","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"BMU","Bermuda","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-16,"BOL","Bolivia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"BRA","Brazil","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"BRB","Barbados","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-16,"BWA","Botswana","0","1","0",NA,"0",NA,"0",NA,"0",NA,"1","19"
2020-02-16,"CAN","Canada","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-16,"CHE","Switzerland","0","1","0",NA,"0",NA,"0",NA,"0","1","0","0"
2020-02-16,"CHL","Chile","0","0","0","0","0","0","0",NA,"0","0","0","0"
2020-02-16,"CHN","China","2","1","2","0","1","0","2","0","2","0","0","62"
2020-02-16,"COD","Democratic Republic of Congo","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"COL","Colombia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","14"
2020-02-16,"CRI","Costa Rica","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"CZE","Czech Republic","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"DEU","Germany","0","0","0","0","0","0","0",NA,"0","0","0","14"
2020-02-16,"DNK","Denmark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"DOM","Dominican Republic","0","0","0","0","0","0","0",NA,"0","0","0","0"
2020-02-16,"DZA","Algeria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"ECU","Ecuador","0","0","0","0","0","0","0","0","0","0","0","14"
2020-02-16,"EGY","Egypt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"ESP","Spain","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","14"
2020-02-16,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"FIN","Finland","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"FRA","France","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"2","17"
2020-02-16,"GBR","United Kingdom","0","0","0","0","0","0","0",NA,"0","0","0","14"
2020-02-16,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"GRC","Greece","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"GTM","Guatemala","0","0","0","0","0","0","0","0","0","0","2","24"
2020-02-16,"GUY","Guyana","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-16,"HKG","Hong Kong","2","1","2","1","2","1","0","0","1","1","3","81"
2020-02-16,"HND","Honduras","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-16,"HRV","Croatia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-16,"HUN","Hungary","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","14"
2020-02-16,"IDN","Indonesia","0","0","0","0","0","0","0","0","0","0","3","29"
2020-02-16,"IND","India","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"3","21"
2020-02-16,"IRL","Ireland","0","1","0","1","0",NA,"0","1","0","1","0","0"
2020-02-16,"IRN","Iran","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"IRQ","Iraq","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"ISL","Iceland","0","0","0","0","0",NA,"0",NA,"0",NA,"1","5"
2020-02-16,"ISR","Israel","0","0","0","0","0","0","0","0","0","0","3","29"
2020-02-16,"ITA","Italy","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"3","14"
2020-02-16,"JOR","Jordan","0","0","0","0","0","0","0","0","0","1","0","0"
2020-02-16,"JPN","Japan","0","1","0","1","0","1","0","1","0","1","1","19"
2020-02-16,"KAZ","Kazakhstan","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"KEN","Kenya","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-16,"KHM","Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"KOR","South Korea","2","0","0","0","2","0","0",NA,"0",NA,"3","40"
2020-02-16,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"LAO","Laos","0","0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA
2020-02-16,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"LKA","Sri Lanka","0",NA,"0","1","0",NA,"0",NA,"1","1","1","29"
2020-02-16,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"MAC","Macao","2","1","2","1","2","1",NA,NA,"1","1","1","71"
2020-02-16,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"MEX","Mexico","0","0","0","0","0","0","0","0","0","0","3","29"
2020-02-16,"MKD","Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"MMR","Myanmar","0","0","0","0","0","0","0","0","0","0","1","12"
2020-02-16,"MYS","Malaysia","0","0","0","0","0","0","0","0","0","0","3","29"
2020-02-16,"NGA","Nigeria","0",NA,"0",NA,"1",NA,"0",NA,"0",NA,"0","5"
2020-02-16,"NIC","Nicaragua","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-16,"NLD","Netherlands","0","1","0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"NOR","Norway","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"NZL","New Zealand","0","0","0","0","0","0","0","0",NA,NA,"3","14"
2020-02-16,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"PAK","Pakistan","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"PAN","Panama","0","0","0","0","0","0","0","0","0","0","1","19"
2020-02-16,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"PNG","Papua New Guinea","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"3","29"
2020-02-16,"POL","Poland","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","7"
2020-02-16,"PRT","Portugal","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-16,"QAT","Qatar","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"3","29"
2020-02-16,"ROU","Romania","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"2","10"
2020-02-16,"RUS","Russia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"3","14"
2020-02-16,"SGP","Singapore","0","0","0","0","1","0","0","0","0","0","3","33"
2020-02-16,"SLV","El Salvador","0","0","0","0","0","0","0","0","0","0","3","29"
2020-02-16,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"SRB","Serbia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-16,"SVK","Slovak Republic","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-16,"SVN","Slovenia","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-16,"SWE","Sweden","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"SYR","Syria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-16,"THA","Thailand","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"TWN","Taiwan","2","1","0",NA,"0",NA,"0",NA,"0",NA,"1","33"
2020-02-16,"TZA","Tanzania","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"UGA","Uganda","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"2","24"
2020-02-16,"UKR","Ukraine",NA,NA,"2","1","2","1","2","0",NA,NA,NA,"52"
2020-02-16,"USA","United States","0","0","0","0","0","0","0","0","0","0","2","10"
2020-02-16,"VEN","Venezuela","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-16,"VNM","Vietnam","2","1",NA,NA,"0","0",NA,NA,"2","0","3","52"
2020-02-16,"ZAF","South Africa","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-16,"ZWE","Zimbabwe","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-17,"AFG","Afghanistan","0","1",NA,NA,"0","1",NA,NA,"0","1","0","0"
2020-02-17,"AGO","Angola","0",NA,"0",NA,"0","1","0","1","0","1","2","10"
2020-02-17,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-17,"ARG","Argentina","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-17,"ARM","Armenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-17,"AUS","Australia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"3","29"
2020-02-17,"AUT","Austria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-17,"AZE","Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-17,"BEL","Belgium","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","14"
2020-02-17,"BGR","Bulgaria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","14"
2020-02-17,"BHR","Bahrain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-17,"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-17,"BLZ","Belize","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-17,"BMU","Bermuda","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-17,"BOL","Bolivia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-17,"BRA","Brazil","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-17,"BRB","Barbados","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-17,"BWA","Botswana","0","1","0",NA,"0",NA,"0",NA,"0",NA,"1","19"
2020-02-17,"CAN","Canada","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-17,"CHE","Switzerland","0","1","0",NA,"0",NA,"0",NA,"0","1","0","0"
2020-02-17,"CHL","Chile","0","0","0","0","0","0","0",NA,"0","0","0","0"
2020-02-17,"CHN","China","2","1","2","0","1","0","2","0","2","0","0","62"
2020-02-17,"COD","Democratic Republic of Congo","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-17,"COL","Colombia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","14"
2020-02-17,"CRI","Costa Rica","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-17,"CZE","Czech Republic","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-17,"DEU","Germany","0","0","0","0","0","0","0",NA,"0","0","0","14"
2020-02-17,"DNK","Denmark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-17,"DOM","Dominican Republic","0","0","0","0","0","0","0",NA,"0","0","0","0"
2020-02-17,"DZA","Algeria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-17,"ECU","Ecuador","0","0","0","0","0","0","0","0","0","0","0","14"
2020-02-17,"EGY","Egypt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-17,"ESP","Spain","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","14"
2020-02-17,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-17,"FIN","Finland","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-17,"FRA","France","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"2","17"
2020-02-17,"GBR","United Kingdom","0","0","0","0","0","0","0",NA,"0","0","0","14"
2020-02-17,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-17,"GRC","Greece","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-17,"GTM","Guatemala","0","0","0","0","0","0","0","0","0","0","2","24"
2020-02-17,"GUY","Guyana","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-17,"HKG","Hong Kong","2","1","2","1","2","1","0","0","1","1","3","81"
2020-02-17,"HND","Honduras","0","0","0","0","0","0","0","0","0","0","0","0"
2020-02-17,"HRV","Croatia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","5"
2020-02-17,"HUN","Hungary","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","14"
2020-02-17,"IDN","Indonesia","0","0","0","0","0","0","0","0","0","0","3","29"
2020-02-17,"IND","India","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"3","21"
2020-02-17,"IRL","Ireland","0","1","0","1","0",NA,"0","1","0","1","0","0"
2020-02-17,"IRN","Iran","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-17,"IRQ","Iraq","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-02-17,"ISL","Iceland","0","0","0","0","0",NA,"0",NA,"0",NA,"1","5"
2020-02-17,"ISR","Israel","0","0","0","0","0","0","0","0","0","0","3","29"
2020-02-17,"ITA","Italy","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"3","14"
2020-02-17,"JOR","Jordan","0","0","0","0","0","0","0","0","0","1","0","0"
2020-02-17,"JPN","Japan","0","1","0","1","0","1","0","1","0","1","1","19"
