"Date","CountryCode","CountryName","PopulationReleased"
2020-04-02,"MWI","Malawi",0
2020-04-03,"MWI","Malawi",0
2020-04-04,"MWI","Malawi",0
2020-04-05,"MWI","Malawi",0
2020-04-06,"MWI","Malawi",0
2020-04-07,"MWI","Malawi",0
2020-04-08,"MWI","Malawi",0
2020-04-09,"MWI","Malawi",0
2020-04-10,"MWI","Malawi",0
2020-04-11,"MWI","Malawi",0
2020-04-12,"MWI","Malawi",0
2020-04-13,"MWI","Malawi",0
2020-04-14,"MWI","Malawi",0
2020-01-01,"MYS","Malaysia",0
2020-01-02,"MYS","Malaysia",0
2020-01-03,"MYS","Malaysia",0
2020-01-04,"MYS","Malaysia",0
2020-01-05,"MYS","Malaysia",0
2020-01-06,"MYS","Malaysia",0
2020-01-07,"MYS","Malaysia",0
2020-01-08,"MYS","Malaysia",0
2020-01-09,"MYS","Malaysia",0
2020-01-10,"MYS","Malaysia",0
2020-01-11,"MYS","Malaysia",0
2020-01-12,"MYS","Malaysia",0
2020-01-13,"MYS","Malaysia",0
2020-01-14,"MYS","Malaysia",0
2020-01-15,"MYS","Malaysia",0
2020-01-16,"MYS","Malaysia",0
2020-01-17,"MYS","Malaysia",0
2020-01-18,"MYS","Malaysia",0
2020-01-19,"MYS","Malaysia",0
2020-01-20,"MYS","Malaysia",0
2020-01-21,"MYS","Malaysia",0
2020-01-22,"MYS","Malaysia",0
2020-01-23,"MYS","Malaysia",0
2020-01-24,"MYS","Malaysia",0
2020-01-25,"MYS","Malaysia",0
2020-01-26,"MYS","Malaysia",0
2020-01-27,"MYS","Malaysia",0
2020-01-28,"MYS","Malaysia",0
2020-01-29,"MYS","Malaysia",0
2020-01-30,"MYS","Malaysia",0
2020-01-31,"MYS","Malaysia",0
2020-02-01,"MYS","Malaysia",0
2020-02-02,"MYS","Malaysia",0
2020-02-03,"MYS","Malaysia",0
2020-02-04,"MYS","Malaysia",0
2020-02-05,"MYS","Malaysia",0
2020-02-06,"MYS","Malaysia",0
2020-02-07,"MYS","Malaysia",0
2020-02-08,"MYS","Malaysia",0
2020-02-09,"MYS","Malaysia",0
2020-02-10,"MYS","Malaysia",0
2020-02-11,"MYS","Malaysia",0
2020-02-12,"MYS","Malaysia",0
2020-02-13,"MYS","Malaysia",0
2020-02-14,"MYS","Malaysia",0
2020-02-15,"MYS","Malaysia",0
2020-02-16,"MYS","Malaysia",0
2020-02-17,"MYS","Malaysia",0
2020-02-18,"MYS","Malaysia",0
2020-02-19,"MYS","Malaysia",0
2020-02-20,"MYS","Malaysia",0
2020-02-21,"MYS","Malaysia",0
2020-02-22,"MYS","Malaysia",0
2020-02-23,"MYS","Malaysia",0
2020-02-24,"MYS","Malaysia",0
2020-02-25,"MYS","Malaysia",0
2020-02-26,"MYS","Malaysia",0
2020-02-27,"MYS","Malaysia",0
2020-02-28,"MYS","Malaysia",0
2020-02-29,"MYS","Malaysia",0
2020-03-01,"MYS","Malaysia",0
2020-03-02,"MYS","Malaysia",0
2020-03-03,"MYS","Malaysia",0
2020-03-04,"MYS","Malaysia",0
2020-03-05,"MYS","Malaysia",0
2020-03-06,"MYS","Malaysia",0
2020-03-07,"MYS","Malaysia",0
2020-03-08,"MYS","Malaysia",0
2020-03-09,"MYS","Malaysia",0
2020-03-10,"MYS","Malaysia",0
2020-03-11,"MYS","Malaysia",0
2020-03-12,"MYS","Malaysia",0
2020-03-13,"MYS","Malaysia",0
2020-03-14,"MYS","Malaysia",0
2020-03-15,"MYS","Malaysia",0
2020-03-16,"MYS","Malaysia",0
2020-03-17,"MYS","Malaysia",0
2020-03-18,"MYS","Malaysia",0
2020-03-19,"MYS","Malaysia",0
2020-03-20,"MYS","Malaysia",0
2020-03-21,"MYS","Malaysia",0
2020-03-22,"MYS","Malaysia",0
2020-03-23,"MYS","Malaysia",0
2020-03-24,"MYS","Malaysia",0
2020-03-25,"MYS","Malaysia",0
2020-03-26,"MYS","Malaysia",0
2020-03-27,"MYS","Malaysia",0
2020-03-28,"MYS","Malaysia",0
2020-03-29,"MYS","Malaysia",0
2020-03-30,"MYS","Malaysia",0
2020-03-31,"MYS","Malaysia",0
2020-04-01,"MYS","Malaysia",0
2020-04-02,"MYS","Malaysia",0
2020-04-03,"MYS","Malaysia",0
2020-04-04,"MYS","Malaysia",0
2020-04-05,"MYS","Malaysia",0
2020-04-06,"MYS","Malaysia",0
2020-04-07,"MYS","Malaysia",0
2020-04-08,"MYS","Malaysia",0
2020-04-09,"MYS","Malaysia",0
2020-04-10,"MYS","Malaysia",0
2020-04-11,"MYS","Malaysia",0
2020-04-12,"MYS","Malaysia",0
2020-04-13,"MYS","Malaysia",0
2020-04-14,"MYS","Malaysia",0
2020-01-01,"MLI","Mali",0
2020-01-02,"MLI","Mali",0
2020-01-03,"MLI","Mali",0
2020-01-04,"MLI","Mali",0
2020-01-05,"MLI","Mali",0
2020-01-06,"MLI","Mali",0
2020-01-07,"MLI","Mali",0
2020-01-08,"MLI","Mali",0
2020-01-09,"MLI","Mali",0
2020-01-10,"MLI","Mali",0
2020-01-11,"MLI","Mali",0
2020-01-12,"MLI","Mali",0
2020-01-13,"MLI","Mali",0
2020-01-14,"MLI","Mali",0
2020-01-15,"MLI","Mali",0
2020-01-16,"MLI","Mali",0
2020-01-17,"MLI","Mali",0
2020-01-18,"MLI","Mali",0
2020-01-19,"MLI","Mali",0
2020-01-20,"MLI","Mali",0
2020-01-21,"MLI","Mali",0
2020-01-22,"MLI","Mali",0
2020-01-23,"MLI","Mali",0
2020-01-24,"MLI","Mali",0
2020-01-25,"MLI","Mali",0
2020-01-26,"MLI","Mali",0
2020-01-27,"MLI","Mali",0
2020-01-28,"MLI","Mali",0
2020-01-29,"MLI","Mali",0
2020-01-30,"MLI","Mali",0
2020-01-31,"MLI","Mali",0
2020-02-01,"MLI","Mali",0
2020-02-02,"MLI","Mali",0
2020-02-03,"MLI","Mali",0
2020-02-04,"MLI","Mali",0
2020-02-05,"MLI","Mali",0
2020-02-06,"MLI","Mali",0
2020-02-07,"MLI","Mali",0
2020-02-08,"MLI","Mali",0
2020-02-09,"MLI","Mali",0
2020-02-10,"MLI","Mali",0
2020-02-11,"MLI","Mali",0
2020-02-12,"MLI","Mali",0
2020-02-13,"MLI","Mali",0
2020-02-14,"MLI","Mali",0
2020-02-15,"MLI","Mali",0
2020-02-16,"MLI","Mali",0
2020-02-17,"MLI","Mali",0
2020-02-18,"MLI","Mali",0
2020-02-19,"MLI","Mali",0
2020-02-20,"MLI","Mali",0
2020-02-21,"MLI","Mali",0
2020-02-22,"MLI","Mali",0
2020-02-23,"MLI","Mali",0
2020-02-24,"MLI","Mali",0
2020-02-25,"MLI","Mali",0
2020-02-26,"MLI","Mali",0
2020-02-27,"MLI","Mali",0
2020-02-28,"MLI","Mali",0
2020-02-29,"MLI","Mali",0
2020-03-01,"MLI","Mali",0
2020-03-02,"MLI","Mali",0
2020-03-03,"MLI","Mali",0
2020-03-04,"MLI","Mali",0
2020-03-05,"MLI","Mali",0
2020-03-06,"MLI","Mali",0
2020-03-07,"MLI","Mali",0
2020-03-08,"MLI","Mali",0
2020-03-09,"MLI","Mali",0
2020-03-10,"MLI","Mali",0
2020-03-11,"MLI","Mali",0
2020-03-12,"MLI","Mali",0
2020-03-13,"MLI","Mali",0
2020-03-14,"MLI","Mali",0
2020-03-15,"MLI","Mali",0
2020-03-16,"MLI","Mali",0
2020-03-17,"MLI","Mali",0
2020-03-18,"MLI","Mali",0
2020-03-19,"MLI","Mali",0
2020-03-20,"MLI","Mali",0
2020-03-21,"MLI","Mali",0
2020-03-22,"MLI","Mali",0
2020-03-23,"MLI","Mali",0
2020-03-24,"MLI","Mali",0
2020-03-25,"MLI","Mali",0
2020-03-26,"MLI","Mali",0
2020-03-27,"MLI","Mali",0
2020-03-28,"MLI","Mali",0
2020-03-29,"MLI","Mali",0
2020-03-30,"MLI","Mali",0
2020-03-31,"MLI","Mali",0
2020-04-01,"MLI","Mali",0
2020-04-02,"MLI","Mali",0
2020-04-03,"MLI","Mali",0
2020-04-04,"MLI","Mali",0
2020-04-05,"MLI","Mali",0
2020-04-06,"MLI","Mali",0
2020-04-07,"MLI","Mali",0
2020-04-08,"MLI","Mali",0
2020-04-09,"MLI","Mali",0
2020-04-10,"MLI","Mali",0
2020-04-11,"MLI","Mali",0
2020-04-12,"MLI","Mali",0
2020-04-13,"MLI","Mali",0
2020-04-14,"MLI","Mali",0
2020-01-01,"MRT","Mauritania",0
2020-01-02,"MRT","Mauritania",0
2020-01-03,"MRT","Mauritania",0
2020-01-04,"MRT","Mauritania",0
2020-01-05,"MRT","Mauritania",0
2020-01-06,"MRT","Mauritania",0
2020-01-07,"MRT","Mauritania",0
2020-01-08,"MRT","Mauritania",0
2020-01-09,"MRT","Mauritania",0
2020-01-10,"MRT","Mauritania",0
2020-01-11,"MRT","Mauritania",0
2020-01-12,"MRT","Mauritania",0
2020-01-13,"MRT","Mauritania",0
2020-01-14,"MRT","Mauritania",0
2020-01-15,"MRT","Mauritania",0
2020-01-16,"MRT","Mauritania",0
2020-01-17,"MRT","Mauritania",0
2020-01-18,"MRT","Mauritania",0
2020-01-19,"MRT","Mauritania",0
2020-01-20,"MRT","Mauritania",0
2020-01-21,"MRT","Mauritania",0
2020-01-22,"MRT","Mauritania",0
2020-01-23,"MRT","Mauritania",0
2020-01-24,"MRT","Mauritania",0
2020-01-25,"MRT","Mauritania",0
2020-01-26,"MRT","Mauritania",0
2020-01-27,"MRT","Mauritania",0
2020-01-28,"MRT","Mauritania",0
2020-01-29,"MRT","Mauritania",0
2020-01-30,"MRT","Mauritania",0
2020-01-31,"MRT","Mauritania",0
2020-02-01,"MRT","Mauritania",0
2020-02-02,"MRT","Mauritania",0
2020-02-03,"MRT","Mauritania",0
2020-02-04,"MRT","Mauritania",0
2020-02-05,"MRT","Mauritania",0
2020-02-06,"MRT","Mauritania",0
2020-02-07,"MRT","Mauritania",0
2020-02-08,"MRT","Mauritania",0
2020-02-09,"MRT","Mauritania",0
2020-02-10,"MRT","Mauritania",0
2020-02-11,"MRT","Mauritania",0
2020-02-12,"MRT","Mauritania",0
2020-02-13,"MRT","Mauritania",0
2020-02-14,"MRT","Mauritania",0
2020-02-15,"MRT","Mauritania",0
2020-02-16,"MRT","Mauritania",0
2020-02-17,"MRT","Mauritania",0
2020-02-18,"MRT","Mauritania",0
2020-02-19,"MRT","Mauritania",0
2020-02-20,"MRT","Mauritania",0
2020-02-21,"MRT","Mauritania",0
2020-02-22,"MRT","Mauritania",0
2020-02-23,"MRT","Mauritania",0
2020-02-24,"MRT","Mauritania",0
2020-02-25,"MRT","Mauritania",0
2020-02-26,"MRT","Mauritania",0
2020-02-27,"MRT","Mauritania",0
2020-02-28,"MRT","Mauritania",0
2020-02-29,"MRT","Mauritania",0
2020-03-01,"MRT","Mauritania",0
2020-03-02,"MRT","Mauritania",0
2020-03-03,"MRT","Mauritania",0
2020-03-04,"MRT","Mauritania",0
2020-03-05,"MRT","Mauritania",0
2020-03-06,"MRT","Mauritania",0
2020-03-07,"MRT","Mauritania",0
2020-03-08,"MRT","Mauritania",0
2020-03-09,"MRT","Mauritania",0
2020-03-10,"MRT","Mauritania",0
2020-03-11,"MRT","Mauritania",0
2020-03-12,"MRT","Mauritania",0
2020-03-13,"MRT","Mauritania",0
2020-03-14,"MRT","Mauritania",0
2020-03-15,"MRT","Mauritania",0
2020-03-16,"MRT","Mauritania",0
2020-03-17,"MRT","Mauritania",0
2020-03-18,"MRT","Mauritania",0
2020-03-19,"MRT","Mauritania",0
2020-03-20,"MRT","Mauritania",0
2020-03-21,"MRT","Mauritania",0
2020-03-22,"MRT","Mauritania",0
2020-03-23,"MRT","Mauritania",0
2020-03-24,"MRT","Mauritania",0
2020-03-25,"MRT","Mauritania",0
2020-03-26,"MRT","Mauritania",0
2020-03-27,"MRT","Mauritania",0
2020-03-28,"MRT","Mauritania",0
2020-03-29,"MRT","Mauritania",0
2020-03-30,"MRT","Mauritania",0
2020-03-31,"MRT","Mauritania",0
2020-04-01,"MRT","Mauritania",0
2020-04-02,"MRT","Mauritania",0
2020-04-03,"MRT","Mauritania",0
2020-04-04,"MRT","Mauritania",0
2020-04-05,"MRT","Mauritania",0
2020-04-06,"MRT","Mauritania",0
2020-04-07,"MRT","Mauritania",0
2020-04-08,"MRT","Mauritania",0
2020-04-09,"MRT","Mauritania",0
2020-04-10,"MRT","Mauritania",0
2020-04-11,"MRT","Mauritania",0
2020-04-12,"MRT","Mauritania",0
2020-04-13,"MRT","Mauritania",0
2020-04-14,"MRT","Mauritania",0
2020-01-01,"MUS","Mauritius",0
2020-01-02,"MUS","Mauritius",0
2020-01-03,"MUS","Mauritius",0
2020-01-04,"MUS","Mauritius",0
2020-01-05,"MUS","Mauritius",0
2020-01-06,"MUS","Mauritius",0
2020-01-07,"MUS","Mauritius",0
2020-01-08,"MUS","Mauritius",0
2020-01-09,"MUS","Mauritius",0
2020-01-10,"MUS","Mauritius",0
2020-01-11,"MUS","Mauritius",0
2020-01-12,"MUS","Mauritius",0
2020-01-13,"MUS","Mauritius",0
2020-01-14,"MUS","Mauritius",0
2020-01-15,"MUS","Mauritius",0
2020-01-16,"MUS","Mauritius",0
2020-01-17,"MUS","Mauritius",0
2020-01-18,"MUS","Mauritius",0
2020-01-19,"MUS","Mauritius",0
2020-01-20,"MUS","Mauritius",0
2020-01-21,"MUS","Mauritius",0
2020-01-22,"MUS","Mauritius",0
2020-01-23,"MUS","Mauritius",0
2020-01-24,"MUS","Mauritius",0
2020-01-25,"MUS","Mauritius",0
2020-01-26,"MUS","Mauritius",0
2020-01-27,"MUS","Mauritius",0
2020-01-28,"MUS","Mauritius",0
2020-01-29,"MUS","Mauritius",0
2020-01-30,"MUS","Mauritius",0
2020-01-31,"MUS","Mauritius",0
2020-02-01,"MUS","Mauritius",0
2020-02-02,"MUS","Mauritius",0
2020-02-03,"MUS","Mauritius",0
2020-02-04,"MUS","Mauritius",0
2020-02-05,"MUS","Mauritius",0
2020-02-06,"MUS","Mauritius",0
2020-02-07,"MUS","Mauritius",0
2020-02-08,"MUS","Mauritius",0
2020-02-09,"MUS","Mauritius",0
2020-02-10,"MUS","Mauritius",0
2020-02-11,"MUS","Mauritius",0
2020-02-12,"MUS","Mauritius",0
2020-02-13,"MUS","Mauritius",0
2020-02-14,"MUS","Mauritius",0
2020-02-15,"MUS","Mauritius",0
2020-02-16,"MUS","Mauritius",0
2020-02-17,"MUS","Mauritius",0
2020-02-18,"MUS","Mauritius",0
2020-02-19,"MUS","Mauritius",0
2020-02-20,"MUS","Mauritius",0
2020-02-21,"MUS","Mauritius",0
2020-02-22,"MUS","Mauritius",0
2020-02-23,"MUS","Mauritius",0
2020-02-24,"MUS","Mauritius",0
2020-02-25,"MUS","Mauritius",0
2020-02-26,"MUS","Mauritius",0
2020-02-27,"MUS","Mauritius",0
2020-02-28,"MUS","Mauritius",0
2020-02-29,"MUS","Mauritius",0
2020-03-01,"MUS","Mauritius",0
2020-03-02,"MUS","Mauritius",0
2020-03-03,"MUS","Mauritius",0
2020-03-04,"MUS","Mauritius",0
2020-03-05,"MUS","Mauritius",0
2020-03-06,"MUS","Mauritius",0
2020-03-07,"MUS","Mauritius",0
2020-03-08,"MUS","Mauritius",0
2020-03-09,"MUS","Mauritius",0
2020-03-10,"MUS","Mauritius",0
2020-03-11,"MUS","Mauritius",0
2020-03-12,"MUS","Mauritius",0
2020-03-13,"MUS","Mauritius",0
2020-03-14,"MUS","Mauritius",0
2020-03-15,"MUS","Mauritius",0
2020-03-16,"MUS","Mauritius",0
2020-03-17,"MUS","Mauritius",0
2020-03-18,"MUS","Mauritius",0
2020-03-19,"MUS","Mauritius",0
2020-03-20,"MUS","Mauritius",0
2020-03-21,"MUS","Mauritius",0
2020-03-22,"MUS","Mauritius",0
2020-03-23,"MUS","Mauritius",0
2020-03-24,"MUS","Mauritius",0
2020-03-25,"MUS","Mauritius",0
2020-03-26,"MUS","Mauritius",0
2020-03-27,"MUS","Mauritius",0
2020-03-28,"MUS","Mauritius",0
2020-03-29,"MUS","Mauritius",0
2020-03-30,"MUS","Mauritius",0
2020-03-31,"MUS","Mauritius",0
2020-04-01,"MUS","Mauritius",0
2020-04-02,"MUS","Mauritius",0
2020-04-03,"MUS","Mauritius",0
2020-04-04,"MUS","Mauritius",0
2020-04-05,"MUS","Mauritius",0
2020-04-06,"MUS","Mauritius",0
2020-04-07,"MUS","Mauritius",0
2020-04-08,"MUS","Mauritius",0
2020-04-09,"MUS","Mauritius",0
2020-04-10,"MUS","Mauritius",1274000
2020-04-11,"MUS","Mauritius",0
2020-04-12,"MUS","Mauritius",0
2020-04-13,"MUS","Mauritius",0
2020-04-14,"MUS","Mauritius",0
2020-01-01,"MEX","Mexico",0
2020-01-02,"MEX","Mexico",0
2020-01-03,"MEX","Mexico",0
2020-01-04,"MEX","Mexico",0
2020-01-05,"MEX","Mexico",0
2020-01-06,"MEX","Mexico",0
2020-01-07,"MEX","Mexico",0
2020-01-08,"MEX","Mexico",0
2020-01-09,"MEX","Mexico",0
2020-01-10,"MEX","Mexico",0
2020-01-11,"MEX","Mexico",0
2020-01-12,"MEX","Mexico",0
2020-01-13,"MEX","Mexico",0
2020-01-14,"MEX","Mexico",0
2020-01-15,"MEX","Mexico",0
2020-01-16,"MEX","Mexico",0
2020-01-17,"MEX","Mexico",0
2020-01-18,"MEX","Mexico",0
2020-01-19,"MEX","Mexico",0
2020-01-20,"MEX","Mexico",0
2020-01-21,"MEX","Mexico",0
2020-01-22,"MEX","Mexico",0
2020-01-23,"MEX","Mexico",0
2020-01-24,"MEX","Mexico",0
2020-01-25,"MEX","Mexico",0
2020-01-26,"MEX","Mexico",0
2020-01-27,"MEX","Mexico",0
2020-01-28,"MEX","Mexico",0
2020-01-29,"MEX","Mexico",0
2020-01-30,"MEX","Mexico",0
2020-01-31,"MEX","Mexico",0
2020-02-01,"MEX","Mexico",0
2020-02-02,"MEX","Mexico",0
2020-02-03,"MEX","Mexico",0
2020-02-04,"MEX","Mexico",0
2020-02-05,"MEX","Mexico",0
2020-02-06,"MEX","Mexico",0
2020-02-07,"MEX","Mexico",0
2020-02-08,"MEX","Mexico",0
2020-02-09,"MEX","Mexico",0
2020-02-10,"MEX","Mexico",0
2020-02-11,"MEX","Mexico",0
2020-02-12,"MEX","Mexico",0
2020-02-13,"MEX","Mexico",0
2020-02-14,"MEX","Mexico",0
2020-02-15,"MEX","Mexico",0
2020-02-16,"MEX","Mexico",0
2020-02-17,"MEX","Mexico",0
2020-02-18,"MEX","Mexico",0
2020-02-19,"MEX","Mexico",0
2020-02-20,"MEX","Mexico",0
2020-02-21,"MEX","Mexico",0
2020-02-22,"MEX","Mexico",0
2020-02-23,"MEX","Mexico",0
2020-02-24,"MEX","Mexico",0
2020-02-25,"MEX","Mexico",0
2020-02-26,"MEX","Mexico",0
2020-02-27,"MEX","Mexico",0
2020-02-28,"MEX","Mexico",0
2020-02-29,"MEX","Mexico",0
2020-03-01,"MEX","Mexico",0
2020-03-02,"MEX","Mexico",0
2020-03-03,"MEX","Mexico",0
2020-03-04,"MEX","Mexico",0
2020-03-05,"MEX","Mexico",0
2020-03-06,"MEX","Mexico",0
2020-03-07,"MEX","Mexico",0
2020-03-08,"MEX","Mexico",0
2020-03-09,"MEX","Mexico",0
2020-03-10,"MEX","Mexico",0
2020-03-11,"MEX","Mexico",0
2020-03-12,"MEX","Mexico",0
2020-03-13,"MEX","Mexico",0
2020-03-14,"MEX","Mexico",0
2020-03-15,"MEX","Mexico",0
2020-03-16,"MEX","Mexico",0
2020-03-17,"MEX","Mexico",0
2020-03-18,"MEX","Mexico",0
2020-03-19,"MEX","Mexico",0
2020-03-20,"MEX","Mexico",0
2020-03-21,"MEX","Mexico",0
2020-03-22,"MEX","Mexico",0
2020-03-23,"MEX","Mexico",0
2020-03-24,"MEX","Mexico",0
2020-03-25,"MEX","Mexico",0
2020-03-26,"MEX","Mexico",0
2020-03-27,"MEX","Mexico",0
2020-03-28,"MEX","Mexico",0
2020-03-29,"MEX","Mexico",0
2020-03-30,"MEX","Mexico",0
2020-03-31,"MEX","Mexico",0
2020-04-01,"MEX","Mexico",0
2020-04-02,"MEX","Mexico",0
2020-04-03,"MEX","Mexico",0
2020-04-04,"MEX","Mexico",0
2020-04-05,"MEX","Mexico",0
2020-04-06,"MEX","Mexico",0
2020-04-07,"MEX","Mexico",0
2020-04-08,"MEX","Mexico",0
2020-04-09,"MEX","Mexico",0
2020-04-10,"MEX","Mexico",0
2020-04-11,"MEX","Mexico",0
2020-04-12,"MEX","Mexico",0
2020-04-13,"MEX","Mexico",0
2020-04-14,"MEX","Mexico",0
2020-01-01,"MNG","Mongolia",0
2020-01-02,"MNG","Mongolia",0
2020-01-03,"MNG","Mongolia",0
2020-01-04,"MNG","Mongolia",0
2020-01-05,"MNG","Mongolia",0
2020-01-06,"MNG","Mongolia",0
2020-01-07,"MNG","Mongolia",0
2020-01-08,"MNG","Mongolia",0
2020-01-09,"MNG","Mongolia",0
2020-01-10,"MNG","Mongolia",0
2020-01-11,"MNG","Mongolia",0
2020-01-12,"MNG","Mongolia",0
2020-01-13,"MNG","Mongolia",0
2020-01-14,"MNG","Mongolia",0
2020-01-15,"MNG","Mongolia",0
2020-01-16,"MNG","Mongolia",0
2020-01-17,"MNG","Mongolia",0
2020-01-18,"MNG","Mongolia",0
2020-01-19,"MNG","Mongolia",0
2020-01-20,"MNG","Mongolia",0
2020-01-21,"MNG","Mongolia",0
2020-01-22,"MNG","Mongolia",0
2020-01-23,"MNG","Mongolia",0
2020-01-24,"MNG","Mongolia",0
2020-01-25,"MNG","Mongolia",0
2020-01-26,"MNG","Mongolia",0
2020-01-27,"MNG","Mongolia",0
2020-01-28,"MNG","Mongolia",0
2020-01-29,"MNG","Mongolia",0
2020-01-30,"MNG","Mongolia",0
2020-01-31,"MNG","Mongolia",0
2020-02-01,"MNG","Mongolia",0
2020-02-02,"MNG","Mongolia",0
2020-02-03,"MNG","Mongolia",0
2020-02-04,"MNG","Mongolia",0
2020-02-05,"MNG","Mongolia",0
2020-02-06,"MNG","Mongolia",0
2020-02-07,"MNG","Mongolia",0
2020-02-08,"MNG","Mongolia",0
2020-02-09,"MNG","Mongolia",0
2020-02-10,"MNG","Mongolia",0
2020-02-11,"MNG","Mongolia",0
2020-02-12,"MNG","Mongolia",0
2020-02-13,"MNG","Mongolia",0
2020-02-14,"MNG","Mongolia",0
2020-02-15,"MNG","Mongolia",0
2020-02-16,"MNG","Mongolia",0
2020-02-17,"MNG","Mongolia",0
2020-02-18,"MNG","Mongolia",0
2020-02-19,"MNG","Mongolia",0
2020-02-20,"MNG","Mongolia",0
2020-02-21,"MNG","Mongolia",0
2020-02-22,"MNG","Mongolia",0
2020-02-23,"MNG","Mongolia",0
2020-02-24,"MNG","Mongolia",0
2020-02-25,"MNG","Mongolia",0
2020-02-26,"MNG","Mongolia",0
2020-02-27,"MNG","Mongolia",0
2020-02-28,"MNG","Mongolia",0
2020-02-29,"MNG","Mongolia",0
2020-03-01,"MNG","Mongolia",0
2020-03-02,"MNG","Mongolia",0
2020-03-03,"MNG","Mongolia",0
2020-03-04,"MNG","Mongolia",0
2020-03-05,"MNG","Mongolia",0
2020-03-06,"MNG","Mongolia",0
2020-03-07,"MNG","Mongolia",0
2020-03-08,"MNG","Mongolia",0
2020-03-09,"MNG","Mongolia",0
2020-03-10,"MNG","Mongolia",0
2020-03-11,"MNG","Mongolia",0
2020-03-12,"MNG","Mongolia",0
2020-03-13,"MNG","Mongolia",0
2020-03-14,"MNG","Mongolia",0
2020-03-15,"MNG","Mongolia",0
2020-03-16,"MNG","Mongolia",0
2020-03-17,"MNG","Mongolia",641800
2020-03-18,"MNG","Mongolia",0
2020-03-19,"MNG","Mongolia",0
2020-03-20,"MNG","Mongolia",0
2020-03-21,"MNG","Mongolia",0
2020-03-22,"MNG","Mongolia",0
2020-03-23,"MNG","Mongolia",0
2020-03-24,"MNG","Mongolia",0
2020-03-25,"MNG","Mongolia",0
2020-03-26,"MNG","Mongolia",0
2020-03-27,"MNG","Mongolia",0
2020-03-28,"MNG","Mongolia",0
2020-03-29,"MNG","Mongolia",0
2020-03-30,"MNG","Mongolia",0
2020-03-31,"MNG","Mongolia",0
2020-04-01,"MNG","Mongolia",0
2020-04-02,"MNG","Mongolia",0
2020-04-03,"MNG","Mongolia",0
2020-04-04,"MNG","Mongolia",0
2020-04-05,"MNG","Mongolia",0
2020-04-06,"MNG","Mongolia",0
2020-04-07,"MNG","Mongolia",0
2020-04-08,"MNG","Mongolia",0
2020-04-09,"MNG","Mongolia",0
2020-04-10,"MNG","Mongolia",0
2020-04-11,"MNG","Mongolia",0
2020-04-12,"MNG","Mongolia",0
2020-04-13,"MNG","Mongolia",0
2020-04-14,"MNG","Mongolia",0
2020-01-01,"MAR","Morocco",0
2020-01-02,"MAR","Morocco",0
2020-01-03,"MAR","Morocco",0
2020-01-04,"MAR","Morocco",0
2020-01-05,"MAR","Morocco",0
2020-01-06,"MAR","Morocco",0
2020-01-07,"MAR","Morocco",0
2020-01-08,"MAR","Morocco",0
2020-01-09,"MAR","Morocco",0
2020-01-10,"MAR","Morocco",0
2020-01-11,"MAR","Morocco",0
2020-01-12,"MAR","Morocco",0
2020-01-13,"MAR","Morocco",0
2020-01-14,"MAR","Morocco",0
2020-01-15,"MAR","Morocco",0
2020-01-16,"MAR","Morocco",0
2020-01-17,"MAR","Morocco",0
2020-01-18,"MAR","Morocco",0
2020-01-19,"MAR","Morocco",0
2020-01-20,"MAR","Morocco",0
2020-01-21,"MAR","Morocco",0
2020-01-22,"MAR","Morocco",0
2020-01-23,"MAR","Morocco",0
2020-01-24,"MAR","Morocco",0
2020-01-25,"MAR","Morocco",0
2020-01-26,"MAR","Morocco",0
2020-01-27,"MAR","Morocco",0
2020-01-28,"MAR","Morocco",0
2020-01-29,"MAR","Morocco",0
2020-01-30,"MAR","Morocco",0
2020-01-31,"MAR","Morocco",0
2020-02-01,"MAR","Morocco",0
2020-02-02,"MAR","Morocco",0
2020-02-03,"MAR","Morocco",0
2020-02-04,"MAR","Morocco",0
2020-02-05,"MAR","Morocco",0
2020-02-06,"MAR","Morocco",0
2020-02-07,"MAR","Morocco",0
2020-02-08,"MAR","Morocco",0
2020-02-09,"MAR","Morocco",0
2020-02-10,"MAR","Morocco",0
2020-02-11,"MAR","Morocco",0
2020-02-12,"MAR","Morocco",0
2020-02-13,"MAR","Morocco",0
2020-02-14,"MAR","Morocco",0
2020-02-15,"MAR","Morocco",0
2020-02-16,"MAR","Morocco",0
2020-02-17,"MAR","Morocco",0
2020-02-18,"MAR","Morocco",0
2020-02-19,"MAR","Morocco",0
2020-02-20,"MAR","Morocco",0
2020-02-21,"MAR","Morocco",0
2020-02-22,"MAR","Morocco",0
2020-02-23,"MAR","Morocco",0
2020-02-24,"MAR","Morocco",0
2020-02-25,"MAR","Morocco",0
2020-02-26,"MAR","Morocco",0
2020-02-27,"MAR","Morocco",0
2020-02-28,"MAR","Morocco",0
2020-02-29,"MAR","Morocco",0
2020-03-01,"MAR","Morocco",0
2020-03-02,"MAR","Morocco",0
2020-03-03,"MAR","Morocco",0
2020-03-04,"MAR","Morocco",0
2020-03-05,"MAR","Morocco",0
2020-03-06,"MAR","Morocco",0
2020-03-07,"MAR","Morocco",0
2020-03-08,"MAR","Morocco",0
2020-03-09,"MAR","Morocco",0
2020-03-10,"MAR","Morocco",0
2020-03-11,"MAR","Morocco",0
2020-03-12,"MAR","Morocco",0
2020-03-13,"MAR","Morocco",0
2020-03-14,"MAR","Morocco",0
2020-03-15,"MAR","Morocco",0
